date_time,1AA1_1,1AA1_2,1AA1_3,1AA1_4,1AA1_5,1AA2_1,1AA2_2,1AA2_3,1AA2_4,1AA2_5,1AA3_1,1AA3_2,1AA4_1,1AA5_1,1AA6_1,1AA7_1,2AA1_1,2AA2_1,2AA3_1,2AA4_1,2AA4_2,2AA5_1,2AA5_2,2AA5_3,2AA5_4,2AA5_5,2AA6_1,2AA7_1,2AA7_2,2AA7_3,2AA7_4,2AA7_5,2AA7_6,2AA7_7,2AA7_8,2AA8_1,2AA8_2,2AA8_3,2AA8_4,2AA8_5,2AA8_6,2AA8_7,2AA9_1,2AA9_2,2AA9_3,2AA9_4,2AA9_5,2AA9_6,2AA9_7
2019-08-05T20:00:00,67726.56,31617,206653.77,0,52.24,116363.46,0,48816.88,271809.75,0,80540.6,151739.77,1.8,1.68,22.5,986609,1374163.5,0,0.24,223293,0,17619.48,29400.56,0,0,1001.76,1096985.12,84534.68,227205.06,0.56,8422.18,0,0,1611.85,0,399.04,169.08,43475.76,192208.91,0,0,10.89,323474.5,61573.89,47942.97,112574.21,0,0,772.19
2019-08-05T21:00:00,67727.76,31617.66,206653.77,0,52.24,116365.02,0,48819.08,271809.84,0,80540.6,151741.31,1.8,1.68,22.5,986616.5,1374190.5,0,0.24,223302.59,0,17619.66,29400.8,0,0,1001.76,1097001.62,84535.94,227206.92,0.56,8423.48,0,0,1611.9,0,399.04,169.08,43476.06,192211.72,0,0,10.89,323480.88,61574.55,47943.66,112575.37,0,0,772.19
2019-08-05T22:00:00,67728.88,31618.32,206653.77,0,52.24,116366.52,0,48821.36,271809.84,0,80540.6,151742.88,1.8,1.68,22.5,986623.5,1374216.5,0,0.24,223311.59,0,17619.78,29400.96,0,0,1001.8,1097018.12,84537.22,227208.75,0.56,8424.76,0,0,1611.9,0,399.04,169.08,43476.28,192214.48,0,0,10.89,323487.38,61575.21,47944.38,112576.54,0,0,772.19
2019-08-05T23:00:00,67730.08,31618.98,206653.77,0,52.24,116368.38,0,48823.72,271809.91,0,80540.6,151744.44,1.8,1.68,22.5,986631.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-06T00:00:00,67731.28,31619.58,206653.77,0,52.24,116370.06,0,48826,271810,0,80540.6,151746,1.8,1.68,22.5,986639,1374266,0,0.24,223328.09,0,17620.14,29401.44,0,0,1001.84,1097050.5,84539.76,227212.44,0.56,8427.3,0,0,1611.9,0,399.04,169.08,43476.5,192219.95,0,0,10.89,323500.25,61576.5,47945.79,112578.87,0,0,772.19
2019-08-06T01:00:00,67732.48,31620.24,206653.77,0,52.24,116371.68,0,48827.28,271810,0,80540.6,151747.56,1.8,1.68,22.5,986645,1374286.5,0,0.24,223331.7,0,17620.32,29401.6,0,0,1001.84,1097066.38,84541.02,227214.27,0.56,8428.54,0,0,1611.95,0,399.04,169.08,43476.6,192222.64,0,0,10.89,323506.72,61577.13,47946.48,112580.03,0,0,772.19
2019-08-06T02:00:00,67733.68,31620.9,206653.77,0,52.24,116373.3,0,48828.56,271810.09,0,80540.6,151749.12,1.8,1.68,22.5,986651.5,1374307,0,0.24,223335.3,0,17620.44,29401.84,0,0,1001.88,1097082.62,84542.3,227216.09,0.56,8429.8,0,0,1611.95,0,399.04,169.08,43476.76,192225.3,0,0,10.89,323513.16,61577.79,47947.2,112581.2,0,0,772.19
2019-08-06T03:00:00,67734.8,31621.56,206653.77,0,52.24,116374.86,0,48829.84,271810.16,0,80540.6,151750.56,1.8,1.68,22.5,986658,1374327,0,0.24,223338.91,0,17620.62,29402.08,0,0,1001.88,1097098.5,84543.54,227217.91,0.56,8430.96,0,0,1611.95,0,399.04,169.08,43476.86,192227.98,0,0,10.89,323519.56,61578.42,47947.89,112582.34,0,0,772.19
2019-08-06T04:00:00,67736,31622.22,206653.77,0,52.24,116376.48,0,48831.16,271810.25,0,80540.6,151752.23,1.8,1.68,22.5,986664.5,1374348,0,0.24,223342.8,0,17620.8,29402.32,0,0,1001.92,1097115,84544.84,227219.8,0.56,8432.24,0,0,1611.95,0,399.04,169.08,43476.96,192230.66,0,0,10.89,323526.09,61579.08,47948.61,112583.52,0,0,772.19
2019-08-06T05:00:00,67737.2,31622.88,206653.77,0,52.24,116378.04,0,48832.48,271810.25,0,80540.6,151753.8,1.8,1.68,22.5,986671,1374368.5,0,0.24,223346.7,0,17620.92,29402.48,0,0,1001.92,1097130.88,84546.12,227221.66,0.56,8433.48,0,0,1612,0,399.04,169.08,43477.08,192233.2,0,0,10.89,323532.56,61579.74,47949.33,112584.69,0,0,772.19
2019-08-06T06:00:00,67738.4,31623.54,206653.77,0,52.24,116379.66,0,48833.76,271810.31,0,80540.6,151755.36,1.8,1.68,22.5,986677.5,1374388.5,0,0.24,223350.3,0,17621.1,29402.72,0,0,1001.96,1097147.12,84547.38,227223.48,0.56,8434.66,0,0,1612,0,399.04,169.08,43477.18,192235.88,0,0,10.89,323539.06,61580.37,47950.05,112585.85,0,0,772.19
2019-08-06T07:00:00,67739.6,31624.2,206653.77,0,52.24,116381.22,0,48833.8,271810.41,0,80540.6,151756.56,1.8,1.68,22.5,986682,1374409,0,0.24,223353.91,0,17621.28,29402.96,0,0,1001.96,1097163,84548.5,227225.34,0.56,8435.92,0,0,1612,0,399.04,169.08,43477.28,192238.45,0,0,10.89,323545.53,61581.03,47950.77,112587.01,0,0,772.19
2019-08-06T08:00:00,67740.8,31624.86,206653.77,0,52.24,116383.38,0,48833.8,271810.47,0,80540.6,151757.77,1.8,1.68,22.5,986687.5,1374429.5,0,0.24,223357.8,0,17621.4,29403.12,0,0,1002,1097178.88,84549.6,227227.17,0.56,8437.14,0,0,1612,0,399.04,169.08,43477.42,192241,0,0,10.89,323552.03,61581.99,47951.46,112588.18,0,0,772.19
2019-08-06T09:00:00,67741.92,31625.46,206653.77,0,52.24,116384.22,0,48833.8,271810.47,0,80540.8,151759.08,1.8,1.68,22.5,986691.5,1374450,0,0.24,223361.41,0,17621.58,29403.36,0,0,1002,1097195.38,84550.7,227229,0.56,8438.34,0,0,1612.05,0,399.04,169.08,43477.52,192243.59,0,0,10.89,323558.53,61583.31,47952.69,112589.34,0,0,772.19
2019-08-06T10:00:00,67743.12,31626.12,206653.77,0,52.24,116384.94,0,48833.8,271810.56,0,80540.8,151760.41,1.8,1.68,22.5,986696,1374471,0,0.24,223365.3,0,17621.76,29403.6,0,0,1002.04,1097212.25,84551.82,227230.86,0.56,8439.62,0,0,1612.05,0,399.04,169.08,43477.62,192246.16,0,0,10.89,323565,61584.54,47953.47,112590.51,0,0,772.19
2019-08-06T11:00:00,67744.32,31626.78,206653.77,0,52.24,116385.78,0,48833.84,271810.62,0,80540.8,151761.84,1.8,1.68,22.5,986700,1374492.5,0,0.24,223368.91,0,17621.88,29403.76,0,0,1002.04,1097229,84552.92,227232.69,0.56,8441.72,0,0,1612.05,0,399.04,169.08,43477.74,192248.69,0,0,10.89,323571.47,61585.65,47954.4,112591.67,0,0,772.19
2019-08-06T12:00:00,67745.52,31627.44,206653.77,0,52.24,116387.58,0,48833.84,271810.62,0,80541.4,151763.16,1.8,1.68,22.5,986705.5,1374521,0,0.24,223372.5,0,17622.06,29404,0,0,1002.08,1097253,84554.24,227234.77,0.56,8444.16,0,0,1612.05,0,399.04,169.08,43477.96,192256.56,0,0,10.89,323578,61587.24,47955.63,112592.93,0,0,772.19
2019-08-06T13:00:00,67746.72,31628.04,206653.77,0,52.24,116389.86,0,48833.84,271810.72,0,80541.4,151764.48,1.8,1.68,22.5,986711.5,1374546.5,0,0.24,223376.41,0,17622.24,29404.24,0,0,1002.08,1097274.25,84555.54,227236.83,0.56,8446.6,0,0,1612.1,0,399.04,169.08,43478.12,192262.05,0,0,10.89,323584.5,61588.41,47956.83,112594.19,0,0,772.19
2019-08-06T14:00:00,67747.92,31628.7,206653.77,0,52.24,116391.78,0,48833.84,271810.81,0,80541.6,151765.92,1.8,1.68,22.5,986716.5,1374572,0,0.24,223380,0,17622.36,29404.48,0,0,1002.12,1097295.62,84556.88,227238.88,0.56,8449,0,0,1612.1,0,399.04,169.08,43478.24,192267.66,0,0,10.89,323591,61589.76,47957.55,112595.45,0,0,772.19
2019-08-06T15:00:00,67749.04,31629.36,206653.77,0,52.24,116393.4,0,48833.88,271810.88,0,80541.6,151767.23,1.8,1.68,22.5,986721.5,1374598,0,0.24,223383.59,0,17622.54,29404.64,0,0,1002.12,1097317.25,84558.22,227240.94,0.56,8451.42,0,0,1612.1,0,399.04,169.08,43478.4,192273.48,0,0,10.89,323597.53,61591.29,47958.72,112596.71,0,0,772.19
2019-08-06T16:00:00,67750.24,31629.96,206653.77,0,52.24,116394,0,48833.88,271810.88,0,80541.6,151768.56,1.8,1.68,22.5,986725.5,1374623,0,0.24,223387.2,0,17622.72,29404.88,0,0,1002.16,1097338.5,84559.54,227243.02,0.56,8453.98,0,0,1612.1,0,399.04,169.08,43478.5,192279.27,0,0,10.89,323604.03,61592.4,47959.5,112597.97,0,0,772.19
2019-08-06T17:00:00,67751.36,31630.62,206653.77,0,52.24,116394.6,0,48833.88,271810.97,0,80541.6,151770,1.8,1.68,22.5,986729.5,1374648.5,0,0.24,223390.8,0,17622.9,29405.12,0,0,1002.16,1097359.5,84560.88,227245.08,0.56,8456.38,0,0,1612.15,0,399.04,169.08,43478.6,192284.84,0,0,10.89,323610.53,61593.54,47960.46,112599.24,0,0,772.19
2019-08-06T18:00:00,67752.56,31631.28,206653.77,0,52.24,116395.38,0,48833.88,271811.03,0,80541.6,151771.44,1.8,1.68,22.5,986733.5,1374674,0,0.24,223394.41,0,17623.02,29405.28,0,0,1002.2,1097380.75,84562.22,227247.16,0.56,8458.8,0,0,1612.15,0,399.04,169.08,43478.74,192290.45,0,0,10.89,323617.09,61595.16,47961.18,112600.5,0,0,772.19
2019-08-06T19:00:00,67753.76,31631.88,206653.77,0,52.24,116397.48,0,48834.04,271811.12,0,80541.6,151772.77,1.8,1.68,22.5,986739,1374701.5,0,0.24,223399.8,0,17623.2,29405.52,0,0,1002.2,1097402.12,84563.54,227249.44,0.56,8461.46,0,0,1612.15,0,399.04,169.08,43478.9,192295.91,0,0,10.89,323623.59,61596.3,47961.87,112601.76,0,0,772.19
2019-08-06T20:00:00,67754.96,31632.54,206653.77,0,52.24,116399.1,0,48836.32,271811.12,0,80541.6,151774.44,1.8,1.68,22.5,986746.5,1374732,0,0.24,223409.41,0,17623.38,29405.76,0,0,1002.24,1097422.75,84565.02,227251.77,0.56,8463.9,0,0,1612.15,0,399.04,169.08,43479.08,192301.06,0,0,10.89,323630.09,61597.23,47962.59,112603.03,0,0,772.19
2019-08-06T21:00:00,67756.08,31633.2,206653.77,0,52.24,116400.6,0,48838.52,271811.19,0,80541.6,151775.88,1.8,1.68,22.5,986754,1374762,0,0.24,223418.7,0,17623.5,29405.92,0,0,1002.24,1097442.62,84566.5,227253.81,0.56,8466.26,0,0,1612.2,0,399.04,169.08,43479.34,192305.86,0,0,10.89,323636.53,61597.89,47963.28,112604.28,0,0,772.19
2019-08-06T22:00:00,67757.28,31633.86,206653.77,0,52.24,116401.8,0,48840.84,271811.28,0,80541.6,151777.56,1.8,1.68,22.5,986761,1374791.5,0,0.24,223428,0,17623.68,29406.16,0,0,1002.28,1097462.38,84568,227255.88,0.56,8468.62,0,0,1612.2,0,399.04,169.08,43479.44,192310.44,0,0,10.89,323643,61598.52,47963.97,112605.52,0,0,772.19
2019-08-06T23:00:00,67758.48,31634.52,206653.77,0,52.24,116402.7,0,48843.32,271811.28,0,80541.6,151779.12,1.8,1.68,22.5,986768,1374821,0,0.24,223437.3,0,17623.86,29406.4,0,0,1002.28,1097482.5,84569.52,227257.98,0.56,8471.08,0,0,1612.2,0,399.04,169.08,43479.54,192315.12,0,0,10.89,323649.62,61599.18,47964.72,112606.82,0,0,772.19
2019-08-07T00:00:00,67759.68,31635.18,206653.77,0,52.24,116403.48,0,48845.8,271811.38,0,80541.6,151780.69,1.8,1.68,22.5,986774.5,1374849,0,0.24,223444.5,0,17623.98,29406.56,0,0,1002.32,1097502.25,84571.04,227260.08,0.56,8473.42,0,0,1612.2,0,399.04,169.08,43479.66,192319.77,0,0,10.89,323656.12,61599.93,47965.44,112608.09,0,0,772.19
2019-08-07T01:00:00,67760.88,31635.84,206653.77,0,52.24,116404.44,0,48847.2,271811.44,0,80541.6,151782.23,1.8,1.68,22.5,986780.5,1374873.5,0,0.24,223448.41,0,17624.16,29406.8,0,0,1002.32,1097522.38,84572.54,227262.19,0.56,8475.66,0,0,1612.25,0,399.04,169.08,43479.86,192324.56,0,0,10.89,323662.97,61600.59,47966.16,112609.34,0,0,772.19
2019-08-07T02:00:00,67762.08,31636.5,206653.77,0,52.24,116405.1,0,48848.64,271811.53,0,80541.6,151783.8,1.8,1.68,22.5,986786.5,1374898,0,0.24,223452.3,0,17624.34,29407.04,0,0,1002.36,1097542.75,84574.06,227264.25,0.56,8478.04,0,0,1612.25,0,399.04,169.08,43479.98,192329.27,0,0,10.89,323669.81,61601.25,47966.88,112610.61,0,0,772.19
2019-08-07T03:00:00,67763.28,31637.16,206653.77,0,52.24,116405.76,0,48850.08,271811.53,0,80541.6,151785.48,1.8,1.68,22.5,986792,1374922.5,0,0.24,223456.2,0,17624.46,29407.28,0,0,1002.36,1097562.62,84575.56,227266.34,0.56,8480.38,0,0,1612.25,0,399.04,169.08,43480.08,192333.84,0,0,10.89,323676.66,61601.91,47967.6,112611.88,0,0,772.19
2019-08-07T04:00:00,67764.56,31637.88,206653.77,0,52.24,116406.42,0,48851.56,271811.59,0,80541.6,151787.05,1.8,1.68,22.5,986798,1374947.5,0,0.24,223460.09,0,17624.64,29407.44,0,0,1002.36,1097583,84577.08,227268.45,0.56,8482.88,0,0,1612.25,0,399.04,169.08,43480.18,192338.44,0,0,10.89,323683.5,61602.57,47968.35,112613.15,0,0,772.19
2019-08-07T05:00:00,67765.76,31638.54,206653.77,0,52.24,116407.08,0,48853,271811.69,0,80541.8,151788.59,1.8,1.68,22.5,986803.5,1374971.5,0,0.24,223464,0,17624.82,29407.68,0,0,1002.4,1097602.75,84578.6,227270.55,0.56,8485.2,0,0,1612.3,0,399.04,169.08,43480.3,192342.8,0,0,10.89,323690.34,61603.26,47969.07,112614.42,0,0,772.19
2019-08-07T06:00:00,67766.96,31639.2,206653.77,0,52.24,116407.74,0,48854.4,271811.75,0,80541.8,151790.16,1.8,1.68,22.5,986809.5,1374995.5,0,0.24,223467.59,0,17624.94,29407.92,0,0,1002.4,1097622.62,84580.08,227272.66,0.56,8487.5,0,0,1612.3,0,399.04,169.08,43480.4,192347.14,0,0,10.89,323697.19,61603.89,47969.79,112615.69,0,0,772.19
2019-08-07T07:00:00,67768.16,31639.86,206653.77,0,52.24,116408.7,0,48854.4,271811.75,0,80541.8,151791.36,1.8,1.68,22.5,986813.5,1375019.5,0,0.24,223471.5,0,17625.12,29408.08,0,0,1002.44,1097642.12,84581.42,227274.69,0.56,8489.72,0,0,1612.3,0,399.04,169.08,43480.5,192351.45,0,0,10.89,323703.84,61604.55,47970.51,112616.94,0,0,772.19
2019-08-07T08:00:00,67769.28,31640.52,206653.77,0,52.24,116409.72,0,48854.44,271811.84,0,80541.8,151792.56,1.8,1.68,22.5,986817.5,1375043.5,0,0.24,223475.09,0,17625.3,29408.32,0,0,1002.44,1097661.62,84582.74,227276.77,0.56,8492.06,0,0,1612.3,0,399.04,169.08,43480.64,192355.84,0,0,10.89,323710.81,61605.66,47971.23,112618.22,0,0,772.19
2019-08-07T09:00:00,67770.48,31641.18,206653.77,0,52.24,116410.56,0,48854.44,271811.91,0,80541.8,151794.12,1.8,1.68,22.5,986822,1375068,0,0.24,223479,0,17625.48,29408.56,0,0,1002.48,1097682.25,84584.1,227278.89,0.56,8494.42,0,0,1612.35,0,399.04,169.08,43480.76,192360.44,0,0,10.89,323717.62,61607.07,47971.95,112619.48,0,0,772.19
2019-08-07T10:00:00,67771.68,31641.84,206653.77,0,52.24,116411.28,0,48854.56,271811.91,0,80541.8,151795.56,1.8,1.68,22.5,986826.5,1375093.5,0,0.24,223482.59,0,17625.6,29408.8,0,0,1002.48,1097703.25,84585.44,227281.02,0.56,8496.82,0,0,1612.35,0,399.04,169.08,43480.86,192365.22,0,0,10.89,323724.47,61608.57,47972.73,112620.75,0,0,772.19
2019-08-07T11:00:00,67772.88,31642.5,206653.77,0,52.24,116412.18,0,48854.84,271812,0,80541.8,151796.88,1.8,1.68,22.5,986831,1375118.5,0,0.24,223486.5,0,17625.78,29408.96,0,0,1002.52,1097723.75,84586.78,227283.12,0.56,8499.18,0,0,1612.35,0,399.04,169.08,43481,192370.14,0,0,10.89,323731.34,61609.47,47973.6,112622.01,0,0,772.19
2019-08-07T12:00:00,67774.08,31643.16,206653.77,0,52.24,116414.46,0,48855.12,271812.09,0,80542.2,151798.44,1.8,1.68,22.5,986837.5,1375144.5,0,0.24,223490.09,0,17625.96,29409.2,0,0,1002.52,1097745.62,84588.2,227285.25,0.56,8501.72,0,0,1612.35,0,399.04,169.08,43481.18,192375.58,0,0,10.89,323738.22,61610.91,47974.74,112623.28,0,0,772.19
2019-08-07T13:00:00,67775.28,31643.82,206653.77,0,52.24,116417.52,0,48855.12,271812.16,0,80542.4,151799.77,1.8,1.68,22.5,986844,1375171,0,0.24,223494,0,17626.08,29409.44,0,0,1002.56,1097767.75,84589.56,227287.38,0.56,8504.32,0,0,1612.4,0,399.04,169.08,43481.32,192381.64,0,0,10.89,323745.09,61611.78,47975.82,112624.55,0,0,772.19
2019-08-07T14:00:00,67776.48,31644.48,206653.77,0,52.24,116419.8,0,48855.16,271812.16,0,80542.4,151801.08,1.8,1.68,22.5,986849.5,1375196.5,0,0.24,223497.91,0,17626.26,29409.6,0,0,1002.56,1097788.75,84590.88,227289.48,0.56,8506.78,0,0,1612.4,0,399.04,169.08,43481.42,192387.31,0,0,10.89,323751.97,61612.56,47976.54,112625.82,0,0,772.19
2019-08-07T15:00:00,67777.68,31645.14,206653.77,0,52.24,116421.78,0,48855.16,271812.25,0,80542.4,151802.41,1.8,1.68,22.5,986854.5,1375222,0,0.24,223501.5,0,17626.44,29409.84,0,0,1002.6,1097809.75,84592.18,227291.61,0.56,8509.24,0,0,1612.4,0,399.04,169.08,43481.54,192392.34,0,0,10.89,323758.81,61613.94,47977.35,112627.08,0,0,772.19
2019-08-07T16:00:00,67778.88,31645.8,206653.77,0,52.24,116423.28,0,48855.16,271812.31,0,80542.4,151803.72,1.8,1.68,22.5,986859.5,1375247.5,0,0.24,223505.41,0,17626.56,29410.08,0,0,1002.6,1097830.75,84593.5,227293.73,0.56,8511.68,0,0,1612.4,0,399.04,169.08,43481.64,192397.52,0,0,10.89,323765.66,61615.2,47978.22,112628.35,0,0,772.19
2019-08-07T17:00:00,67780.08,31646.52,206653.77,0,52.24,116424.9,0,48855.16,271812.31,0,80542.4,151805.05,1.8,1.68,22.5,986864.5,1375272.5,0,0.24,223509.3,0,17626.74,29410.24,0,0,1002.64,1097851.5,84594.82,227295.88,0.56,8514.16,0,0,1612.45,0,399.04,169.08,43481.76,192402.58,0,0,10.89,323772.53,61615.95,47979.06,112629.62,0,0,772.19
2019-08-07T18:00:00,67781.28,31647.18,206653.77,0,52.24,116427.12,0,48855.2,271812.41,0,80542.4,151806.36,1.8,1.68,22.5,986870,1375298.5,0,0.24,223512.91,0,17626.92,29410.48,0,0,1002.64,1097873.12,84596.14,227298,0.56,8516.82,0,0,1612.45,0,399.04,169.08,43481.92,192407.7,0,0,10.89,323779.41,61617.51,47979.99,112630.89,0,0,772.19
2019-08-07T19:00:00,67782.48,31647.9,206653.77,0,52.24,116428.92,0,48855.32,271812.47,0,80542.6,151807.69,1.8,1.68,22.5,986875.5,1375325.5,0,0.24,223518.59,0,17627.04,29410.72,0,0,1002.68,1097894.12,84597.42,227300.22,0.56,8519.26,0,0,1612.45,0,399.04,169.08,43482.18,192412.73,0,0,10.89,323786.28,61618.77,47980.71,112632.16,0,0,772.19
2019-08-07T20:00:00,67783.68,31648.56,206653.77,0,52.24,116430.36,0,48857.84,271812.56,0,80542.6,151809.23,1.8,1.68,22.5,986883,1375354.5,0,0.24,223528.2,0,17627.22,29410.96,0,0,1002.68,1097912.75,84598.9,227302.73,0.56,8519.48,0,0,1612.45,0,399.04,169.08,43482.3,192417.42,0,0,10.89,323793.12,61619.61,47981.43,112633.42,0,0,772.19
2019-08-07T21:00:00,67784.88,31649.22,206653.77,0,52.24,116431.68,0,48860.32,271812.56,0,80542.6,151810.8,1.8,1.68,22.5,986890.5,1375382.5,0,0.24,223537.8,0,17627.4,29411.12,0,0,1002.72,1097930.75,84600.36,227304.94,0.56,8519.72,0,0,1612.5,0,399.04,169.08,43482.4,192421.73,0,0,10.89,323799.94,61620.27,47982.33,112634.69,0,0,772.19
2019-08-07T22:00:00,67786.08,31649.88,206653.77,0,52.24,116433,0,48862.8,271812.62,0,80542.6,151812.36,1.8,1.68,22.5,986897.5,1375410.5,0,0.24,223547.09,0,17627.58,29411.36,0,0,1002.72,1097948.12,84601.82,227307.03,0.56,8519.88,0,0,1612.5,0,399.04,169.08,43482.5,192426.09,0,0,10.89,323806.78,61620.93,47983.05,112635.96,0,0,772.19
2019-08-07T23:00:00,67787.28,31650.54,206653.77,0,52.24,116434.38,0,48865.28,271812.72,0,80542.6,151813.8,1.8,1.68,22.5,986905,1375438,0,0.24,223556.41,0,17627.7,29411.6,0,0,1002.76,1097965.75,84603.3,227309.16,0.56,8520.1,0,0,1612.5,0,399.04,169.08,43482.6,192430.42,0,0,10.89,323813.62,61621.59,47983.77,112637.23,0,0,772.19
2019-08-08T00:00:00,67788.48,31651.2,206653.77,0,52.24,116435.76,0,48867.76,271812.81,0,80542.6,151815.36,1.8,1.68,22.5,986912.5,1375463.5,0,0.24,223563.91,0,17627.88,29411.76,0,0,1002.76,1097983.75,84604.78,227311.27,0.56,8520.34,0,0,1612.5,0,399.04,169.08,43482.72,192434.69,0,0,10.89,323820.44,61622.43,47984.49,112638.49,0,0,772.19
2019-08-08T01:00:00,67789.68,31651.86,206653.77,0,52.24,116437.2,0,48869.16,271812.81,0,80542.6,151816.8,1.8,1.68,22.5,986918.5,1375485,0,0.24,223567.5,0,17628.06,29412,0,0,1002.8,1098000.88,84606.26,227313.39,0.56,8520.52,0,0,1612.55,0,399.04,169.08,43482.94,192438.91,0,0,10.89,323826.97,61623.09,47985.21,112639.76,0,0,772.19
2019-08-08T02:00:00,67790.88,31652.58,206653.77,0,52.24,116438.64,0,48870.56,271812.88,0,80542.6,151818.36,1.8,1.68,22.5,986925,1375507,0,0.24,223571.41,0,17628.18,29412.24,0,0,1002.8,1098018.25,84607.72,227315.48,0.56,8520.72,0,0,1612.55,0,399.04,169.08,43483.06,192443.02,0,0,10.89,323833.5,61623.75,47985.96,112641.03,0,0,772.19
2019-08-08T03:00:00,67792.08,31653.24,206653.77,0,52.24,116440.08,0,48871.96,271812.97,0,80542.6,151819.8,1.8,1.68,22.5,986931.5,1375528.5,0,0.24,223575.3,0,17628.36,29412.4,0,0,1002.84,1098035.75,84609.2,227317.62,0.56,8520.96,0,0,1612.55,0,399.04,169.08,43483.16,192447.28,0,0,10.89,323840,61624.41,47986.68,112642.29,0,0,772.19
2019-08-08T04:00:00,67793.28,31653.9,206653.77,0,52.24,116441.52,0,48873.36,271812.97,0,80542.6,151821.36,1.8,1.68,22.5,986937.5,1375550.5,0,0.24,223579.2,0,17628.54,29412.64,0,0,1002.84,1098052.75,84610.66,227319.72,0.56,8521.18,0,0,1612.55,0,399.04,169.08,43483.26,192451.44,0,0,10.89,323846.56,61625.07,47987.4,112643.56,0,0,772.19
2019-08-08T05:00:00,67794.48,31654.56,206653.77,0,52.24,116442.9,0,48874.76,271813.03,0,80542.8,151822.8,1.8,1.68,22.5,986944,1375571.5,0,0.24,223582.8,0,17628.66,29412.88,0,0,1002.88,1098069.88,84612.14,227321.84,0.56,8521.34,0,0,1612.6,0,399.04,169.08,43483.36,192455.55,0,0,10.89,323853.06,61625.73,47988.12,112644.83,0,0,772.19
2019-08-08T06:00:00,67795.68,31655.22,206653.77,0,52.24,116444.34,0,48876.12,271813.12,0,80542.8,151824.36,1.8,1.68,22.5,986950.5,1375593,0,0.24,223586.7,0,17628.84,29413.12,0,0,1002.88,1098087,84613.6,227323.95,0.56,8521.58,0,0,1612.6,0,399.04,169.08,43483.46,192459.58,0,0,10.89,323859.56,61626.39,47988.84,112646.09,0,0,772.19
2019-08-08T07:00:00,67796.88,31655.88,206653.77,0,52.24,116445.72,0,48876.12,271813.19,0,80542.8,151825.44,1.8,1.68,22.5,986955,1375614.5,0,0.24,223590.3,0,17629.02,29413.28,0,0,1002.92,1098103.75,84614.9,227326.05,0.56,8521.8,0,0,1612.6,0,399.04,169.08,43483.58,192463.55,0,0,10.89,323866.12,61627.05,47989.56,112647.36,0,0,772.19
2019-08-08T08:00:00,67798.08,31656.54,206653.77,0,52.24,116447.94,0,48876.16,271813.19,0,80542.8,151826.64,1.8,1.68,22.5,986960,1375636,0,0.24,223594.2,0,17629.2,29413.52,0,0,1002.92,1098121.25,84616.2,227328.19,0.56,8522.02,0,0,1612.65,0,399.04,169.08,43483.72,192467.58,0,0,10.89,323872.66,61628.31,47990.28,112648.62,0,0,772.19
2019-08-08T09:00:00,67799.28,31657.2,206653.77,0,52.24,116449.38,0,48876.16,271813.28,0,80542.8,151828.2,1.8,1.68,22.5,986965,1375658.5,0,0.24,223598.09,0,17629.32,29413.76,0,0,1002.96,1098139.25,84617.52,227330.28,0.56,8522.2,0,0,1612.65,0,399.04,169.08,43483.82,192472.34,0,0,10.89,323879.19,61629.6,47991.15,112649.89,0,0,772.19
2019-08-08T10:00:00,67800.48,31657.86,206653.77,0,52.24,116451,0,48876.16,271813.38,0,80542.8,151829.52,1.8,1.68,22.5,986970,1375681.5,0,0.24,223601.7,0,17629.5,29413.92,0,0,1002.96,1098157.75,84618.84,227332.41,0.56,8522.44,0,0,1612.65,0,399.04,169.08,43483.92,192477.34,0,0,10.89,323885.72,61630.89,47991.93,112651.16,0,0,772.19
2019-08-08T11:00:00,67801.68,31658.52,206653.77,0,52.24,116452.8,0,48876.2,271813.44,0,80542.8,151830.95,1.8,1.68,22.5,986975.5,1375704.5,0,0.24,223605.59,0,17629.68,29414.16,0,0,1003,1098176.12,84620.14,227334.95,0.56,8522.68,0,0,1612.65,0,399.04,169.08,43484.04,192482.14,0,0,10.89,323892.28,61631.82,47992.74,112652.42,0,0,772.19
2019-08-08T12:00:00,67802.88,31659.18,206653.77,0,52.24,116454.96,0,48876.2,271813.44,0,80543,151832.28,1.8,1.68,22.5,986981,1375728.5,0,0.24,223609.2,0,17629.8,29414.4,0,0,1003,1098195.88,84621.44,227337.56,0.56,8522.92,0,0,1612.7,0,399.04,169.08,43484.22,192487.27,0,0,10.89,323898.81,61633.26,47993.97,112653.67,0,0,772.19
2019-08-08T13:00:00,67804.08,31659.84,206653.77,0,52.24,116456.82,0,48876.2,271813.53,0,80543,151833.84,1.8,1.68,22.5,986986.5,1375754,0,0.24,223613.09,0,17629.98,29414.56,0,0,1003,1098217.25,84622.78,227340.16,0.56,8524.28,0,0,1612.7,0,399.04,169.08,43484.44,192493,0,0,10.89,323905.34,61634.43,47995.71,112654.94,0,0,772.19
