date_time,1AA1_1,1AA1_2,1AA1_3,1AA1_4,1AA1_5,1AA2_1,1AA2_2,1AA3_1,1AA3_2,1AA4_1,1AA5_1,1AA6_1,1AA7_1,2AA1_1,2AA2_1,2AA3_1,2AA4_1,2AA4_2,2AA5_1,2AA5_2,2AA5_3,2AA5_4,2AA5_5,2AA5_6,2AA5_7,2AA6_1,2AA7_1,2AA7_2,2AA8_1,2AA8_2,2AA8_3,2AA8_4,2AA8_5,2AA8_6,2AA8_7,2AA9_1,2AA9_2,2AA9_3,2AA9_4,2AA9_5,2AA9_6,2AA9_7
2019-01-28T13:00:00,0,0,0,0,0,3287.64,2617189,1694281.62,84995.04,0.36,0.12,10,4396642,5917506.5,0,2.88,137341.77,0,316610.91,801482.38,63924.6,727216.5,0,0,1110.64,3901828.5,592757.62,8193.92,0,1731.88,37194.93,1216565.25,394875.25,599331.75,45391.42,684112.88,23442.46,61337.1,224454.05,0,0.01,798.98
2019-01-28T14:00:00,0,0,0,0,0,3288.36,2617251,1694344.38,84995.04,0.36,0.12,10,4396768,5917647,0,2.88,137344.16,0,316611.91,801512.75,63925.36,727233.94,0,0,1110.64,3901917.5,592779.38,8193.92,0,1731.88,37195.95,1216580,394886.03,599350.06,45391.42,684112.88,23442.9,61338.48,224458.52,0,0.01,798.98
2019-01-28T15:00:00,0,0,0,0,0,3288.96,2617313.25,1694406.38,84995.04,0.36,0.12,10,4396893.5,5917790,0,2.88,137346.72,0,316612.97,801543.06,63926.12,727252.25,0,0,1110.64,3902008.75,592802.38,8193.92,0,1731.92,37196.91,1216594.75,394896.75,599368.25,45391.42,684112.88,23443.42,61339.74,224463,0,0.01,798.98
2019-01-28T16:00:00,0,0,0,0,0,3289.8,2617376,1694476.38,84995.04,0.36,0.12,10,4397027.5,5917935,0,2.88,137349.12,0,316613.97,801573.12,63926.92,727271.38,0,0,1110.64,3902100.75,592826.75,8193.92,0,1731.92,37197.96,1216609.5,394907.53,599386.5,45391.42,684112.88,23443.7,61341.39,224467.48,0,0.01,798.98
2019-01-28T17:00:00,0,0,0,0,0,3290.52,2617438.5,1694540,84995.04,0.36,0.12,10,4397155.5,5918081.5,0,2.88,137351.69,0,316614.97,801603.19,63927.68,727290.75,0,0,1110.64,3902194.5,592851.81,8193.92,0,1731.96,37198.98,1216624.5,394918.25,599404.88,45391.42,684112.88,23444.16,61342.98,224471.95,0,0.01,798.98
2019-01-28T18:00:00,0,0,0,0,0,3291.24,2617501,1694603.62,84995.04,0.36,0.12,10,4397282,5918226.5,0,2.88,137354.08,0,316615.97,801633.12,63928.44,727309.75,0,0,1110.64,3902286.75,592876.5,8193.92,0,1731.96,37199.97,1216639.38,394928.97,599423.5,45391.42,684112.88,23444.52,61344.12,224476.41,0,0.01,798.98
2019-01-28T19:00:00,0,0,0,0,0,3291.84,2617563.75,1694692.38,84995.04,0.36,0.12,10,4397435,5918360,0,2.88,137356.31,0,316617,801656.94,63928.68,727328.5,0,0,1110.64,3902375.5,592899.81,8193.92,0,1731.96,37200.69,1216654.12,394937.09,599442.06,45391.42,684112.88,23444.8,61345.68,224480.86,0,0.01,798.98
2019-01-28T20:00:00,0,0,0,0,0,3292.56,2617626.25,1694777.62,84995.04,0.36,0.12,10,4397583.5,5918487.5,0,2.88,137358.41,0,316618,801680.38,63928.84,727345.75,0,0,1110.64,3902461.25,592920.81,8193.92,0,1732,37201.35,1216668.5,394945.41,599460.5,45391.42,684112.88,23445.08,61346.94,224485.34,0,0.01,798.98
2019-01-28T21:00:00,0,0,0,0,0,3293.16,2617688.25,1694862.75,84995.04,0.36,0.12,10,4397732,5918615,0,2.88,137360.48,0,316619.03,801703.81,63929.04,727361.81,0,0,1110.64,3902546.75,592941.12,8193.92,0,1732,37202.01,1216683.5,394953.81,599479.19,45391.42,684112.88,23445.32,61347.81,224489.81,0,0.01,798.98
2019-01-28T22:00:00,0,0,0,0,0,3293.76,2617750.5,1694945.62,84995.04,0.36,0.12,10,4397878,5918741,0,2.88,137362.72,0,316620.03,801727.38,63929.24,727377.75,0,0,1110.64,3902630.75,592961.12,8193.92,0,1732.04,37202.7,1216698.12,394962.16,599497.69,45391.42,684112.88,23445.56,61348.5,224494.3,0,0.01,798.98
2019-01-28T23:00:00,0,0,0,0,0,3294.48,2617812.5,1695030.75,84995.04,0.36,0.12,10,4398024.5,5918867,0,2.88,137364.8,0,316621.09,801750.94,63929.4,727393.5,0,0,1110.64,3902714.75,592980.5,8193.92,0,1732.04,37203.33,1216713.12,394970.56,599516.38,45391.42,684112.88,23445.8,61349.34,224498.78,0,0.01,798.98
2019-01-29T00:00:00,0,0,0,0,0,3295.08,2617874.75,1695084.38,84995.04,0.36,0.12,10,4398142,5918991,0,2.88,137366.88,0,316622.09,801774.5,63929.6,727408.5,0,0,1110.64,3902797.5,592998.75,8193.92,0,1732.08,37203.99,1216727.88,394978.91,599535.06,45391.42,684112.88,23446.12,61349.88,224503.27,0,0.01,798.98
2019-01-29T01:00:00,0,0,0,0,0,3295.8,2617936.75,1695133.25,84995.04,0.36,0.12,10,4398254.5,5919113.5,0,2.88,137369.12,0,316623.09,801798.06,63929.8,727423.38,0,0,1110.64,3902878.75,593016.31,8193.92,0,1732.08,37204.29,1216742.38,394987.28,599554.12,45391.42,684112.88,23446.36,61350.51,224507.77,0,0.01,798.98
2019-01-29T02:00:00,0,0,0,0,0,3296.4,2617998.25,1695178.75,84995.04,0.36,0.12,10,4398363.5,5919235.5,0,2.88,137371.2,0,316624.12,801821.44,63929.96,727438.62,0,0,1110.64,3902958.5,593032.19,8193.92,0,1732.12,37204.5,1216757.25,394995.53,599573.38,45391.42,684112.88,23446.62,61350.87,224512.23,0,0.01,798.98
2019-01-29T03:00:00,0,0,0,0,0,3297,2618060.25,1695222.38,84995.04,0.36,0.12,10,4398471,5919354.5,0,2.88,137373.28,0,316625.12,801843.38,63930.16,727454.5,0,0,1110.64,3903037.25,593047.81,8193.92,0,1732.12,37204.89,1216771.25,395003.84,599592.25,45391.42,684112.88,23446.86,61351.11,224516.72,0,0.01,798.98
2019-01-29T04:00:00,0,0,0,0,0,3297.72,2618122.5,1695266,84995.04,0.36,0.12,10,4398577.5,5919474,0,2.88,137375.52,0,316626.12,801865.25,63930.32,727470.06,0,0,1110.64,3903116,593063.19,8193.92,0,1732.16,37205.52,1216785.88,395012.16,599611.06,45391.42,684112.88,23447.1,61351.38,224521.2,0,0.01,798.98
2019-01-29T05:00:00,0,0,0,0,0,3298.32,2618184.5,1695308.75,84995.04,0.36,0.12,10,4398684,5919593,0,2.88,137377.59,0,316627.16,801887.19,63930.52,727486,0,0,1110.64,3903194,593078.06,8193.92,0,1732.16,37206.15,1216800.38,395020.47,599629.75,45391.42,684112.88,23447.34,61351.62,224525.69,0,0.01,798.98
2019-01-29T06:00:00,0,0,0,0,0,3299.04,2618247.25,1695351.25,84995.04,0.36,0.12,10,4398790.5,5919713,0,2.88,137379.69,0,316628.16,801910.38,63930.72,727501.94,0,0,1110.64,3903272.5,593092.81,8193.92,0,1732.2,37206.75,1216815,395028.81,599648.38,45391.42,684112.88,23447.58,61351.92,224530.16,0,0.01,798.98
2019-01-29T07:00:00,0,0,0,0,0,3299.64,2618310.25,1695393.25,84995.04,0.36,0.12,10,4398896.5,5919833,0,2.88,137381.77,0,316629.16,801933.62,63930.88,727517.75,0,0,1110.64,3903350.75,593107.38,8193.92,0,1732.2,37207.41,1216829.75,395037.09,599667.06,45391.42,684112.88,23447.82,61352.13,224534.58,0,0.01,798.98
2019-01-29T08:00:00,0,0,0,0,0,3300.24,2618373,1695435.62,84995.04,0.36,0.12,10,4399002.5,5919952,0,2.88,137383.84,0,316630.16,801957.19,63931.08,727533.44,0,0,1110.64,3903428,593122.06,8193.92,0,1732.24,37208.04,1216843.88,395045.12,599685.5,45391.42,684112.88,23448.06,61352.4,224539.08,0,0.01,798.98
2019-01-29T09:00:00,0,0,0,0,0,3300.96,2618436,1695479.25,84995.04,0.36,0.12,10,4399110.5,5920081,0,2.88,137386.41,0,316631.19,801987.38,63931.8,727550.38,0,0,1110.64,3903506.75,593136.94,8193.92,0,1732.24,37209.12,1216858.12,395053.19,599703.81,45391.42,684112.88,23448.3,61353.15,224543.56,0,0.01,798.98
2019-01-29T10:00:00,0,0,0,0,0,3301.56,2618499,1695533.62,84995.04,0.36,0.12,10,4399229,5920219.5,0,2.88,137388.8,0,316632.19,802017.69,63932.56,727568.81,0,0,1110.64,3903594.75,593156.31,8193.92,0,1732.28,37210.23,1216873.25,395063.88,599722.19,45391.42,684112.88,23448.6,61354.95,224548.06,0,0.01,798.98
2019-01-29T11:00:00,0,0,0,0,0,3302.28,2618561.75,1695617.25,84995.04,0.36,0.12,10,4399376.5,5920366,0,2.88,137391.2,0,316633.25,802047.81,63933.32,727588.31,0,0,1110.64,3903688.5,593178.75,8193.92,0,1732.32,37211.34,1216889.88,395074.59,599740.81,45391.42,684112.88,23449.18,61356.39,224552.56,0,0.01,798.98
2019-01-29T12:00:00,0,0,0,0,0,3302.88,2618625,1695707.25,84995.04,0.36,0.12,10,4399529,5920513.5,0,2.88,137393.77,0,316634.25,802077.94,63934.08,727608.06,0,0,1110.64,3903782,593202.06,8193.92,0,1732.64,37212.39,1216905.75,395085.31,599759.56,45391.42,684112.88,23449.88,61358.07,224557.08,0,0.01,798.98
2019-01-29T13:00:00,0,0,0,0,0,3303.6,2618687.5,1695794.38,84995.04,0.36,0.12,10,4399680.5,5920657.5,0,2.88,137396.16,0,316635.28,802108,63934.84,727627.62,0,0,1110.64,3903873.5,593224.5,8193.92,0,1732.64,37213.44,1216921.5,395096,599777.69,45391.42,684112.88,23450.56,61359.69,224561.56,0,0.01,798.98
2019-01-29T14:00:00,0,0,0,0,0,3304.2,2618750.5,1695880.38,84995.04,0.36,0.12,10,4399831,5920798,0,2.88,137398.72,0,316636.28,802137.94,63935.6,727644.75,0,0,1110.64,3903963.25,593246.25,8193.92,0,1732.68,37214.49,1216936.62,395106.72,599795.5,45391.42,684112.88,23450.8,61361.37,224566.05,0,0.01,798.98
2019-01-29T15:00:00,0,0,0,0,0,3304.8,2618811.75,1695954.75,84995.04,0.36,0.12,10,4399969,5920940.5,0,2.88,137401.12,0,316637.28,802167.81,63936.36,727662.88,0,0,1110.64,3904053.5,593268.94,8193.92,0,1732.68,37215.51,1216951.62,395117.38,599813.38,45391.42,684112.88,23451.16,61363.05,224570.56,0,0.01,798.98
2019-01-29T16:00:00,0,0,0,0,0,3305.52,2618873.75,1696035.25,84995.04,0.36,0.12,10,4400112,5921086.5,0,2.88,137403.52,0,316638.31,802197.75,63937.12,727682.81,0,0,1110.64,3904146,593292.62,8193.92,0,1732.72,37216.56,1216967.25,395128.09,599831.69,45391.42,684112.88,23451.48,61364.88,224575.05,0,0.01,798.98
2019-01-29T17:00:00,0,0,0,0,0,3306.12,2618935.75,1696117.62,84995.04,0.36,0.12,10,4400258,5921232,0,2.88,137406.08,0,316639.31,802227.81,63937.88,727702.5,0,0,1110.64,3904238.5,593316.31,8193.92,0,1732.72,37217.7,1216983,395138.81,599849.94,45391.42,684112.88,23451.74,61366.2,224579.52,0,0.01,798.98
2019-01-29T18:00:00,0,0,0,0,0,3306.84,2618997.25,1696186.75,84995.04,0.36,0.12,10,4400389.5,5921380,0,2.88,137408.48,0,316640.38,802257.81,63938.64,727724.25,0,0,1110.64,3904331.25,593339.69,8193.92,0,1732.76,37218.78,1216998.75,395150.16,599868.25,45391.42,684112.88,23451.98,61367.88,224584,0,0.01,798.98
2019-01-29T19:00:00,0,0,0,0,0,3307.44,2619058.5,1696247.62,84995.04,0.36,0.12,10,4400513,5921514,0,2.88,137410.72,0,316641.38,802281.5,63938.88,727744.62,0,0,1110.64,3904418.5,593360.94,8193.92,0,1732.76,37219.53,1217013.75,395159.03,599886.56,45391.42,684112.88,23452.24,61369.26,224588.52,0,0.01,798.98
2019-01-29T20:00:00,0,0,0,0,0,3308.04,2619119.75,1696305.62,84995.04,0.36,0.12,10,4400633.5,5921643,0,2.88,137412.8,0,316642.38,802304.62,63939.08,727762.88,0,0,1110.64,3904503.25,593380.94,8193.92,0,1732.8,37220.22,1217029,395167.28,599904.69,45391.42,684112.88,23452.54,61370.34,224592.95,0,0.01,798.98
2019-01-29T21:00:00,0,0,0,0,0,3308.76,2619181,1696376.38,84995.04,0.36,0.12,10,4400766.5,5921770.5,0,2.88,137414.88,0,316643.38,802328,63939.24,727779.81,0,0,1110.64,3904588,593401.25,8193.92,0,1732.8,37220.91,1217043.88,395175.59,599923,45391.42,684112.88,23452.82,61371.09,224597.44,0,0.01,798.98
2019-01-29T22:00:00,0,0,0,0,0,3309.36,2619242,1696460.75,84995.04,0.36,0.12,10,4400913,5921897.5,0,2.88,137416.95,0,316644.41,802351.44,63939.44,727796.56,0,0,1110.64,3904672,593420.5,8193.92,0,1732.84,37221.57,1217059.38,395183.91,599941.38,45391.42,684112.88,23453.06,61371.78,224601.94,0,0.01,798.98
2019-01-29T23:00:00,0,0,0,0,0,3310.08,2619303,1696536,84995.04,0.36,0.12,10,4401050.5,5922022.5,4120967,2.88,137419.2,0,316645.41,802375.12,63939.64,727813.12,0,0,1110.64,3904755.5,593439.5,8193.92,0,1732.84,37222.2,1217074.5,395192.28,599959.5,45391.42,684112.88,23453.34,61372.59,224606.44,0,0.01,798.98
2019-01-30T00:00:00,0,0,0,0,0,3310.68,2619363.25,1696612.38,84995.04,0.36,0.12,10,4401188,5922147.5,4065915.75,2.88,137421.28,0,316646.44,802398.75,63939.8,727829.44,0,0,1110.64,3904838,593457.62,8193.92,0,1732.88,37222.89,1217089.38,395200.59,599977.75,45391.42,684112.88,23453.62,61373.37,224610.92,0,0.01,798.98
2019-01-30T01:00:00,0,0,0,0,0,3311.28,2619423.5,1696677.25,84995.04,0.36,0.12,10,4401314.5,5922270.5,4065915.75,2.88,137423.36,0,316647.44,802422.38,63940,727845.69,0,0,1110.64,3904918.5,593474.75,8193.92,0,1732.88,37223.19,1217103.62,395208.97,599996.06,45391.42,684112.88,23453.94,61374,224615.41,0,0.01,798.98
2019-01-30T02:00:00,0,0,0,0,0,3312,2619483.75,1696748.38,84995.04,0.36,0.12,10,4401446,5922393,4081644.5,2.88,137425.59,0,316648.44,802446.06,63940.16,727861.5,0,0,1110.64,3904998.75,593491.19,8193.92,0,1732.92,37223.46,1217118.88,395217.31,600014.25,45391.42,684112.88,23454.18,61374.48,224619.91,0,0.01,798.98
2019-01-30T03:00:00,0,0,0,0,0,3312.6,2619544,1696818.38,84995.04,0.36,0.12,10,4401577.5,5922514.5,4042322.5,2.88,137427.69,0,316649.47,802469.69,63940.36,727877.19,0,0,1110.64,3905078,593507.38,8193.92,0,1732.92,37223.91,1217133.62,395225.62,600032.25,45391.42,684112.88,23454.42,61374.93,224624.41,0,0.01,798.98
2019-01-30T04:00:00,0,0,0,0,0,3313.32,2619603.5,1696882.75,84995.04,0.36,0.12,10,4401704,5922635,4042323,2.88,137429.77,0,316650.47,802493.25,63940.56,727893.44,0,0,1110.64,3905155.25,593521.94,8193.92,0,1732.92,37224.54,1217148,395233.84,600050.25,45391.42,684112.88,23454.66,61375.47,224628.88,0,0.01,798.98
2019-01-30T05:00:00,0,0,0,0,0,3313.92,2619664.75,1696953.25,84995.04,0.36,0.12,10,4401837,5922756,4026593.75,2.88,137431.84,0,316651.53,802516.75,63940.72,727910.19,0,0,1110.64,3905233.25,593536.5,8193.92,0,1732.96,37225.17,1217163.25,395242.12,600068.19,45391.42,684112.88,23454.9,61375.95,224633.36,0,0.01,798.98
2019-01-30T06:00:00,0,0,0,0,0,3314.64,2619726.25,1697017.62,84995.04,0.36,0.12,10,4401964.5,5922876.5,4018729.25,2.88,137433.92,0,316652.53,802540.19,63940.92,727926.81,0,0,1110.64,3905311.25,593551.19,8193.92,0,1732.96,37225.8,1217177.88,395250.38,600085.94,45391.42,684112.88,23455.18,61376.34,224637.84,0,0.01,798.98
2019-01-30T07:00:00,0,0,0,0,0,3315.24,2619787.25,1697084.75,84995.04,0.36,0.12,10,4402093.5,5922996,4034458,2.88,137436.16,0,316653.53,802563.69,63941.08,727943.19,0,0,1110.64,3905387.5,593564.94,8193.92,0,1733,37226.43,1217192.62,395258.62,600103.44,45391.42,684112.88,23455.42,61376.79,224642.31,0,0.01,798.98
2019-01-30T08:00:00,0,0,0,0,0,3315.84,2619847.25,1697154.75,84995.04,0.36,0.12,10,4402225,5923114.5,4034458,2.88,137438.23,0,316654.56,802587.19,63941.28,727959.38,0,0,1110.64,3905463.5,593578.75,8193.92,0,1733,37227.06,1217207,395266.69,600120.94,45391.42,684112.88,23455.66,61377.33,224646.8,0,0.01,798.98
2019-01-30T09:00:00,0,0,0,0,0,3316.56,2619907.5,1697218.38,84995.04,0.36,0.12,10,4402350,5923242.5,4042323,2.88,137440.64,0,316655.56,802617.12,63942,727976.38,0,0,1110.64,3905541.25,593592.62,8193.92,0,1733.04,37228.08,1217221.88,395274.75,600138.38,45391.42,684112.88,23455.9,61377.9,224651.23,0,0.01,798.98
2019-01-30T10:00:00,0,0,0,0,0,3317.16,2619968.5,1697300,84995.04,0.36,0.12,10,4402494,5923377.5,4026593.75,2.88,137443.05,0,316656.56,802647.38,63942.76,727994,0,0,1110.64,3905624.75,593609.62,8193.92,0,1733.04,37229.13,1217236,395285.44,600155.94,45391.42,684112.88,23456.4,61379.55,224655.73,0,0.01,798.98
2019-01-30T11:00:00,0,0,0,0,0,3317.88,2620011,1697386,84995.04,0.36,0.12,10,4402623.5,5923518.5,4034458,2.88,137445.59,0,316657.56,802677.5,63943.52,728013.44,0,0,1110.64,3905712.75,593629.94,8193.92,0,1733.08,37230.15,1217251.25,395296.19,600173.62,45391.42,684112.88,23456.68,61381.17,224660.27,0,0.01,798.98
2019-01-30T12:00:00,0,0,0,0,0,3318.6,2620067.5,1697482,84995.04,0.36,0.12,10,4402777.5,5923658.5,4026593.75,2.88,137448,0,316658.59,802707.62,63944.28,728033.19,0,0,1110.64,3905801.5,593651.06,8193.92,0,1733.08,37231.2,1217265.75,395307.12,600191.19,45391.42,684112.88,23457.12,61382.55,224664.8,0,0.01,798.98
2019-01-30T13:00:00,0,0,0,0,0,3319.32,2620122.25,1697575.62,84995.04,0.36,0.12,10,4402927,5923799.5,4034458.5,2.88,137450.41,0,316659.59,802737.69,63945.04,728052.5,0,0,1110.64,3905889.5,593670.88,8193.92,0,1733.12,37232.28,1217281,395318.09,600209.06,45391.42,684112.88,23457.5,61384.11,224669.31,0,0.01,798.98
2019-01-30T14:00:00,0,0,0,0,0,3320.04,2620177.5,1697659.25,84995.04,0.36,0.12,10,4403064.5,5923938,4034458,2.88,137452.95,0,316660.62,802767.75,63945.8,728070.88,0,0,1110.64,3905976.5,593690.38,8193.92,0,1733.12,37233.3,1217295.88,395329.09,600226.81,45391.42,684112.88,23457.74,61385.37,224673.8,0,0.01,798.98
2019-01-30T15:00:00,0,0,0,0,0,3320.76,2620232.25,1697752,84995.04,0.36,0.12,10,4403213.5,5924079.5,4042322.5,2.88,137455.36,0,316661.62,802797.81,63946.56,728089.69,0,0,1110.64,3906065.5,593711.5,8193.92,0,1733.16,37234.32,1217311.12,395340.03,600244.62,45391.42,684112.88,23458.02,61386.84,224678.28,0,0.01,798.98
2019-01-30T16:00:00,0,0,0,0,0,3321.36,2620287,1697851.62,84995.04,0.36,0.12,10,4403369,5924222.5,4034458.5,2.88,137457.92,0,316662.62,802828,63947.32,728108,0,0,1110.64,3906156.75,593734.06,8193.92,0,1733.16,37235.37,1217326.12,395351,600262.5,45391.42,684112.88,23458.4,61388.76,224682.78,0,0.01,798.98
2019-01-30T17:00:00,0,0,0,0,0,3322.32,2620341,1697948.75,84995.04,0.36,0.12,10,4403523.5,5924365,4034458,2.88,137460.31,0,316663.69,802858.06,63948.08,728125.94,0,0,1110.64,3906246.75,593756.94,8193.92,0,1733.2,37236.45,1217341.5,395361.84,600280.56,45391.42,684112.88,23458.76,61390.02,224687.28,0,0.01,798.98
2019-01-30T18:00:00,0,0,0,0,0,3323.28,2620397,1698038,84995.04,0.36,0.12,10,4403669.5,5924506.5,4026593.25,2.88,137462.72,0,316664.69,802888.06,63948.84,728143.69,0,0,1110.64,3906337.25,593778.75,8193.92,0,1733.2,37237.47,1217356.12,395372.75,600298.81,45391.42,684112.88,23459.06,61392.21,224691.8,0,0.01,798.98
2019-01-30T19:00:00,0,0,0,0,0,3324.12,2620453,1698122,84995.04,0.36,0.12,10,4403810.5,5924637,4058051.5,2.88,137464.95,0,316665.72,802911.69,63949.08,728161.81,0,0,1110.64,3906423.25,593799.06,8193.92,0,1733.24,37238.19,1217371.5,395381.16,600317.19,45391.42,684112.88,23459.3,61393.83,224696.28,0,0.01,798.98
2019-01-30T20:00:00,0,0,0,0,0,3324.72,2620508.75,1698205.62,84995.04,0.36,0.12,10,4403951,5924764,4073780.25,2.88,137467.05,0,316666.72,802935.19,63949.24,728178.38,0,0,1110.64,3906507.25,593817.62,8193.92,0,1733.24,37238.91,1217387.25,395389.81,600335.38,45391.42,684112.88,23459.54,61394.73,224700.78,0,0.01,798.98
2019-01-30T21:00:00,0,0,0,0,0,3325.44,2620564.25,1698285.25,84995.04,0.36,0.12,10,4404087.5,5924888.5,4042322.5,2.88,137469.12,0,316667.72,802958.56,63949.44,728193.94,0,0,1110.64,3906590.5,593836.19,8193.92,0,1733.24,37239.6,1217401.88,395398.38,600353.38,45391.42,684112.88,23459.8,61395.63,224705.27,0,0.01,798.98
2019-01-30T22:00:00,0,0,0,0,0,3326.04,2620620,1698365.25,84995.04,0.36,0.12,10,4404224,5925013,4073780.25,2.88,137471.36,0,316668.75,802982.06,63949.6,728209.5,0,0,1110.64,3906672.75,593854.75,8193.92,0,1733.28,37240.29,1217416.62,395406.97,600371.38,45391.42,684112.88,23460.04,61396.29,224709.69,0,0.01,798.98
2019-01-30T23:00:00,0,0,0,0,0,3326.76,2620675.25,1698445.62,84995.04,0.36,0.12,10,4404360.5,5925137,4042323,2.88,137473.44,0,316669.75,803005.5,63949.8,728224.81,0,0,1110.64,3906755.25,593872.31,8193.92,0,1733.28,37240.95,1217431.62,395415.59,600389.56,45391.42,684112.88,23460.32,61397.13,224714.19,0,0.01,798.98
2019-01-31T00:00:00,0,0,0,0,0,3327.36,2620730.5,1698520.38,84995.04,0.36,0.12,10,4404492,5925258,4042322.5,2.88,137475.52,0,316670.75,803029.12,63950,728239.5,0,0,1110.64,3906835.5,593888.5,8193.92,0,1733.32,37241.64,1217446.5,395424.19,600407.75,45391.42,684112.88,23460.56,61397.64,224718.69,0,0.01,798.98
2019-01-31T01:00:00,0,0,0,0,0,3327.96,2620785.75,1698598,84995.04,0.36,0.12,10,4404626,5925377,4050187.25,2.88,137477.77,0,316671.75,803052.62,63950.16,728254.06,0,0,1110.64,3906915.25,593903.81,8193.92,0,1733.32,37241.91,1217461.62,395432.75,600425.94,45391.42,684112.88,23460.8,61398.48,224723.16,0,0.01,798.98
2019-01-31T02:00:00,0,0,0,0,0,3328.68,2620841,1698674,84995.04,0.36,0.12,10,4404758,5925496.5,4026593.75,2.88,137479.84,0,316672.81,803076.19,63950.36,728268.62,0,0,1110.64,3906994,593918.38,8193.92,0,1733.36,37242.18,1217476.75,395441.31,600444.25,45391.42,684112.88,23461.04,61398.99,224727.64,0,0.01,798.98
2019-01-31T03:00:00,0,0,0,0,0,3329.28,2620896.25,1698748.38,84995.04,0.36,0.12,10,4404887.5,5925615.5,4042322.5,2.88,137481.92,0,316673.81,803099.69,63950.56,728283.25,0,0,1110.64,3907072,593932.5,8193.92,0,1733.36,37242.6,1217491.88,395449.88,600462.56,45391.42,684112.88,23461.28,61399.5,224732.12,0,0.01,798.98
2019-01-31T04:00:00,0,0,0,0,0,3330,2620951.25,1698821.25,84995.04,0.36,0.12,10,4405016.5,5925734,4050187.25,2.88,137484,0,316674.81,803123.25,63950.72,728297.94,0,0,1110.64,3907149.25,593945.62,8193.92,0,1733.4,37243.23,1217506.75,395458.44,600480.75,45391.42,684112.88,23461.52,61400.07,224736.59,0,0.01,798.98
2019-01-31T05:00:00,0,0,0,0,0,3330.6,2621006.5,1698894,84995.04,0.36,0.12,10,4405146,5925852,4042323,2.88,137486.23,0,316675.81,803146.88,63950.92,728312.5,0,0,1110.64,3907226.5,593958.88,8193.92,0,1733.4,37243.89,1217521.75,395467.03,600498.81,45391.42,684112.88,23461.76,61400.52,224741.09,0,0.01,798.98
2019-01-31T06:00:00,0,0,0,0,0,3331.2,2621061.5,1698965.62,84995.04,0.36,0.12,10,4405275,5925970.5,4034458,2.88,137488.31,0,316676.84,803170.5,63951.08,728327.06,0,0,1110.64,3907303.5,593972.31,8193.92,0,1733.44,37244.49,1217536.88,395475.59,600516.81,45391.42,684112.88,23462.02,61400.94,224745.58,0,0.01,798.98
2019-01-31T07:00:00,0,0,0,0,0,3331.92,2621115.75,1699038.38,84995.04,0.36,0.12,10,4405404,5926088,4050187.25,2.88,137490.41,0,316677.84,803194.06,63951.28,728341.5,0,0,1110.64,3907379.5,593985.44,8193.92,0,1733.44,37245.12,1217551.62,395484.03,600534.62,45391.42,684112.88,23462.26,61401.51,224750.08,0,0.01,798.98
2019-01-31T08:00:00,0,0,0,0,0,3332.52,2621171,1699109.25,84995.04,0.36,0.12,10,4405531,5926205.5,4050187.25,2.88,137492.48,0,316678.84,803217.62,63951.48,728356.25,0,0,1110.64,3907456.5,593998.56,8193.92,0,1733.48,37245.75,1217566.5,395492.38,600552.31,45391.42,684112.88,23462.6,61402.02,224754.56,0,0.01,798.98
2019-01-31T09:00:00,0,0,0,0,0,3333.12,2621226,1699182.38,84995.04,0.36,0.12,10,4405661.5,5926333,4058051.5,2.88,137495.05,0,316679.88,803247.69,63952.16,728371.75,0,0,1110.64,3907534.5,594012.62,8193.92,0,1733.48,37246.8,1217581.38,395500.69,600569.94,45391.42,684112.88,23463.04,61402.74,224759.05,0,0.01,798.98
2019-01-31T10:00:00,0,0,0,0,0,3333.84,2621281.75,1699269.62,84995.04,0.36,0.12,10,4405805.5,5926469.5,4050187.25,2.88,137497.44,0,316680.88,803278,63952.96,728389.19,0,0,1110.64,3907619.25,594029.44,8193.92,0,1733.52,37247.85,1217596.62,395511.69,600587.56,45391.42,684112.88,23463.28,61404.6,224763.56,0,0.01,798.98
2019-01-31T11:00:00,0,0,0,0,0,3334.44,2621337.25,1699363.25,84995.04,0.36,0.12,10,4405956,5926611,4026593.75,2.88,137500,0,316681.88,803308,63953.72,728408.81,0,0,1110.64,3907708.5,594050.06,8193.92,0,1733.52,37248.87,1217611.88,395522.69,600605.12,45391.42,684112.88,23463.56,61406.31,224768.05,0,0.01,798.98
2019-01-31T12:00:00,0,0,0,0,0,3335.16,2621392.75,1699458,84995.04,0.36,0.12,10,4406107.5,5926755,4026593.75,2.88,137502.41,0,316682.88,803337.62,63954.48,728428.94,0,0,1110.64,3907798.5,594072.19,8193.92,0,1733.52,37249.86,1217627.25,395533.62,600623.06,45391.42,684112.88,23464.1,61407.51,224772.5,0,0.01,798.98
2019-01-31T13:00:00,0,0,0,0,0,3335.76,2621449,1699546,84995.04,0.36,0.12,10,4406252.5,5926895.5,4042323,2.88,137504.48,0,316683.91,803367.5,63955.24,728447.38,0,0,1110.64,3907888,594093.25,8193.92,0,1733.56,37250.88,1217642.88,395544.59,600640.75,45391.42,684112.88,23464.54,61408.89,224777,0,0.01,798.98
