date_time,MWL131,MWL132,MWL133,MWL134,MWL135,MWL136,MWL137,MWL201,MWL202,MWL203,MWL204,MWL205,MWL206,MWL207,MWL208,MWL209,MWL210,MWL211,MWL212,MWL213,MWL214,MWL215,MWL216,MWL217,MWL218,MWL219,MWL220,MWL221,MWL222,MWL223,MWL224,MWL225,MWL226,MWL227,MWL228,MWL229,MWL230,MWL231,MWL232,MWL233,MWL234,MWE303,MWE304,MWE305,MWE306,MWE307,MWE308,MWE309,MWE310,MWE311,MWE312,MWE313,MWE314,MWE315,MWL101,MWL116,MWL117,MWL118,MWL119,MWL120,MWL121,MWL122,MWL123,MWL124,MWL125,MWL126,MWL127,MWL128,MWL129,MWL130,MWE301,MWE302,MWL103,MWL104,MWL105,MWL106,MWL107,MWL108,MWL109,MWL110,MWL111,MWL112,MWL113,MWL114,MWL115,1AA1_1,B1AA1_1,B1AA2_1,B1AA2_2,1AA1_2,1AA1_3,1AA1_4,1AA1_5,1AA1_6,1AA1_7,1AA2_1,1AA2_2,1AA2_3,1AA2_4,1AA2_5,1AA2_6,1AA2_7,1AA2_8,1AA3_1,1AA3_2,1AA3_3,1AA3_4,1AA3_5,1AA3_6,1AA3_7,1AA3_8,1AA4_1,1AA4_2,1AA4_3,1AA4_4,1AA4_5,1AA4_6,1AA5_1,1AA5_2,1AA5_3,1AA5_4,1AA5_5,1AA5_6,1AA5_7,1AA5_8,1AA6_1,1AA7_1,1AA8_1,1AA9_1,2AA1_1,2AA1_2,2AA1_3,2AA1_4,2AA1_5,2AA1_6,2AA1_7,2AA1_8,2AA2_1,2AA2_2,2AA2_3,2AA2_4,2AA2_5,2AA2_6,2AA2_7,2AA3_1,2AA3_2,2AA3_3,2AA3_4,2AA3_5,2AA3_6,2AA4_1,2AA4_2,2AA4_3,2AA4_4,2AA4_5,2AA5_1,2AA5_2,2AA5_3,2AA5_4,2AA5_5,2AA5_6,2AA5_7,2AA5_8,2AA6_1,2AA7_1,2AA8_1,3AA1_1,3AA1_2,3AA1_3,3AA1_4,3AA1_5,3AA1_6,3AA1_7,3AA1_8,3AA2_1,3AA2_2,3AA2_3,3AA2_4,3AA2_5,3AA2_6,3AA2_7,3AA3_1,3AA3_2,B1AA1_2,B1AA1_3,B1AA1_4,B1AA1_5,B1AA1_6,B1AA1_7,B1AA3_1,B1AA3_2,B1AA3_3,B1AA3_4,B1AA3_5,B1AA3_6,B1AA3_7,B1AA3_8,MWL102
2019-01-20T09:00:00,26723788,509642,21509636,12726333,2983,1234,15935262,1977191,39012208,27147620,251053,8981895,9053395,34324736,17648580,11907813,0,16440457,740762,12111332,701936,1885151,0,1108750,0,2153880,1248182,17448810,1399953,7482246,2703677,17932880,1028,2693266,10596,406679,1592602,2660589,7825368,7840,0,314032,62243,254851,167723,575067,2,322569,172920,0,1856392,1123463,29073484,1318,0,162992,129161,23268,143493,3939,16956600,2009597,257281,897,35910960,3686289,89242,1513,8132626,7345989,11141255,1902620,8600033,1,12449069,11788439,1524166,6880778,11174242,10716150,2589781,5592801,3128987,0,400676,0,8111598,4276369,4979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,1.32,5880168,2501.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.96,987.48,6471383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663477,0,11718555,5887351,0,1,2,1215692,751839,409465,857936,1,32467750,800361,237067,1735726,15555176
2019-01-20T10:00:00,26724292,509643,21510060,12726514,2983,1234,15935721,1977250,39013604,27148388,251053,8982056,9053454,34325184,17649060,11908530,0,16441491,740762,12111879,701999,1885161,0,1108762,0,2153925,1248236,17449280,1399994,7482368,2703690,17932970,1028,2693274,10596,406792,1592642,2660649,7825471,7840,0,314034,62243,254851,167731,575071,2,322570,172920,0,1856446,1123540,29074120,1318,0,163006,129162,23268,143493,3939,16957024,2009648,257371,897,35911920,3686334,89242,1513,8132686,7345989,11141260,1902690,8600033,1,12449431,11788852,1524177,6880778,11175048,10716562,2589858,5592852,3129116,0,400692,0,8111659,4276426,4979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,1.32,5880321.5,2501.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.96,987.48,6471561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663490.81,0,11718557,5887354,0,1,2,1215705,751839,409468,857941,1,32468200,800365,237069,1735726,15555710
2019-01-20T11:00:00,26724794,509644,21510500,12726696,2983,1234,15936152,1977325,39015012,27149140,251053,8982239,9053545,34325496,17649576,11908531,0,16442529,740762,12113007,702050,1885172,0,1108787,0,2153971,1248289,17450300,1400043,7482506,2703703,17933064,1028,2693281,10596,406907,1592683,2660711,7825573,7841,0,314038,62244,254852,167738,575075,2,322571,172921,0,1856500,1123619,29074780,1318,0,163014,129163,23268,143493,3939,16957960,2009695,257461,897,35912216,3686373,89242,1513,8132750,7345989,11141264,1902764,8600061,1,12450011,11789744,1524192,6880778,11175960,10716967,2589966,5592906,3129247,0,400710,0,8111722,4276487,4979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,1.32,5880497,2501.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.96,987.48,6471696.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663505.19,0,11718559,5887357,0,1,2,1215717,751840,409471,857957,1,32468672,800373,237071,1735726,15556402
2019-01-20T12:00:00,26725480,509645,21510940,12726879,2983,1234,15936636,1977416,39016424,27149896,251053,8982421,9053637,34325808,17650104,11908531,0,16443565,740762,12114153,702088,1885183,0,1108818,0,2154017,1248344,17451344,1400084,7482648,2703717,17933156,1028,2693289,10596,407024,1592724,2660772,7825676,7841,0,314043,62244,254852,167745,575079,2,322572,172921,0,1856559,1123677,29075436,1318,0,163030,129164,23268,143493,3939,16958918,2009753,257551,897,35912508,3686412,89242,1513,8132818,7345989,11141269,1902837,8600791,1,12450596,11790650,1524217,6880778,11176873,10717372,2590086,5592989,3129376,0,400728,0,8111791,4276553,4979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,1.32,5880688,2501.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.96,987.48,6471834.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663519.31,0,11718561,5887360,0,1,2,1215730,751840,409474,857969,1,32469196,800380,237074,1735726,15557092
2019-01-20T13:00:00,26726164,509647,21511400,12727061,2983,1234,15937116,1977500,39017828,27150648,251053,8982604,9053728,34326124,17650628,11909803,0,16444602,740762,12115268,702117,1885194,0,1108857,0,2154063,1248398,17452358,1400126,7482788,2703730,17933248,1028,2693297,10596,407139,1592765,2660837,7825778,7841,0,314048,62245,254853,167753,575084,2,322573,172921,0,1856625,1123693,29076088,1318,0,163047,129165,23268,143493,3939,16959854,2009804,257641,897,35913960,3686454,89242,1513,8132880,7345989,11141274,1902910,8601310,1,12451068,11791541,1524227,6880778,11177786,10717774,2590246,5593042,3129506,0,400749,0,8111854,4276613,4979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,1.32,5880902.5,2501.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.96,987.48,6472095.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663532.19,0,11718564,5887363,0,1,2,1215743,751841,409477,857978,1,32469674,800387,237076,1735726,15557784
2019-01-20T14:00:00,26726794,509648,21511856,12727240,2983,1234,15937527,1977535,39019224,27151398,251053,8982784,9053818,34326436,17651148,11910575,0,16445640,740762,12116363,702156,1885206,0,1108892,0,2154108,1248450,17453316,1400157,7482911,2703742,17933340,1028,2693304,10596,407250,1592806,2660904,7825881,7841,0,314055,62245,254853,167760,575087,2,322574,172921,0,1856667,1123693,29076730,1318,0,163063,129166,23268,143493,3939,16960760,2009853,257730,897,35915096,3686490,89242,1513,8132942,7345989,11141279,1902983,8601310,1,12451413,11792408,1524235,6880778,11178701,10718174,2590336,5593095,3129633,0,400763,0,8111916,4276672,4979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,1.32,5881089.5,2501.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.96,987.48,6472305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663544.81,0,11718566,5887366,0,1,2,1215756,751841,409480,857987,1,32470132,800395,237078,1735726,15558476
2019-01-20T15:00:00,26727360,509649,21512318,12727420,2983,1234,15937833,1977615,39020624,27152146,251053,8982964,9053908,34326748,17651666,11910720,0,16446667,740762,12117457,702192,1885217,0,1108912,0,2154153,1248503,17454280,1400201,7483029,2703755,17933434,1028,2693312,10596,407361,1592847,2660968,7825982,7841,0,314059,62246,254853,167767,575091,2,322575,172921,0,1856712,1123713,29077382,1318,0,163079,129166,23268,143493,3939,16961660,2009914,257818,897,35915616,3686522,89242,1513,8133010,7345989,11141283,1903056,8601310,1,12451764,11793273,1524245,6880778,11179608,10718573,2590416,5593179,3129762,0,400778,0,8111985,4276738,4979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,1.32,5881259.5,2501.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.96,987.48,6472452.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663558,0,11718568,5887369,0,1,2,1215768,751842,409483,857995,1,32470664,800402,237080,1735726,15559188
2019-01-20T16:00:00,26727912,509650,21512758,12727599,2983,1234,15938282,1977699,39022024,27152892,251053,8983143,9053998,34327056,17652188,11911857,0,16447707,740762,12118550,702244,1885228,0,1108942,0,2154198,1248556,17455248,1400238,7483136,2703767,17933528,1028,2693320,10596,407472,1592888,2661028,7826084,7842,0,314062,62246,254854,167774,575095,2,322576,172921,0,1856771,1123717,29078036,1318,0,163095,129167,23268,143493,3939,16962546,2009963,257908,897,35917148,3686556,89242,1513,8133075,7345989,11141288,1903127,8601346,1,12452150,11794137,1524255,6880778,11180524,10718982,2590493,5593246,3129889,0,400794,0,8112050,4276800,4979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,1.32,5881465,2501.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.96,987.48,6472699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663570.88,0,11718570,5887372,0,1,2,1215781,751842,409486,858000,1,32471164,800409,237083,1735726,15560141
2019-01-20T17:00:00,26728494,509652,21513208,12727779,2983,1234,15938763,1977801,39023420,27153640,251053,8983324,9054088,34327368,17652712,11912610,0,16448746,740762,12119647,702310,1885239,0,1108971,0,2154243,1248609,17456216,1400284,7483250,2703780,17933622,1028,2693327,10596,407583,1592929,2661092,7826186,7842,0,314068,62247,254854,167781,575099,2,322577,172921,0,1856843,1123732,29078674,1318,0,163111,129168,23268,143493,3939,16963436,2010016,257997,897,35918504,3686599,89242,1513,8133138,7345989,11141292,1903199,8601554,1,12452570,11795003,1524265,6880778,11181440,10719388,2590591,5593314,3130017,0,400808,0,8112113,4276861,4979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,1.32,5881671.5,2501.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.96,987.48,6472907.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663583.81,0,11718572,5887375,0,1,2,1215793,751843,409489,858015,1,32471640,800416,237085,1735726,15561092
2019-01-20T18:00:00,26729028,509653,21513660,12727958,2983,1234,15939250,1977911,39024816,27154382,251053,8983504,9054177,34327676,17653234,11913047,0,16449786,740762,12120743,702345,1885250,0,1109009,0,2154288,1248663,17457184,1400316,7483368,2703793,17933714,1028,2693335,10596,407695,1592970,2661158,7826289,7842,0,314072,62247,254855,167788,575103,2,322578,172921,0,1856912,1123735,29079300,1318,0,163128,129169,23268,143493,3939,16964322,2010068,258086,897,35919668,3686640,89242,1513,8133200,7345989,11141297,1903271,8601734,1,12453049,11795859,1524275,6880778,11182357,10719796,2590751,5593378,3130145,0,400820,0,8112175,4276920,4979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,1.32,5881876,2501.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.96,987.48,6473086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663596.69,0,11718574,5887378,0,1,2,1215806,751843,409492,858020,1,32472106,800422,237087,1735726,15562015
2019-01-20T19:00:00,26729544,509654,21514110,12728137,2983,1234,15939742,1978016,39026144,27154718,251053,8983685,9054267,34327988,17653752,11914298,0,16450827,740762,12121828,702370,1885260,0,1109041,0,2154333,1248716,17458144,1400347,7483485,2703805,17933806,1028,2693343,10596,407805,1593010,2661223,7826391,7842,0,314078,62248,254855,167795,575107,2,322579,172921,0,1856992,1123736,29079920,1318,0,163144,129170,23268,143493,3939,16965212,2010113,258175,897,35921220,3686668,89242,1513,8133270,7345989,11141301,1903342,8601849,1,12453546,11796720,1524287,6880778,11183273,10720196,2590839,5593457,3130272,0,400832,0,8112245,4276987,4979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,1.32,5882087.5,2501.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.96,987.48,6473340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663609,0,11718576,5887381,0,1,2,1215818,751843,409494,858025,1,32472656,800426,237089,1735726,15562928
2019-01-20T20:00:00,26730048,509655,21514556,12728315,2983,1234,15940141,1978100,39027460,27155028,251053,8983868,9054357,34328304,17654268,11915189,0,16451868,740762,12122905,702389,1885271,0,1109071,0,2154378,1248769,17459116,1400365,7483608,2703818,17933896,1028,2693350,10596,407916,1593051,2661282,7826492,7842,0,314081,62248,254855,167802,575111,2,322580,172921,0,1857062,1123751,29080540,1318,0,163160,129170,23268,143493,3939,16966104,2010157,258264,897,35922636,3686696,89242,1513,8133335,7345989,11141306,1903414,8601963,1,12454062,11797576,1524297,6880778,11184189,10720597,2590993,5593509,3130400,0,400844,0,8112310,4277049,4979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,1.32,5882297,2501.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.96,987.48,6473557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663621.88,0,11718578,5887384,0,1,2,1215831,751844,409497,858040,1,32473152,800430,237091,1735726,15563839
2019-01-20T21:00:00,26730536,509657,21514996,12728495,2983,1234,15940458,1978156,39028792,27155340,251053,8984051,9054448,34328616,17654786,11915549,0,16452908,740762,12122911,702413,1885281,0,1109102,0,2154423,1248823,17460092,1400401,7483724,2703831,17933988,1028,2693358,10596,408028,1593092,2661341,7826594,7842,0,314087,62249,254856,167809,575115,2,322581,172921,0,1857121,1123769,29081162,1318,0,163176,129171,23268,143493,3939,16967008,2010190,258354,897,35923780,3686725,89242,1513,8133394,7345989,11141310,1903487,8601963,1,12454522,11797576,1524309,6880778,11185099,10720996,2591134,5593596,3130529,0,400856,0,8112370,4277107,4979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,1.32,5882448,2501.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.96,987.48,6473680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663634.5,0,11718580,5887387,0,1,2,1215843,751844,409500,858045,1,32473600,800434,237094,1735726,15564534
2019-01-20T22:00:00,26730996,509658,21515428,12728675,2983,1234,15940744,1978215,39030128,27155656,251053,8984233,9054538,34328928,17655298,11916863,0,16453949,740762,12122917,702437,1885292,0,1109133,0,2154468,1248876,17461066,1400439,7483842,2703844,17934080,1028,2693366,10596,408139,1593133,2661406,7826696,7843,0,314092,62249,254856,167816,575119,2,322582,172921,0,1857167,1123770,29081780,1318,0,163192,129172,23268,143493,3939,16967916,2010222,258443,897,35925344,3686747,89242,1513,8133454,7345989,11141315,1903558,8601964,1,12454959,11797576,1524320,6880778,11185147,10721397,2591289,5593649,3130659,0,400868,0,8112430,4277163,4979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,1.32,5882596.5,2501.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.96,987.6,6473897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663646.81,0,11718582,5887390,0,1,2,1215856,751845,409503,858060,1,32474036,800438,237096,1735726,15565218
2019-01-20T23:00:00,26731460,509659,21515864,12728855,2983,1234,15941172,1978253,39031460,27155734,251053,8984369,9054628,34329044,17655812,11917698,0,16454990,740762,12122924,702454,1885303,0,1109159,0,2154513,1248929,17461424,1400458,7483950,2703857,17934136,1028,2693373,10596,408251,1593174,2661467,7826799,7843,0,314096,62250,254857,167823,575123,2,322583,172921,0,1857211,1123773,29082408,1318,0,163192,129173,23268,143493,3939,16968244,2010250,258532,897,35926752,3686770,89242,1513,8133514,7345989,11141319,1903630,8602207,1,12455415,11797576,1524332,6880778,11185613,10721800,2591413,5593702,3130786,0,400882,0,8112490,4277221,4979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,1.32,5882746,2501.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.96,987.6,6474053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663659.12,0,11718584,5887393,0,1,2,1215869,751845,409506,858069,1,32474484,800442,237098,1735726,15565911
2019-01-21T00:00:00,26731916,509661,21516106,12729036,2983,1234,15941374,1978270,39032708,27155796,251053,8984417,9054660,34329060,17655960,11918132,0,16455642,740762,12122930,702464,1885316,0,1109169,0,2154558,1248983,17461432,1400475,7484058,2703870,17934140,1028,2693381,10596,408363,1593214,2661523,7826901,7843,0,314098,62250,254857,167831,575127,2,322584,172921,0,1857245,1123800,29083026,1318,0,163192,129174,23268,143493,3939,16968246,2010289,258621,897,35927904,3686789,89242,1513,8133573,7345989,11141324,1903638,8602218,1,12455593,11797577,1524344,6880778,11185671,10721943,2591530,5593755,3130911,0,400896,0,8112549,4277277,4979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,1.32,5882842,2501.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.96,987.6,6474136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663670.19,0,11718586,5887397,0,1,2,1215881,751846,409509,858074,1,32474930,800446,237100,1735726,15566052
2019-01-21T01:00:00,26732328,509662,21516262,12729215,2983,1234,15941591,1978277,39033636,27155856,251053,8984431,9054667,34329080,17655964,11919479,0,16455642,740762,12122936,702472,1885328,0,1109179,0,2154603,1249036,17461442,1400492,7484189,2703882,17934142,1028,2693389,10596,408474,1593255,2661580,7827004,7843,0,314099,62251,254857,167838,575131,2,322585,172921,0,1857255,1123816,29083648,1318,0,163192,129175,23268,143493,3939,16968246,2010311,258711,897,35929492,3686808,89242,1513,8133631,7345989,11141329,1903641,8602218,1,12455747,11797577,1524355,6880778,11185672,10722069,2591607,5593808,3131035,0,400904,0,8112608,4277333,4979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,1.32,5882941.5,2501.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.96,987.6,6474293.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663680.38,0,11718588,5887400,0,1,2,1215894,751846,409512,858079,1,32475368,800450,237102,1735726,15566052
2019-01-21T02:00:00,26732730,509663,21516420,12729395,2983,1234,15941795,1978285,39034540,27155920,251053,8984445,9054675,34329096,17655964,11920226,0,16455642,740762,12122942,702482,1885339,0,1109190,0,2154648,1249089,17461452,1400510,7484305,2703895,17934144,1028,2693396,10596,408587,1593296,2661635,7827107,7843,0,314100,62251,254858,167845,575135,2,322586,172921,0,1857263,1123820,29084284,1318,0,163192,129176,23268,143493,3939,16968248,2010331,258800,897,35930856,3686829,89242,1513,8133690,7345989,11141333,1903644,8602218,1,12455900,11797577,1524367,6880778,11185673,10722198,2591692,5593860,3131159,0,400912,0,8112668,4277390,4979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,1.32,5883035,2501.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.96,987.6,6474391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663690.88,0,11718590,5887403,0,1,2,1215906,751847,409515,858093,1,32475806,800454,237105,1735726,15566052
2019-01-21T03:00:00,26733136,509664,21516576,12729575,2983,1234,15941982,1978292,39035448,27155980,251053,8984459,9054682,34329116,17655968,11920860,0,16455642,740762,12122948,702490,1885350,0,1109201,0,2154694,1249143,17461460,1400527,7484416,2703908,17934148,1028,2693404,10596,408699,1593337,2661689,7827210,7843,0,314101,62252,254858,167852,575139,2,322587,172921,0,1857271,1123851,29084918,1318,0,163192,129177,23268,143493,3939,16968248,2010352,258888,897,35932052,3686848,89242,1513,8133750,7345989,11141338,1903647,8602218,1,12456053,11797577,1524379,6880778,11185674,10722323,2591767,5593913,3131283,0,400920,0,8112727,4277447,4979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,1.32,5883124.5,2501.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.96,987.6,6474478.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663702,0,11718593,5887406,0,1,2,1215919,751847,409518,858098,1,32476252,800458,237107,1735726,15566052
2019-01-21T04:00:00,26733540,509666,21516734,12729755,2983,1234,15942193,1978300,39036356,27156044,251053,8984473,9054690,34329132,17655970,11922320,0,16455642,740762,12122954,702498,1885367,0,1109211,0,2154739,1249198,17461470,1400544,7484516,2703921,17934152,1028,2693412,10596,408812,1593378,2661742,7827313,7844,0,314102,62252,254858,167859,575143,2,322588,172921,0,1857279,1123925,29085560,1318,0,163192,129178,23268,143493,3939,16968248,2010372,258978,897,35933728,3686867,89242,1513,8133809,7345989,11141342,1903650,8602218,1,12456206,11797578,1524391,6880778,11185675,10722450,2591855,5593966,3131394,0,400929,0,8112786,4277503,4979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,1.32,5883229,2501.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.96,987.6,6474646.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663714,0,11718595,5887409,0,1,2,1215932,751848,409521,858103,1,32476692,800462,237109,1735726,15566052
2019-01-21T05:00:00,26733932,509667,21516892,12729936,2983,1234,15942391,1978308,39037264,27156106,251053,8984487,9054698,34329152,17655972,11922769,0,16455642,740762,12122960,702508,1885392,0,1109220,0,2154785,1249252,17461480,1400562,7484628,2703934,17934154,1028,2693420,10596,408926,1593418,2661798,7827416,7844,0,314104,62253,254859,167866,575147,2,322588,172921,0,1857287,1124013,29086188,1318,0,163192,129179,23268,143493,3939,16968248,2010393,259068,897,35934944,3686885,89242,1513,8133868,7345989,11141347,1903653,8602218,1,12456358,11797578,1524402,6880778,11185676,10722579,2591930,5594019,3131520,0,400937,0,8112846,4277560,4979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,1.32,5883319.5,2501.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.96,987.6,6474715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663726,0,11718597,5887412,0,1,2,1215945,751848,409524,858118,1,32477132,800466,237111,1735726,15566052
2019-01-21T06:00:00,26734342,509668,21517052,12730116,2983,1234,15942600,1978315,39038172,27156168,251053,8984501,9054706,34329168,17655976,11923815,0,16455642,740762,12122966,702516,1885417,0,1109229,0,2154830,1249306,17461488,1400579,7484733,2703947,17934156,1028,2693427,10596,409039,1593459,2661852,7827519,7844,0,314105,62253,254859,167873,575151,2,322589,172921,0,1857295,1124076,29086820,1318,0,163192,129179,23268,143493,3939,16968248,2010413,259157,897,35936344,3686904,89242,1513,8133927,7345989,11141352,1903656,8602218,1,12456511,11797578,1524415,6880778,11185677,10722708,2592005,5594071,3131630,0,400945,0,8112905,4277616,4979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,1.32,5883414.5,2501.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.96,987.6,6474843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663737.38,0,11718599,5887415,0,1,2,1215957,751849,409527,858124,1,32477568,800470,237113,1735726,15566052
