date_time,1A03_1,1A03_2,1A04_1,1A04_2,1A04_3,1A04_4,1A04_7,1A06_5,1A06_8,1A07_1,1A07_11,1A07_12,1A07_2,1A07_3,1A07_8,2A01_3,2A01_4,2A01_5,2A01_6,2A03_1,2A03_4,2A03_5,2A03_6,1A01_1,1A02_1,1A05_1,1A05_2,2A04_5,2A05_1,2A06_1,2A07_1
2019-03-13T21:00:00,1156998.25,327753.38,699367.56,501460.56,477458.59,601980.62,0.0,12768.91,0.01,13257.64,342.29,434.62,39009.68,10662.77,18039.26,0.0,147768.14,140038.72,63853.5,0.0,180119.12,445531.56,1.48,7980714.5,2.1,1260877.38,0.0,0.0,2.1,5929743,168
2019-03-13T22:00:00,1157030.75,327760.09,699373.38,501464.69,477463.31,601985.06,0.0,12768.95,0.01,13257.68,342.3,434.62,39009.8,10662.77,18039.91,0.0,147778.83,140043.05,63855.66,0.0,180119.12,445562.53,1.48,7980852,2.1,1260905.38,0.0,0.0,2.1,5929857.5,168
2019-03-13T23:00:00,1157057,327765.59,699379,501466.69,477467.44,601988.19,0.0,12768.99,0.01,13257.76,342.3,434.63,39009.92,10662.77,18040.45,0.0,147781.77,140044.48,63857.79,0.0,180119.12,445571.16,1.48,7980969,2.1,1260931,0.0,0.0,2.1,5929935.5,168
2019-03-14T00:00:00,1157077.5,327770.88,699385.75,501468.44,477470.84,601990.56,0.0,12769.03,0.01,13257.84,342.31,434.64,39010.08,10662.77,18041,0.0,147782.97,140046,63859.92,0.0,180119.12,445572.38,1.48,7981069,2.1,1260956.75,0.0,0.0,2.1,5929982,168
2019-03-14T01:00:00,1157093,327775.69,699392.75,501470.16,477474,601994.5,0.0,12769.07,0.01,13257.92,342.32,434.64,39010.2,10662.78,18041.65,0.0,147784.16,140047.52,63862.05,0.0,180119.12,445573.5,1.48,7981164,2.1,1260982.62,0.0,0.0,2.1,5930025.5,168
2019-03-14T02:00:00,1157107.62,327780.31,699399.81,501471.91,477477.56,601998.62,0.0,12769.11,0.01,13257.96,342.33,434.65,39010.32,10662.78,18042.29,0.0,147785.36,140048.95,63864.18,0.0,180119.12,445574.62,1.48,7981257,2.1,1261007.75,0.0,0.0,2.1,5930067,168
2019-03-14T03:00:00,1157121.88,327785.03,699406.62,501473.66,477480.81,602001.88,0.0,12769.15,0.01,13258.04,342.34,434.66,39010.48,10662.78,18042.83,0.0,147786.55,140050.48,63866.31,0.0,180119.12,445575.84,1.48,7981347.5,2.1,1261032.75,0.0,0.0,2.1,5930108,168
2019-03-14T04:00:00,1157134.88,327789.84,699413,501475.41,477483.59,602003.88,0.0,12769.19,0.01,13258.12,342.34,434.66,39010.6,10662.78,18043.38,0.0,147787.73,140052,63868.44,0.0,180119.12,445576.97,1.48,7981435,2.1,1261057.62,0.0,0.0,2.1,5930150.5,168
2019-03-14T05:00:00,1157147.75,327794.47,699419.88,501477.16,477486.75,602005.94,0.0,12769.23,0.01,13258.16,342.35,434.67,39010.72,10662.78,18044.02,0.0,147788.94,140053.52,63870.57,0.0,180119.12,445578.19,1.48,7981522.5,2.1,1261082.38,0.0,0.0,2.1,5930190.5,168
2019-03-14T06:00:00,1157160.5,327799.12,699426.5,501478.84,477489.59,602007.94,0.0,12769.27,0.01,13258.24,342.36,434.68,39010.88,10662.78,18044.66,0.0,147790.12,140055.05,63872.73,0.0,180119.12,445579.31,1.48,7981609,2.1,1261107.38,0.0,0.0,2.1,5930230.5,168
2019-03-14T07:00:00,1157173.75,327803.84,699433.12,501481.19,477492.69,602009.94,0.0,12769.31,0.01,13258.32,342.37,434.69,39011,10662.78,18045.19,0.0,147790.3,140055.92,63873.78,0.0,180119.12,445579.56,1.48,7981697.5,2.1,1261132.38,0.0,0.0,2.1,5930266.5,168
2019-03-14T08:00:00,1157189.12,327808.97,699440.06,501484.84,477495.25,602011.94,0.0,12769.35,0.01,13258.4,342.38,434.7,39011.12,10662.78,18045.74,0.0,147793.27,140056.16,63874.68,0.0,180119.12,445579.56,1.48,7981796.5,2.1,1261158,0.0,0.0,2.1,5930309,168
2019-03-14T09:00:00,1157209.62,327814.62,699446.94,501488.41,477498.31,602014.12,0.0,12769.39,0.01,13258.44,342.38,434.7,39011.24,10662.79,18046.49,0.0,147798.98,140057.84,63875.52,0.0,180119.12,445579.97,1.48,7981909.5,2.1,1261186.38,0.0,0.0,2.1,5930358,168
2019-03-14T10:00:00,1157243,327822.47,699453.31,501491.75,477501.41,602016.12,0.0,12769.43,0.01,13258.76,342.38,434.71,39011.4,10662.79,18047.15,0.0,147801.88,140059.44,63876.42,0.0,180119.12,445580.34,1.48,7982060,2.1,1261216.38,0.0,0.0,2.1,5930415,168
2019-03-14T11:00:00,1157279.25,327831.53,699459.19,501494.91,477506.25,602018.12,0.0,12769.47,0.01,13259.08,342.39,434.72,39011.52,10662.79,18047.7,0.0,147801.94,140061.12,63877.29,0.0,180119.12,445580.75,1.48,7982218,2.1,1261246,0.0,0.0,2.1,5930473.5,168
2019-03-14T12:00:00,1157315.12,327840.72,699465.75,501496.5,477510.81,602020.12,0.0,12769.51,0.01,13259.28,342.4,434.72,39011.64,10662.79,18048.26,0.0,147804.92,140061.36,63878.19,0.0,180119.12,445581.19,1.48,7982375.5,2.1,1261275.38,0.0,0.0,2.1,5930535.5,168
2019-03-14T13:00:00,1157351.75,327849.53,699472.38,501498.31,477514.34,602022.12,0.0,12769.55,0.01,13259.6,342.41,434.73,39011.8,10662.8,18048.91,0.0,147810.75,140063.05,63879.09,0.0,180119.12,445581.66,1.48,7982535.5,2.1,1261306,0.0,0.0,2.1,5930607,168
2019-03-14T14:00:00,1157382.12,327857.59,699477.38,501500,477520.59,602024.12,0.0,12769.58,0.01,13259.92,342.42,434.74,39011.92,10662.8,18049.54,0.0,147813.45,140064.64,63879.99,0.0,180119.12,445582.03,1.48,7982678.5,2.1,1261334.75,0.0,0.0,2.1,5930669,168
2019-03-14T15:00:00,1157418.38,327866.97,699482.44,501501.75,477529.41,602026.94,0.0,12769.62,0.01,13260.08,342.42,434.74,39012.04,10662.8,18050.11,0.0,147813.52,140064.88,63880.89,0.0,180119.12,445582.44,1.48,7982839,2.1,1261364,0.0,0.0,2.1,5930733.5,168
2019-03-14T16:00:00,1157456.75,327878.31,699487.38,501503.44,477535.75,602031.12,0.0,12769.66,0.01,13260.4,342.43,434.75,39012.16,10662.8,18050.66,0.0,147813.56,140065.12,63881.79,0.0,180119.12,445582.88,1.48,7983002.5,2.1,1261393.62,0.0,0.0,2.1,5930802.5,168
2019-03-14T17:00:00,1157495,327889.69,699493.88,501505.19,477541.69,602035.25,0.0,12769.7,0.01,13260.6,342.44,434.76,39012.32,10662.81,18051.33,0.0,147813.61,140065.28,63882.69,0.0,180119.12,445583.28,1.48,7983171.5,2.1,1261423,0.0,0.0,2.1,5930875.5,168
2019-03-14T18:00:00,1157532.75,327900,699500.25,501506.91,477546.84,602039.38,0.0,12769.74,0.01,13260.88,342.45,434.77,39012.44,10662.81,18051.98,0.0,147816.56,140065.52,63883.59,0.0,180119.12,445593.41,1.48,7983335,2.1,1261453,0.0,0.0,2.1,5930954.5,168
2019-03-14T19:00:00,1157571.62,327907.38,699506.81,501509.56,477551.06,602041.44,0.0,12769.78,0.01,13261.08,342.46,434.78,39012.56,10662.81,18052.55,0.0,147824.91,140069.12,63885.6,0.0,180119.12,445615.44,1.48,7983494,2.1,1261483.25,0.0,0.0,2.1,5931057.5,168
2019-03-14T20:00:00,1157607.62,327913.19,699513.06,501513.16,477554.69,602043.38,0.0,12769.82,0.01,13261.28,342.46,434.78,39012.72,10662.81,18053.08,0.0,147838.34,140074.64,63887.7,0.0,180119.12,445643.75,1.48,7983643.5,2.1,1261510.62,0.0,0.0,2.1,5931178.5,168
2019-03-14T21:00:00,1157643.62,327919.44,699518.62,501516.66,477558.69,602045.38,0.0,12769.86,0.01,13261.48,342.47,434.79,39012.84,10662.82,18053.76,0.0,147849.7,140079.05,63889.8,0.0,180119.12,445674.59,1.48,7983793,2.1,1261538,0.0,0.0,2.1,5931281,168
2019-03-14T22:00:00,1157675.88,327924.56,699525,501520.16,477562.09,602047.38,0.0,12769.9,0.01,13261.64,342.48,434.8,39012.96,10662.82,18054.41,0.0,147860.09,140083.36,63891.93,0.0,180119.12,445704.31,1.48,7983927.5,2.1,1261565.25,0.0,0.0,2.1,5931387,168
2019-03-14T23:00:00,1157702.12,327928.97,699532.06,501522.75,477564.69,602049.44,0.0,12769.94,0.01,13261.84,342.49,434.81,39013.12,10662.82,18054.97,0.0,147862.14,140084.95,63894.09,0.0,180119.12,445713.97,1.48,7984038.5,2.1,1261592.38,0.0,0.0,2.1,5931464.5,168
2019-03-15T00:00:00,1157722.5,327932.88,699537.81,501524.5,477566.84,602051.5,0.0,12769.98,0.01,13262.04,342.5,434.82,39013.24,10662.82,18055.51,0.0,147863.34,140086.48,63896.04,0.0,180119.12,445715.16,1.48,7984134,2.1,1261618.62,0.0,0.0,2.1,5931510.5,168
2019-03-15T01:00:00,1157736.5,327936.62,699542.75,501526.25,477569.56,602053.5,0.0,12770.02,0.01,13262.24,342.5,434.82,39013.36,10662.82,18056.15,0.0,147864.52,140088.08,63897.96,0.0,180119.12,445716.31,1.48,7984223,2.1,1261644.38,0.0,0.0,2.1,5931553,168
2019-03-15T02:00:00,1157748.69,327940.39,699547.75,501527.97,477572.53,602055.53,0.0,12770.060000000001,0.01,13262.36,342.51,434.825,39013.5,10662.82,18056.760000000002,0.0,147865.715,140089.59999999998,63899.85,0.0,180119.12,445717.46499999997,1.48,7984308.25,2.1,1261669.38,0.0,0.0,2.1,5931593.75,168.0
2019-03-15T03:00:00,1157760.88,327944.16,699552.75,501529.69,477575.5,602057.56,0.0,12770.1,0.01,13262.48,342.52,434.83,39013.64,10662.82,18057.37,0.0,147866.91,140091.12,63901.74,0.0,180119.12,445718.62,1.48,7984393.5,2.1,1261694.38,0.0,0.0,2.1,5931634.5,168
2019-03-15T04:00:00,1157772.94,327947.595,699557.625,501531.44,477578.28,602059.5900000001,0.0,12770.14,0.01,13262.68,342.53,434.84000000000003,39013.759999999995,10662.825,18057.97,0.0,147868.11,140092.64,63903.66,0.0,180119.12,445719.795,1.48,7984475.0,2.1,1261719.315,0.0,0.0,2.1,5931674.25,168.0
2019-03-15T05:00:00,1157785,327951.03,699562.5,501533.19,477581.06,602061.62,0.0,12770.18,0.01,13262.88,342.54,434.85,39013.88,10662.83,18058.57,0.0,147869.31,140094.16,63905.58,0.0,180119.12,445720.97,1.48,7984556.5,2.1,1261744.25,0.0,0.0,2.1,5931714,168
2019-03-15T06:00:00,1157797,327954.41,699567.44,501534.94,477583.94,602063.62,0.0,12770.22,0.01,13263.08,342.54,434.86,39014.04,10662.83,18059.22,0.0,147870.48,140095.77,63907.47,0.0,180119.12,445722.19,1.48,7984639,2.1,1261769.25,0.0,0.0,2.1,5931753.5,168
2019-03-15T07:00:00,1157809.5,327957.69,699572.25,501536.69,477586.31,602065.62,0.0,12770.26,0.01,13263.12,342.55,434.86,39014.16,10662.83,18059.78,0.0,147870.67,140096.64,63908.31,0.0,180119.12,445722.38,1.48,7984721,2.1,1261794,0.0,0.0,2.1,5931789,168
2019-03-15T08:00:00,1157824.25,327961.69,699577.44,501538.41,477588.94,602067.62,0.0,12770.3,0.01,13263.32,342.56,434.87,39014.28,10662.83,18060.32,0.0,147873.66,140096.95,63908.97,0.0,180119.12,445722.38,1.48,7984814.5,2.1,1261819.62,0.0,0.0,2.1,5931829,168
2019-03-15T09:00:00,1157843.12,327966.25,699583.94,501540.09,477591.44,602069.88,0.0,12770.34,0.01,13263.4,342.57,434.88,39014.44,10662.84,18060.99,0.0,147879.2,140098.56,63909.57,0.0,180119.12,445722.38,1.48,7984920.5,2.1,1261847.38,0.0,0.0,2.1,5931876.5,168
2019-03-15T10:00:00,1157878.75,327974.88,699591.69,501541.81,477594.81,602073.81,0.0,12770.38,0.01,13263.48,342.57,434.89,39014.56,10662.84,18061.7,0.0,147882.12,140100.16,63910.23,0.0,180119.12,445722.38,1.48,7985069,2.1,1261877,0.0,0.0,2.1,5931935,168
2019-03-15T11:00:00,1157920.12,327985.12,699599.38,501543.56,477598.41,602078.56,0.0,12770.42,0.01,13263.52,342.58,434.9,39014.68,10662.84,18062.27,0.0,147882.19,140101.84,63910.89,0.0,180119.12,445722.38,1.48,7985231.5,2.1,1261906,0.0,0.0,2.1,5931997.5,168
2019-03-15T12:00:00,1157960.12,327995.19,699607.06,501545.31,477601.5,602083.06,0.0,12770.46,0.01,13263.6,342.58,434.9,39014.84,10662.84,18062.82,0.0,147885.27,140102.08,63911.55,0.0,180119.12,445722.38,1.48,7985392,2.1,1261935.38,0.0,0.0,2.1,5932066.5,168
2019-03-15T13:00:00,1157997.88,328005.53,699612.75,501546.94,477604.41,602087.56,0.0,12770.5,0.01,13263.68,342.59,434.9,39014.96,10662.85,18063.46,0.0,147890.94,140103.69,63912.21,0.0,180119.12,445722.38,1.48,7985545.5,2.1,1261965.25,0.0,0.0,2.1,5932139.5,168
2019-03-15T14:00:00,1158029.62,328016.16,699617.38,501548.66,477606.5,602090.56,0.0,12770.54,0.01,13263.72,342.6,434.91,39015.08,10662.85,18064.12,0.0,147893.55,140105.36,63912.9,0.0,180119.12,445722.38,1.48,7985678,2.1,1261994,0.0,0.0,2.1,5932205.5,168
2019-03-15T15:00:00,1158066.75,328025.59,699622.5,501551.09,477609.34,602092.56,0.0,12770.58,0.01,13263.92,342.61,434.92,39015.2,10662.85,18064.69,0.0,147893.58,140105.52,63913.53,0.0,180119.12,445722.38,1.48,7985828.5,2.1,1262023.25,0.0,0.0,2.1,5932279.5,168
2019-03-15T16:00:00,1158106.5,328036.16,699627.75,501553.66,477613.16,602096.38,0.0,12770.62,0.01,13264,342.62,434.93,39015.36,10662.85,18065.26,0.0,147893.64,140105.77,63914.22,0.0,180119.12,445722.38,1.48,7985992.5,2.1,1262054,0.0,0.0,2.1,5932355.5,168
2019-03-15T17:00:00,1158143,328046.88,699632.75,501556.09,477616.41,602102.25,0.0,12770.66,0.01,13264.08,342.62,434.94,39015.48,10662.86,18065.91,0.0,147893.69,140106,63914.88,0.0,180119.12,445722.38,1.48,7986158.5,2.1,1262083.38,0.0,0.0,2.1,5932432.5,168
2019-03-15T18:00:00,1158179.62,328058.56,699637.88,501559.34,477619.06,602108.25,0.0,12770.7,0.01,13264.16,342.63,434.94,39015.6,10662.86,18066.58,0.0,147897.05,140106.16,63915.54,0.0,180119.12,445732.44,1.48,7986325,2.1,1262113.62,0.0,0.0,2.1,5932521,168
2019-03-15T19:00:00,1158210.75,328066.97,699643.38,501561.84,477621.69,602113.31,0.0,12770.74,0.01,13264.2,342.64,434.94,39015.72,10662.86,18067.15,0.0,147911.03,140109.69,63917.31,0.0,180119.12,445753.56,1.48,7986470.5,2.1,1262142.62,0.0,0.0,2.1,5932623,168
2019-03-15T20:00:00,1158244.38,328073.03,699649.88,501563.56,477624.31,602117.81,0.0,12770.78,0.01,13264.28,342.65,434.95,39015.88,10662.86,18067.68,0.0,147924.75,140115.36,63919.2,0.0,180119.12,445775.16,1.48,7986606.5,2.1,1262169.62,0.0,0.0,2.1,5932723.5,168
2019-03-15T21:00:00,1158277.5,328078.16,699656.81,501565.31,477628.56,602120.62,0.0,12770.82,0.01,13264.36,342.66,434.96,39016,10662.86,18068.31,0.0,147935.91,140119.77,63921.09,0.0,180119.12,445796.81,1.48,7986739.5,2.1,1262195.75,0.0,0.0,2.1,5932831.5,168
2019-03-15T22:00:00,1158308.12,328082.62,699662.81,501567,477634.16,602123,0.0,12770.86,0.01,13264.4,342.66,434.97,39016.12,10662.86,18068.95,0.0,147946.36,140124.08,63922.98,0.0,180119.12,445818.19,1.48,7986861,2.1,1262222,0.0,0.0,2.1,5932917,168
2019-03-15T23:00:00,1158330.12,328087.12,699667.62,501568.75,477637.06,602125,0.0,12770.89,0.01,13264.48,342.67,434.98,39016.28,10662.86,18069.52,0.0,147952.59,140125.59,63924.9,0.0,180119.12,445824.78,1.48,7986959,2.1,1262247.62,0.0,0.0,2.1,5932973.5,168
2019-03-16T00:00:00,1158346.12,328091.28,699672.12,501570.44,477639.34,602126.94,0.0,12770.93,0.01,13264.56,342.67,434.98,39016.4,10662.86,18070.04,0.0,147953.8,140127.12,63926.76,0.0,180119.12,445825.91,1.48,7987047,2.1,1262272.75,0.0,0.0,2.1,5933014.5,168
2019-03-16T01:00:00,1158360.62,328095.38,699676.88,501572.19,477641.91,602129,0.0,12770.97,0.01,13264.64,342.68,434.99,39016.52,10662.87,18070.66,0.0,147955.02,140128.72,63928.71,0.0,180119.12,445827.12,1.48,7987131.5,2.1,1262298.62,0.0,0.0,2.1,5933056.5,168
2019-03-16T02:00:00,1158375.12,328099.38,699681.62,501573.94,477644.34,602131,0.0,12771.01,0.01,13264.68,342.69,435,39016.68,10662.87,18071.3,0.0,147956.22,140130.23,63930.57,0.0,180119.12,445828.25,1.48,7987213.5,2.1,1262323.62,0.0,0.0,2.1,5933095,168
2019-03-16T03:00:00,1158388.88,328103.38,699686.12,501575.69,477646.41,602133.06,0.0,12771.05,0.01,13264.76,342.7,435.01,39016.8,10662.87,18071.88,0.0,147957.44,140131.77,63932.49,0.0,180119.12,445829.47,1.48,7987293.5,2.1,1262348.62,0.0,0.0,2.1,5933134,168
2019-03-16T04:00:00,1158402.12,328107.28,699690.94,501577.44,477648.91,602135.12,0.0,12771.09,0.01,13264.84,342.7,435.02,39016.92,10662.87,18072.43,0.0,147958.67,140133.28,63934.38,0.0,180119.12,445830.59,1.48,7987375,2.1,1262374.25,0.0,0.0,2.1,5933173,168
2019-03-16T05:00:00,1158415.25,328111.19,699695.62,501579.25,477651.19,602137.12,0.0,12771.13,0.01,13264.88,342.71,435.02,39017.08,10662.88,18073.06,0.0,147959.88,140134.88,63936.27,0.0,180119.12,445831.75,1.48,7987454,2.1,1262399.38,0.0,0.0,2.1,5933211,168
2019-03-16T06:00:00,1158427.62,328114.97,699700.38,501580.94,477653.56,602139.19,0.0,12771.17,0.01,13264.96,342.72,435.02,39017.2,10662.88,18073.7,0.0,147961.06,140136.41,63938.16,0.0,180119.12,445832.88,1.48,7987532.5,2.1,1262423.75,0.0,0.0,2.1,5933249,168
2019-03-16T07:00:00,1158440.38,328118.81,699705,501582.69,477655.81,602141.19,0.0,12771.21,0.01,13265.04,342.73,435.03,39017.32,10662.88,18074.27,0.0,147961.2,140137.28,63938.97,0.0,180119.12,445833.12,1.48,7987612,2.1,1262449,0.0,0.0,2.1,5933283,168
2019-03-16T08:00:00,1158459.12,328122.62,699710,501584.44,477658.31,602143.19,0.0,12771.25,0.01,13265.12,342.74,435.04,39017.44,10662.88,18074.82,0.0,147964.36,140137.52,63939.63,0.0,180119.12,445833.12,1.48,7987708.5,2.1,1262474.25,0.0,0.0,2.1,5933322.5,168
2019-03-16T09:00:00,1158478.38,328125.75,699715.38,501586.19,477660.56,602145.19,0.0,12771.29,0.01,13265.16,342.74,435.05,39017.6,10662.89,18075.42,0.0,147970.08,140139.2,63940.26,0.0,180119.12,445833.12,1.48,7987810.5,2.1,1262499.75,0.0,0.0,2.1,5933370,168
2019-03-16T10:00:00,1158499.62,328129.44,699721,501587.91,477663.16,602147.19,0.0,12771.33,0.01,13265.24,342.75,435.06,39017.72,10662.89,18076.06,0.0,147972.8,140140.8,63941.04,0.0,180119.12,445833.12,1.48,7987915,2.1,1262527.75,0.0,0.0,2.1,5933419.5,168
2019-03-16T11:00:00,1158525.38,328133.69,699728.12,501589.66,477667.31,602149.19,0.0,12771.37,0.01,13265.32,342.76,435.06,39017.84,10662.89,18076.64,0.0,147972.86,140142.48,63941.97,0.0,180119.12,445833.12,1.48,7988024.5,2.1,1262554.62,0.0,0.0,2.1,5933467,168
2019-03-16T12:00:00,1158551.75,328138.72,699735.19,501591.34,477671.44,602151.25,0.0,12771.41,0.01,13265.52,342.78,435.09,39019,10662.9,18077.19,0.0,147976.05,140142.72,63942.93,0.0,180119.12,445833.12,1.48,7988136,2.1,1262583,0.0,0.0,2.1,5933515,168
2019-03-16T13:00:00,1158575.62,328143.69,699741.88,501593.09,477676.16,602153.25,0.0,12771.45,0.01,13265.6,342.78,435.1,39019.12,10662.9,18077.81,0.0,147981.8,140144.41,63943.89,0.0,180119.12,445833.12,1.48,7988245,2.1,1262609.62,0.0,0.0,2.1,5933569,168
2019-03-16T14:00:00,1158597.38,328149.28,699748.56,501594.84,477680.94,602155.25,0.0,12771.48,0.01,13265.64,342.79,435.1,39019.24,10662.9,18078.46,0.0,147984.44,140146,63944.88,0.0,180119.12,445833.12,1.48,7988354.5,2.1,1262637,0.0,0.0,2.1,5933623.5,168
2019-03-16T15:00:00,1158622.25,328154.09,699755.25,501596.56,477686.94,602157.25,0.0,12771.52,0.01,13265.72,342.8,435.1,39019.36,10662.91,18079.06,0.0,147984.48,140146.23,63945.84,0.0,180119.12,445833.12,1.48,7988468.5,2.1,1262664.75,0.0,0.0,2.1,5933675.5,168
2019-03-16T16:00:00,1158646,328159.12,699760.5,501598.31,477693.16,602159.25,0.0,12771.56,0.01,13265.8,342.81,435.11,39019.52,10662.91,18079.59,0.0,147984.52,140146.41,63946.77,0.0,180119.12,445833.12,1.48,7988585,2.1,1262692.75,0.0,0.0,2.1,5933729,168
2019-03-16T17:00:00,1158669.12,328163.53,699766.19,501600,477698.19,602161.25,0.0,12771.6,0.01,13265.84,342.82,435.12,39019.64,10662.91,18080.21,0.0,147984.58,140146.64,63947.7,0.0,180119.12,445833.12,1.48,7988697.5,2.1,1262719.62,0.0,0.0,2.1,5933783,168
2019-03-16T18:00:00,1158690.38,328168.31,699771.5,501601.75,477703.06,602163.25,0.0,12771.64,0.01,13265.92,342.82,435.13,39019.76,10662.91,18080.86,0.0,147987.8,140146.88,63948.6,0.0,180119.12,445842.84,1.48,7988802.5,2.1,1262746.25,0.0,0.0,2.1,5933846.5,168
2019-03-16T19:00:00,1158706.62,328173.03,699776.5,501603.5,477705.66,602165.25,0.0,12771.68,0.01,13266,342.83,435.14,39019.92,10662.92,18081.46,0.0,148004.7,140150.31,63950.61,0.0,180119.12,445864.44,1.48,7988901,2.1,1262772.62,0.0,0.0,2.1,5933941.5,168
2019-03-16T20:00:00,1158720.88,328177.28,699781.25,501605.19,477708.41,602167.25,0.0,12771.72,0.01,13266.08,342.84,435.14,39020.04,10662.92,18081.99,0.0,148018.39,140156,63952.71,0.0,180119.12,445885.81,1.48,7988995.5,2.1,1262799,0.0,0.0,2.1,5934035.5,168
2019-03-16T21:00:00,1158736.25,328181.59,699788.62,501606.94,477711.09,602170.94,0.0,12771.76,0.01,13266.12,342.85,435.15,39020.16,10662.92,18082.62,0.0,148029.73,140160.41,63954.81,0.0,180119.12,445907.88,1.48,7989098.5,2.1,1262825.25,0.0,0.0,2.1,5934129.5,168
2019-03-16T22:00:00,1158752.12,328185.91,699796.19,501608.69,477713.94,602174.94,0.0,12771.8,0.01,13266.2,342.86,435.16,39020.28,10662.92,18083.27,0.0,148040.23,140164.72,63956.97,0.0,180119.12,445929.66,1.48,7989198.5,2.1,1262850.62,0.0,0.0,2.1,5934216.5,168
2019-03-16T23:00:00,1158767.62,328189.84,699803.44,501610.44,477716.69,602178.94,0.0,12771.84,0.01,13266.28,342.86,435.17,39020.44,10662.93,18083.86,0.0,148043.52,140166.23,63959.1,0.0,180119.12,445936.44,1.48,7989293,2.1,1262876.25,0.0,0.0,2.1,5934277.5,168
2019-03-17T00:00:00,1158782.62,328193.84,699811.94,501612.19,477719.91,602182.81,0.0,12771.88,0.01,13266.32,342.87,435.18,39020.56,10662.93,18084.41,0.0,148044.73,140167.69,63961.23,0.0,180119.12,445937.62,1.48,7989385,2.1,1262901.25,0.0,0.0,2.1,5934327.5,168
2019-03-17T01:00:00,1158797.12,328197.38,699819.06,501613.94,477722.44,602186.69,0.0,12771.92,0.01,13266.4,342.88,435.18,39020.68,10662.93,18085.01,0.0,148045.95,140169.2,63963.36,0.0,180119.12,445938.78,1.48,7989473,2.1,1262926.38,0.0,0.0,2.1,5934376,168
2019-03-17T02:00:00,1158811.5,328200.81,699825.94,501615.66,477725.31,602190.62,0.0,12771.96,0.01,13266.48,342.89,435.18,39020.84,10662.93,18085.66,0.0,148047.17,140170.72,63965.49,0.0,180119.12,445939.91,1.48,7989560,2.1,1262951.62,0.0,0.0,2.1,5934424,168
2019-03-17T03:00:00,1158825.62,328204.25,699833.81,501617.41,477728,602194.62,0.0,12771.99,0.01,13266.56,342.9,435.19,39020.96,10662.94,18086.26,0.0,148048.36,140172.23,63967.62,0.0,180119.12,445941.12,1.48,7989646.5,2.1,1262976.38,0.0,0.0,2.1,5934471,168
2019-03-17T04:00:00,1158839.38,328207.75,699841.5,501619.16,477730.75,602198.38,0.0,12772.03,0.01,13266.6,342.9,435.2,39021.08,10662.94,18086.81,0.0,148049.56,140173.69,63969.75,0.0,180119.12,445942.25,1.48,7989732.5,2.1,1263001.38,0.0,0.0,2.1,5934518.5,168
2019-03-17T05:00:00,1158853.12,328211.19,699848.19,501620.91,477733.84,602201.19,0.0,12772.07,0.01,13266.68,342.91,435.21,39021.2,10662.94,18087.42,0.0,148050.78,140175.2,63971.85,0.0,180119.12,445943.47,1.48,7989817,2.1,1263026.25,0.0,0.0,2.1,5934565.5,168
2019-03-17T06:00:00,1158866.12,328214.72,699855.12,501622.69,477736.5,602203.19,0.0,12772.11,0.01,13266.76,342.92,435.22,39021.36,10662.94,18088.07,0.0,148051.98,140176.72,63973.98,0.0,180119.12,445944.59,1.48,7989899.5,2.1,1263051,0.0,0.0,2.1,5934612.5,168
2019-03-17T07:00:00,1158879,328218.16,699862.88,501624.44,477739.44,602205.19,0.0,12772.15,0.01,13266.8,342.93,435.22,39021.48,10662.94,18088.68,0.0,148052.12,140177.59,63975.06,0.0,180119.12,445944.78,1.48,7989983,2.1,1263075.62,0.0,0.0,2.1,5934656.5,168
2019-03-17T08:00:00,1158892.5,328221.75,699869.62,501626.16,477742,602207.25,0.0,12772.19,0.01,13266.88,342.94,435.23,39021.6,10662.94,18089.23,0.0,148055.25,140177.84,63975.93,0.0,180119.12,445944.78,1.48,7990077.5,2.1,1263100.75,0.0,0.0,2.1,5934706.5,168
2019-03-17T09:00:00,1158906.75,328225.44,699876.5,501627.91,477744.81,602209.25,0.0,12772.23,0.01,13266.96,342.94,435.24,39021.72,10662.94,18089.9,0.0,148061.02,140179.52,63976.77,0.0,180119.12,445944.78,1.48,7990180.5,2.1,1263126.75,0.0,0.0,2.1,5934763.5,168
2019-03-17T10:00:00,1158921.25,328229.28,699883.69,501629.66,477748.81,602211.25,0.0,12772.27,0.01,13267.04,342.95,435.25,39021.88,10662.94,18090.56,0.0,148063.8,140181.2,63977.67,0.0,180119.12,445944.78,1.48,7990287,2.1,1263153.62,0.0,0.0,2.1,5934825,168
2019-03-17T11:00:00,1158935.5,328233.03,699891.62,501631.31,477753.19,602213.19,0.0,12772.31,0.01,13267.08,342.96,435.26,39022,10662.95,18091.16,0.0,148063.83,140182.8,63978.57,0.0,180119.12,445944.78,1.48,7990392.5,2.1,1263178.75,0.0,0.0,2.1,5934884.5,168
2019-03-17T12:00:00,1158950.5,328236.88,699899.25,501633.06,477756.84,602215.19,0.0,12772.35,0.01,13267.16,342.96,435.26,39022.12,10662.95,18091.69,0.0,148067.31,140183.05,63979.53,0.0,180119.12,445944.78,1.48,7990499.5,2.1,1263204.62,0.0,0.0,2.1,5934945.5,168
