date_time,1A00_1,1A01_1,1A02_1,1A03_1,1A03_2,1A03_3,1A03_4,1A03_5,1A03_6,1A04_1,1A04_2,1A04_3,1A04_4,1A04_5,1A04_6,1A05_1,1A05_2,1A05_3,1A05_4,1A05_5,1A05_6,1A06_1,1A06_2,1A06_3,1A06_4,1A06_5,1A06_6,1A06_7,1A07_1,1A07_2,1A07_3,1A07_4,1A07_5,1A07_6,1A07_7,2A01_1,2A01_2,2A01_3,2A01_4,2A01_5,2A02_1,2A02_2,2A02_3,2A02_4,2A02_5,2A02_6,2A02_7,2A02_8,2A02_9,2A03_1,2A03_2,2A03_3,2A03_4,2A03_5,2A03_6,2A03_7,2A03_8,2A03_9,2A04_1,2A04_2,2A05_1,2A05_2,2A05_3,2A05_4,2A06_1,2A06_2,2A06_3,2A06_4,2A06_5,2A06_6,2A06_7,2A07_1,2A08_1
2019-05-03T04:00:00,3.5,5740750.5,1.2,628517.62,431895.19,415790.09,0,0,0,126202.7,125519.34,51768.72,105448.88,133151.05,0,161411.94,407345.34,212304.16,7743.52,9006.8,10.24,1618432,201037.92,184941.05,4611.48,0,0,0,240889.2,906560.62,0.04,0,0,0,0,6366.4,974.04,23515.05,0,1125096,22780.62,46718.52,48786.28,23267.3,5575.37,814760.81,1023002.56,0,0,76492.35,417.77,0,18142.19,0,0,0,0,0,3249700,319.5,1223460.38,639041.5,369016,0,724671.75,726468.31,270521.81,59420.49,0,0.09,0,8.4,7203003
2019-05-03T05:00:00,3.5,5740750.5,1.2,628517.62,431895.19,415790.09,0,0,0,126205.1,125523.78,51769.2,105451.6,133152.88,0,161417.86,407360.81,212308.08,7743.68,9007.2,10.24,1618452.75,201038.72,184941.84,4611.66,0,0,0,240889.44,906579.81,0.04,0,0,0,0,6366.48,974.06,23515.19,0,1125122.5,22780.77,46718.78,48786.54,23267.62,5575.39,814778.75,1023017.5,0,0,76494.06,417.77,0,18142.73,0,0,0,0,0,3249762.5,319.5,1223473.88,639050.62,369021.84,0,724681.75,726479.81,270525.91,59421.9,0,0.09,0,8.4,7203119
2019-05-03T06:00:00,3.5,5740750.5,1.2,628517.62,431895.19,415790.09,0,0,0,126207.4,125528.1,51769.68,105454.2,133154.77,0,161423.73,407375.75,212311.84,7743.76,9007.52,10.24,1618472.88,201039.52,184942.64,4611.78,0,0,0,240889.69,906598.25,0.04,0,0,0,0,6366.56,974.08,23515.34,0,1125148.75,22780.91,46719.02,48786.8,23267.92,5575.41,814796.31,1023032.19,0,0,76495.68,417.77,0,18143.22,0,0,0,0,0,3249824,319.5,1223487.25,639059.69,369027.59,0,724691.5,726491.19,270529.91,59423.43,0,0.09,0,8.4,7203235
2019-05-03T07:00:00,3.5,5740750.5,1.2,628517.62,431895.19,415790.09,0,0,0,126209.7,125532.24,51770.19,105456.82,133156.59,0,161429.62,407390.75,212315.28,7743.84,9007.84,10.24,1618492.75,201040.31,184943.44,4611.9,0,0,0,240890,906616.88,0.04,0,0,0,0,6366.64,974.1,23515.67,0,1125174.62,22781.22,46719.32,48787.04,23268.22,5575.43,814813.94,1023046.56,0,0,76497.3,417.77,0,18143.72,0,0,0,0,0,3249885.25,319.5,1223500.75,639070.81,369033.28,0,724701.38,726502.25,270533.75,59424.84,0,0.09,0,8.4,7203352
2019-05-03T08:00:00,3.5,5740750.5,1.2,628517.62,431895.19,415790.09,0,0,0,126212,125536.2,51770.61,105459.38,133158.59,0,161435.41,407405.69,212318.56,7743.92,9008.24,10.24,1618524.75,201041.12,184944.23,4612.08,0,0,0,240890.23,906635.44,0.04,0,0,0,0,6366.72,974.14,23515.89,0,1125200.25,22781.46,46720.14,48787.38,23268.52,5575.45,814831.44,1023060.81,0,0,76498.89,417.77,0,18144.22,0,0,0,0,0,3249946.75,319.5,1223514.12,639082.81,369038.88,0,724712.56,726512.94,270537.72,59426.4,0,0.09,0,8.4,7203471.5
2019-05-03T09:00:00,3.5,5740750.5,1.2,628517.62,431895.19,415790.09,0,0,0,126214.6,125540.7,51771.06,105461.98,133160.84,0,161440.98,407420.69,212322.23,7744.08,9008.64,10.24,1618555.88,201041.84,184944.95,4612.2,0,0,0,240897.28,906657.69,0.04,0,0,0,0,6366.8,974.16,23516.4,0,1125226.38,22781.86,46721.1,48788.26,23268.82,5575.46,814849.62,1023075.19,0,0,76500.42,417.77,0,18144.76,0,0,0,0,0,3250010.75,319.5,1223534.25,639097.25,369046.31,0,724725.06,726524.56,270543.25,59428.41,0,0.09,0,8.4,7203608
2019-05-03T10:00:00,3.5,5740750.5,1.2,628517.62,431895.19,415790.09,0,0,0,126217.6,125546.04,51771.69,105464.62,133163.36,0,161446.69,407435.81,212327.52,7744.16,9009.04,10.24,1618587.38,201042.64,184945.69,4612.32,0,0,0,240904.64,906681.06,0.04,0,0,0,0,6366.88,974.18,23517.3,0,1125255.12,22782.67,46722.46,48789.6,23269.12,5575.48,814866.31,1023090.19,0,0,76502.01,417.77,0,18146.19,0,0,0,0,0,3250078.75,319.5,1223571,639114.62,369055.44,0,724744.19,726542.56,270553.69,59430.27,0,0.09,0,8.4,7203788
2019-05-03T11:00:00,3.5,5740750.5,1.2,628517.62,431895.19,415790.09,0,0,0,126220.7,125551.68,51772.56,105467.44,133166.23,0,161452.52,407451.59,212332.8,7744.24,9009.44,10.24,1618618.75,201043.44,184946.48,4612.5,0,0,0,240912.08,906704,0.04,0,0,0,0,6366.96,974.2,23518.18,0,1125285.25,22783.55,46723.9,48791.14,23269.42,5575.5,814883.38,1023106.06,0,0,76503.6,417.77,0,18147.24,0,0,0,0,0,3250149.25,319.5,1223614.12,639134.81,369067.59,0,724766.81,726567.12,270566.53,59432.04,0,0.09,0,8.4,7203994
2019-05-03T12:00:00,3.5,5740750.5,1.2,628517.62,431895.19,415790.09,0,0,0,126223.7,125557.5,51773.4,105470.28,133169.08,0,161458.41,407467.25,212338.16,7744.4,9009.84,10.24,1618650.62,201044.23,184947.28,4612.62,0,0,0,240919.44,906727.5,0.04,0,0,0,0,6367.04,974.24,23518.95,0,1125315.62,22784.31,46725.34,48792.76,23269.72,5575.52,814899.81,1023120.62,0,0,76505.19,417.77,0,18147.81,0,0,0,0,0,3250218,319.5,1223657.75,639155.25,369080,0,724791.19,726592.62,270580.12,59433.87,0,0.09,0,8.4,7204203.5
2019-05-03T13:00:00,3.5,5740750.5,1.2,628517.62,431895.19,415790.09,0,0,0,126226.7,125563.5,51774.51,105473.06,133171.59,0,161464.16,407482.75,212343.36,7744.48,9010.16,10.24,1618682.62,201045.05,184948.08,4612.8,0,0,0,240926.8,906751.5,0.04,0,0,0,0,6367.12,974.26,23519.7,0,1125346.25,22785.14,46727.1,48794.88,23270.02,5575.54,814918.62,1023136.19,0,0,76506.87,417.77,0,18148.42,0,0,0,0,0,3250290.25,319.5,1223701.25,639174.88,369091.53,0,724814,726616.38,270592.69,59436.21,0,0.09,0,8.4,7204409
2019-05-03T14:00:00,3.5,5740750.5,1.2,628517.62,431895.19,415790.09,0,0,0,126229.2,125569.5,51775.56,105475.86,133174.31,0,161469.78,407498.22,212348.48,7744.56,9010.56,10.24,1618715,201045.84,184948.8,4612.92,0,0,0,240934.31,906776,0.04,0,0,0,0,6367.2,974.28,23520.53,0,1125378.88,22785.85,46728.7,48796.84,23270.32,5575.56,814936.5,1023151.81,0,0,76508.52,417.77,0,18148.95,0,0,0,0,0,3250364,319.5,1223745.88,639192.94,369103.53,0,724836.38,726638.62,270601.31,59438.07,0,0.09,0,8.4,7204613
2019-05-03T15:00:00,3.5,5740750.5,1.2,628517.62,431895.19,415790.09,0,0,0,126231.5,125575.5,51776.73,105478.64,133177,0,161475.58,407513.34,212353.59,7744.72,9010.96,10.24,1618747.38,201046.64,184949.52,4613.04,0,0,0,240941.77,906799.81,0.04,0,0,0,0,6367.28,974.3,23521.32,0,1125411.12,22786.88,46730.56,48798.44,23270.6,5575.58,814953.5,1023167.44,0,0,76510.17,417.77,0,18149.56,0,0,0,0,0,3250436,319.5,1223790.62,639213.06,369116.31,0,724860.25,726664.5,270611.34,59439.63,0,0.09,0,8.4,7204823.5
2019-05-03T16:00:00,3.5,5740750.5,1.2,628517.62,431895.19,415790.09,0,0,0,126233.7,125581.32,51777.81,105481.46,133179.84,0,161481.62,407528.94,212358.88,7744.88,9011.36,10.24,1618779.75,201047.36,184950.31,4613.22,0,0,0,240949.12,906823.19,0.04,0,0,0,0,6367.36,974.32,23522.23,0,1125444.12,22787.79,46732.22,48800.24,23270.9,5575.59,814970.5,1023183.44,0,0,76511.82,417.77,0,18150.24,0,0,0,0,0,3250510,319.5,1223837.12,639234.88,369129.19,0,724884.25,726693.81,270624.06,59441.46,0,0.09,0,8.4,7205045
2019-05-03T17:00:00,3.5,5740750.5,1.2,628517.62,431895.19,415790.09,0,0,0,126236.7,125586.66,51778.83,105484.34,133182.59,0,161487.91,407544.41,212364.23,7745.04,9011.76,10.24,1618812.12,201048.16,184951.05,4613.34,0,0,0,240956.48,906846.81,0.04,0,0,0,0,6367.44,974.36,23523.09,0,1125477.5,22788.54,46734.2,48801.74,23271.2,5575.63,814987.81,1023200.06,0,0,76513.47,417.77,0,18150.98,0,0,0,0,0,3250584.5,319.5,1223885.25,639255.94,369141.69,0,724909.38,726721.44,270636.59,59442.9,0,0.09,0,8.4,7205266
2019-05-03T18:00:00,3.5,5740750.5,1.2,628517.62,431895.19,415790.09,0,0,0,126239.5,125591.46,51779.61,105487.22,133185.2,0,161493.84,407559.66,212369.52,7745.12,9012.08,10.24,1618844.62,201048.95,184951.77,4613.46,0,0,0,240963.44,906870,0.04,0,0,0,0,6367.52,974.38,23523.94,0,1125509,22789.38,46735.72,48803.74,23271.5,5575.65,815005.06,1023216.62,0,0,76515.12,417.77,0,18151.82,0,0,0,0,0,3250658,319.5,1223928.88,639276,369152.97,0,724933.5,726743.81,270648.91,59444.34,0,0.09,0,8.4,7205473.5
2019-05-03T19:00:00,3.5,5740750.5,1.2,628517.62,431895.19,415790.09,0,0,0,126241.9,125596.2,51780.33,105490,133187.69,0,161499.64,407574.59,212374.16,7745.2,9012.4,10.24,1618877.25,201049.77,184952.56,4613.64,0,0,0,240970.41,906892.94,0.04,0,0,0,0,6367.6,974.4,23524.74,0,1125540.75,22790.11,46737.28,48806.26,23271.8,5575.67,815022.25,1023233.25,0,0,76516.77,417.77,0,18152.55,0,0,0,0,0,3250732,319.5,1223971.75,639295.38,369162.09,0,724955.69,726764.19,270659.28,59446.23,0,0.09,0,8.4,7205669.5
2019-05-03T20:00:00,3.5,5740750.5,1.2,628517.62,431895.19,415790.09,0,0,0,126244.1,125600.94,51780.99,105493.08,133190.2,0,161505.12,407589.78,212378.88,7745.36,9012.8,10.24,1618903.88,201050.56,184953.28,4613.76,0,0,0,240977.44,906915.94,0.04,0,0,0,0,6367.68,974.42,23525.22,0,1125572,22790.62,46738.3,48807.26,23272.08,5575.69,815039.5,1023251.06,0,0,76518.42,417.77,0,18153.24,0,0,0,0,0,3250803.5,319.5,1224009.38,639317.06,369169.91,0,724977.06,726784,270665.75,59448.15,0,0.09,0,8.4,7205857
2019-05-03T21:00:00,3.5,5740750.5,1.2,628517.62,431895.19,415790.09,0,0,0,126246.3,125605.74,51781.62,105496.2,133192.56,0,161510.64,407605.03,212383.59,7745.44,9013.2,10.24,1618924.12,201051.36,184954.08,4613.88,0,0,0,240978.41,906935.62,0.04,0,0,0,0,6367.76,974.46,23525.87,0,1125602.88,22791.25,46739.34,48808.44,23272.38,5575.71,815056.81,1023266.62,0,0,76520.07,417.77,0,18153.85,0,0,0,0,0,3250873.5,319.5,1224044.38,639337.94,369177.53,0,724997.75,726803.69,270669.91,59449.83,0,0.09,0,8.4,7206035
2019-05-03T22:00:00,3.5,5740750.5,1.2,628517.62,431895.19,415790.09,0,0,0,126248.6,125610.54,51782.19,105499.02,133194.72,0,161516.14,407620.12,212388.8,7745.6,9013.52,10.24,1618944.25,201052.16,184954.8,4614.06,0,0,0,240979.2,906954.75,0.04,0,0,0,0,6367.84,974.48,23526.3,0,1125633.12,22791.59,46740.14,48809.48,23272.68,5575.73,815074.19,1023282.25,0,0,76521.75,417.77,0,18154.43,0,0,0,0,0,3250941.5,319.5,1224077.75,639357.19,369185.12,0,725016.88,726823.12,270673.56,59451.48,0,0.09,0,8.4,7206206.5
2019-05-03T23:00:00,3.5,5740750.5,1.2,628517.62,431895.19,415790.09,0,0,0,126250.8,125615.28,51782.79,105501.88,133196.77,0,161521.66,407635.19,212393.92,7745.68,9013.84,10.24,1618964.38,201052.95,184955.59,4614.18,0,0,0,240979.92,906973.69,0.04,0,0,0,0,6367.92,974.5,23526.56,0,1125661,22791.84,46741.08,48810.58,23273.14,5575.75,815091.44,1023297.5,0,0,76523.43,417.77,0,18155.34,0,0,0,0,0,3251007.5,319.5,1224108.62,639375.12,369192.47,0,725033.62,726842.81,270677.62,59453.13,0,0.09,0,8.4,7206370
2019-05-04T00:00:00,3.5,5740750.5,1.2,628517.62,431895.19,415790.09,0,0,0,126252.9,125620.02,51783.33,105504.7,133198.64,0,161527.09,407650.19,212398.88,7745.84,9014.16,10.24,1618984.5,201053.77,184956.41,4614.3,0,0,0,240980.23,906992.94,0.04,0,0,0,0,6368,974.52,23526.87,0,1125688.38,22792.17,46741.92,48811.06,23273.44,5575.77,815109.12,1023313.19,0,0,76525.11,417.77,0,18156.22,0,0,0,0,0,3251073,319.5,1224133.5,639392.5,369199.69,0,725048.81,726859.94,270681.41,59454.69,0,0.09,0,8.4,7206521
2019-05-04T01:00:00,3.5,5740750.5,1.2,628517.62,431895.19,415790.09,0,0,0,126255.1,125624.7,51783.81,105507.48,133200.59,0,161532.55,407665.12,212403.84,7745.92,9014.56,10.24,1619004.5,201054.48,184957.2,4614.48,0,0,0,240980.48,907011.69,0.04,0,0,0,0,6368.08,974.56,23527.08,0,1125714.88,22792.44,46742.42,48811.52,23273.74,5575.79,815126.75,1023328.19,0,0,76526.76,417.77,0,18157.08,0,0,0,0,0,3251136.5,319.5,1224156.25,639407.06,369206.72,0,725062.75,726874.5,270685.03,59456.25,0,0.09,0,8.4,7206662.5
2019-05-04T02:00:00,3.5,5740750.5,1.2,628517.62,431895.19,415790.09,0,0,0,126257.2,125629.44,51784.29,105510.2,133202.44,0,161537.95,407680.03,212408.64,7746,9014.88,10.24,1619024.62,201055.28,184958,4614.6,0,0,0,240980.72,907030.06,0.04,0,0,0,0,6368.16,974.58,23527.27,0,1125741.12,22792.59,46742.74,48811.98,23274.04,5575.81,815144.5,1023342.25,0,0,76528.44,417.77,0,18157.92,0,0,0,0,0,3251198.5,319.5,1224176.75,639420.56,369213.69,0,725074.88,726888.62,270688.5,59457.78,0,0.09,0,8.4,7206795.5
2019-05-04T03:00:00,3.5,5740750.5,1.2,628517.62,431895.19,415790.09,0,0,0,126259.3,125634.18,51784.71,105512.9,133204.36,0,161543.36,407694.91,212412.88,7746.08,9015.2,10.24,1619044.62,201056.08,184958.72,4614.78,0,0,0,240981.05,907048.38,0.04,0,0,0,0,6368.24,974.6,23527.42,0,1125767.12,22792.77,46743.02,48812.24,23274.34,5575.83,815162.06,1023356.5,0,0,76530.12,417.77,0,18158.78,0,0,0,0,0,3251260.25,319.5,1224192.75,639434,369220.81,0,725085.69,726901.75,270691.91,59459.31,0,0.09,0,8.4,7206922
2019-05-04T04:00:00,3.5,5740750.5,1.2,628517.62,431895.19,415790.09,0,0,0,126261.4,125638.92,51785.16,105515.6,133206.23,0,161548.86,407709.72,212416.95,7746.24,9015.52,10.24,1619064.75,201056.88,184959.52,4614.9,0,0,0,240981.28,907067.06,0.04,0,0,0,0,6368.32,974.62,23527.73,0,1125793.25,22792.92,46743.38,48812.5,23274.66,5575.85,815179.5,1023370.56,0,0,76531.8,417.77,0,18159.62,0,0,0,0,0,3251322.25,319.5,1224208.5,639445.75,369227.59,0,725096.5,726913.44,270695.28,59460.84,0,0.09,0,8.4,7207045.5
2019-05-04T05:00:00,3.5,5740750.5,1.2,628517.62,431895.19,415790.09,0,0,0,126263.6,125643.6,51785.61,105518.34,133208.08,0,161554.3,407724.59,212420.8,7746.32,9015.84,10.24,1619084.88,201057.69,184960.31,4615.02,0,0,0,240981.52,907085.69,0.04,0,0,0,0,6368.4,974.64,23527.86,0,1125819.12,22793.07,46743.62,48812.76,23274.96,5575.87,815197.25,1023385.06,0,0,76533.48,417.77,0,18160.47,0,0,0,0,0,3251383.75,319.5,1224224.25,639456.75,369234.47,0,725107.06,726925.25,270698.75,59462.37,0,0.09,0,8.4,7207167
2019-05-04T06:00:00,3.5,5740750.5,1.2,628517.62,431895.19,415790.09,0,0,0,126265.8,125648.22,51786.09,105521.02,133209.95,0,161559.73,407739.31,212424.31,7746.4,9016.24,10.24,1619104.75,201058.48,184961.12,4615.2,0,0,0,240981.77,907104.19,0.04,0,0,0,0,6368.48,974.68,23527.99,0,1125844.62,22793.21,46743.9,48813,23275.26,5575.89,815214.94,1023399.19,0,0,76535.07,417.77,0,18161.33,0,0,0,0,0,3251444.75,319.5,1224240.12,639467.69,369240.56,0,725115.81,726937.06,270702.12,59463.9,0,0.09,0,8.4,7207286
2019-05-04T07:00:00,3.5,5740750.5,1.2,628517.62,431895.19,415790.09,0,0,0,126268,125652.78,51786.54,105523.7,133211.84,0,161565.2,407753.81,212427.69,7746.48,9016.56,10.24,1619125.25,201059.28,184961.92,4615.32,0,0,0,240982.08,907122.56,0.04,0,0,0,0,6368.56,974.7,23528.16,0,1125869.88,22793.41,46744.28,48813.26,23275.56,5575.91,815232.62,1023413.62,0,0,76536.69,417.77,0,18162.19,0,0,0,0,0,3251506,319.5,1224254.62,639479.38,369245.75,0,725124.94,726948.81,270705.53,59465.34,0,0.09,0,8.4,7207403.5
2019-05-04T08:00:00,3.5,5740750.5,1.2,628517.62,431895.19,415790.09,0,0,0,126270.1,125657.34,51786.99,105526.38,133213.72,0,161570.59,407768.53,212431.12,7746.64,9016.88,10.24,1619158.5,201060.08,184962.72,4615.44,0,0,0,240982.31,907141.06,0.04,0,0,0,0,6368.64,974.72,23528.3,0,1125894.88,22793.56,46744.64,48813.5,23275.86,5575.93,815250.38,1023427.69,0,0,76538.28,417.77,0,18163.03,0,0,0,0,0,3251565.5,319.5,1224269.25,639491.38,369250.97,0,725135.75,726960.56,270708.97,59466.9,0,0.09,0,8.4,7207523
2019-05-04T09:00:00,3.5,5740750.5,1.2,628517.62,431895.19,415790.09,0,0,0,126272.2,125661.9,51787.44,105529.08,133215.56,0,161576.06,407783.22,212434.48,7746.72,9017.28,10.24,1619190.75,201060.88,184963.44,4615.62,0,0,0,240988.64,907163.81,0.04,0,0,0,0,6368.72,974.74,23528.53,0,1125920,22793.85,46745.12,48813.82,23276.16,5575.95,815269.44,1023442.56,0,0,76539.87,417.77,0,18163.92,0,0,0,0,0,3251629,319.5,1224283.75,639506.19,369256.72,0,725146.94,726972.38,270712.56,59469.09,0,0.09,0,8.4,7207649
2019-05-04T10:00:00,3.5,5740750.5,1.2,628517.62,431895.19,415790.09,0,0,0,126274.2,125667.12,51787.89,105531.8,133217.48,0,161581.52,407797.91,212438.08,7746.8,9017.68,10.24,1619223.12,201061.69,184964.23,4615.74,0,0,0,240995.36,907187.25,0.04,0,0,0,0,6368.8,974.78,23528.97,0,1125945.5,22794.32,46745.92,48814.42,23276.46,5575.96,815287.19,1023457.62,0,0,76541.46,417.77,0,18164.76,0,0,0,0,0,3251692,319.5,1224301.38,639520.94,369264.47,0,725159.75,726986.19,270716.69,59471.01,0,0.09,0,8.4,7207784.5
2019-05-04T11:00:00,3.5,5740750.5,1.2,628517.62,431895.19,415790.09,0,0,0,126276.3,125672.34,51788.31,105534.6,133219.31,0,161586.95,407812.69,212442.08,7746.88,9018,10.24,1619255,201062.48,184964.95,4615.86,0,0,0,241002.08,907209.94,0.04,0,0,0,0,6368.88,974.8,23529.3,0,1125970.75,22794.75,46746.96,48814.94,23276.76,5575.98,815304.62,1023473.19,0,0,76543.02,417.77,0,18165.54,0,0,0,0,0,3251755.5,319.5,1224322,639535.25,369272.88,0,725173.69,727003.38,270721.03,59472.81,0,0.09,0,8.4,7207926
2019-05-04T12:00:00,3.5,5740750.5,1.2,628517.62,431895.19,415790.09,0,0,0,126278.6,125677.62,51788.76,105537.34,133221.23,0,161592.42,407827.75,212446.08,7747.04,9018.32,10.24,1619287.88,201063.28,184965.77,4616.04,0,0,0,241008.88,907233.5,0.04,0,0,0,0,6368.96,974.82,23529.78,0,1125997.75,22795.27,46748.06,48815.46,23277.06,5576,815322.62,1023489.62,0,0,76544.64,417.77,0,18166.33,0,0,0,0,0,3251822,319.5,1224344.5,639551.19,369281.91,0,725189.69,727023.81,270725.62,59474.82,0,0.09,0,8.4,7208082
2019-05-04T13:00:00,3.5,5740750.5,1.2,628517.62,431895.19,415790.09,0,0,0,126280.8,125682.84,51789.21,105540.08,133223.23,0,161597.86,407842.97,212449.59,7747.12,9018.64,10.24,1619320.5,201064.08,184966.56,4616.16,0,0,0,241015.59,907256.94,0.04,0,0,0,0,6369.04,974.84,23530.12,0,1126024.75,22795.74,46749.2,48816.58,23277.38,5576.02,815340.31,1023504.81,0,0,76546.32,417.77,0,18167.19,0,0,0,0,0,3251888,319.5,1224366.38,639566.25,369290.97,0,725204.06,727043.19,270729.91,59477.1,0,0.09,0,8.4,7208233.5
2019-05-04T14:00:00,3.5,5740750.5,1.2,628517.62,431895.19,415790.09,0,0,0,126283,125688,51789.69,105542.8,133225.41,0,161603.38,407857.97,212453.12,7747.2,9018.96,10.24,1619353.12,201064.88,184967.28,4616.34,0,0,0,241022.31,907280.31,0.04,0,0,0,0,6369.12,974.86,23530.54,0,1126052.25,22796.19,46750.28,48817.4,23277.68,5576.04,815358.06,1023520.81,0,0,76547.97,417.77,0,18168.15,0,0,0,0,0,3251954.75,319.5,1224390.62,639581.75,369299.28,0,725218.31,727062.06,270734.41,59478.9,0,0.09,0,8.4,7208386.5
2019-05-04T15:00:00,3.5,5740750.5,1.2,628517.62,431895.19,415790.09,0,0,0,126285.4,125693.04,51790.47,105545.54,133227.56,0,161608.84,407873.03,212456.56,7747.36,9019.36,10.24,1619385.62,201065.59,184968,4616.46,0,0,0,241029.2,907303.38,0.04,0,0,0,0,6369.2,974.9,23531.21,0,1126080.12,22796.67,46751.6,48818.12,23277.96,5576.06,815375.69,1023536,0,0,76549.62,417.77,0,18169.12,0,0,0,0,0,3252021.25,319.5,1224414.88,639598.75,369307.38,0,725233.69,727081.12,270738.78,59480.76,0,0.09,0,8.4,7208542.5
2019-05-04T16:00:00,3.5,5740750.5,1.2,628517.62,431895.19,415790.09,0,0,0,126287.7,125698.02,51791.13,105548.32,133229.92,0,161614.31,407887.88,212460.08,7747.52,9019.68,10.24,1619418.12,201066.41,184968.8,4616.58,0,0,0,241035.92,907326.5,0.04,0,0,0,0,6369.28,974.92,23531.67,0,1126108.75,22797.18,46752.66,48818.66,23278.26,5576.07,815393.25,1023550.94,0,0,76551.27,417.77,0,18170.19,0,0,0,0,0,3252088,319.5,1224439.75,639614.75,369315.28,0,725253.5,727101.38,270743.34,59482.41,0,0.09,0,8.4,7208703
2019-05-04T17:00:00,3.5,5740750.5,1.2,628517.62,431895.19,415790.09,0,0,0,126290,125703.18,51791.76,105551.06,133232.2,0,161619.77,407902.62,212463.59,7747.84,9020,10.24,1619450.38,201067.2,184969.52,4616.76,0,0,0,241042.72,907349.69,0.04,0,0,0,0,6369.36,974.94,23532.09,0,1126137.5,22797.56,46753.4,48819.18,23278.56,5576.09,815410.88,1023566.38,0,0,76552.92,417.77,0,18171.1,0,0,0,0,0,3252154.5,319.5,1224463.88,639630.38,369323.03,0,725274.19,727122.06,270747.78,59484.15,0,0.09,0,8.4,7208863.5
2019-05-04T18:00:00,3.5,5740750.5,1.2,628517.62,431895.19,415790.09,0,0,0,126292.4,125708.34,51792.36,105553.84,133234.59,0,161625.3,407917.31,212467.28,7748.24,9020.32,10.24,1619483.12,201068,184970.31,4616.88,0,0,0,241049.2,907372.38,0.04,0,0,0,0,6369.44,974.96,23532.45,0,1126165.62,22797.9,46754.36,48820.02,23278.86,5576.11,815428.5,1023581.94,0,0,76554.57,417.77,0,18172.02,0,0,0,0,0,3252221,319.5,1224489,639647.19,369330.56,0,725294.06,727143.12,270751.62,59485.8,0,0.09,0,8.4,7209025.5
2019-05-04T19:00:00,3.5,5740750.5,1.2,628517.62,431895.19,415790.09,0,0,0,126295,125713.44,51793.05,105556.72,133237.2,0,161630.81,407932.03,212471.05,7748.32,9020.64,10.24,1619505.12,201068.8,184971.12,4617,0,0,0,241055.59,907395.12,0.04,0,0,0,0,6369.52,975,23532.87,0,1126194,22798.37,46755.48,48821.06,23279.16,5576.13,815444.88,1023597.06,0,0,76556.25,417.77,0,18172.65,0,0,0,0,0,3252286.5,319.5,1224515.12,639664.06,369337.69,0,725314.06,727162.25,270755.22,59487.6,0,0.09,0,8.4,7209184.5
2019-05-04T20:00:00,3.5,5740750.5,1.2,628517.62,431895.19,415790.09,0,0,0,126297.5,125718.6,51793.62,105559.76,133239.8,0,161636.42,407946.84,212474.56,7748.72,9021.04,10.24,1619525.5,201069.59,184971.84,4617.18,0,0,0,241062.08,907417.69,0.04,0,0,0,0,6369.6,975.02,23533.2,0,1126222.25,22798.67,46756.42,48822.04,23279.46,5576.15,815462.38,1023611.5,0,0,76557.93,417.77,0,18173.3,0,0,0,0,0,3252352,319.5,1224540.12,639681.06,369344.88,0,725333.38,727181.94,270758.69,59489.04,0,0.09,0,8.4,7209342
2019-05-04T21:00:00,3.5,5740750.5,1.2,628517.62,431895.19,415790.09,0,0,0,126300.1,125723.76,51794.22,105562.84,133242.52,0,161642.23,407961.59,212478.08,7748.96,9021.36,10.24,1619545.5,201070.41,184972.64,4617.3,0,0,0,241063.12,907436.88,0.04,0,0,0,0,6369.6,975.04,23533.5,0,1126250.25,22799.04,46757.32,48822.74,23279.78,5576.17,815479.75,1023626.06,0,0,76559.61,417.77,0,18173.91,0,0,0,0,0,3252417.25,319.5,1224566.25,639697.62,369352.16,0,725351.62,727201.19,270762.12,59490.63,0,0.09,0,8.4,7209499.5
2019-05-04T22:00:00,3.5,5740750.5,1.2,628517.62,431895.19,415790.09,0,0,0,126302.6,125728.68,51794.76,105565.9,133245.2,0,161648.14,407976.53,212481.59,7749.2,9021.68,10.24,1619565.38,201071.2,184973.44,4617.42,0,0,0,241063.84,907455.94,0.04,0,0,0,0,6369.68,975.06,23533.78,0,1126277.12,22799.36,46758.12,48823.3,23280.08,5576.18,815497.12,1023640.38,0,0,76561.26,417.77,0,18174.54,0,0,0,0,0,3252479.5,319.5,1224590.62,639714.06,369359.44,0,725369.69,727220.31,270765.53,59492.1,0,0.09,0,8.4,7209651.5
2019-05-04T23:00:00,3.5,5740750.5,1.2,628517.62,431895.19,415790.09,0,0,0,126305.1,125733.18,51795.36,105568.66,133247.92,0,161653.95,407991.25,212485.12,7749.36,9022.08,10.24,1619585.38,201072,184974.23,4617.6,0,0,0,241064.64,907474.94,0.04,0,0,0,0,6369.76,975.1,23533.95,0,1126304.38,22799.61,46758.88,48824.18,23280.38,5576.21,815514.88,1023655.12,0,0,76562.97,417.77,0,18175.19,0,0,0,0,0,3252544.5,319.5,1224615.5,639728.94,369366.72,0,725385.12,727238.5,270769.03,59493.84,0,0.09,0,8.4,7209801
