date_time,1A01_1,1A02_1,1A03_1,1A03_2,1A03_3,1A03_4,1A03_5,1A03_6,1A04_1,1A04_2,1A04_3,1A04_4,1A04_5,1A05_1,1A05_2,1A06_1,1A06_2,1A06_3,1A06_4,1A06_5,1A06_6,1A06_7,1A07_1,1A07_2,1A07_3,1A07_4,1A07_5,1A07_6,1A07_7,2A01_1,2A01_2,2A01_3,2A01_4,2A01_5,2A02_1,2A02_2,2A02_3,2A02_4,2A02_5,2A03_1,2A03_2,2A03_3,2A03_4,2A03_5,2A03_6,2A04_1,2A04_2,2A04_3,2A04_4,2A04_5,2A05_1,2A06_1,2A07_1
2019-04-14T08:00:00,11828912,9.9,799277.44,795176.81,861148.5,509411.91,133258.08,10077.66,476111.28,518754.25,814394.56,908270.69,721463.12,5296798,426.4,201394.41,2496995,44829.27,1908277.5,18871.54,0,0,36250.86,0,117042.36,205700.41,55164.28,225301.95,8.92,840001.06,1199524.25,235908.84,3373.6,0,919811.38,1446182.5,1367303.62,58659.76,0,7813.36,8810.41,834196.19,2453.36,3077.88,489300.03,1086888.12,1058207,1618731.88,738632.75,0,1.5,11853954,567200960
2019-04-14T09:00:00,11829136,9.9,799298.06,795188.75,861158.88,509424.81,133259.69,10077.9,476117.91,518762.41,814408.88,908277.62,721468.31,5296922.5,426.4,201397.44,2497059.25,44830.51,1908319,18871.94,0,0,36250.86,0,117044.12,205708.84,55165.6,225304.16,8.92,840007.06,1199536.75,235910.8,3373.6,0,919821.19,1446224.12,1367356.38,58659.76,0,7813.48,8810.5,834222.56,2453.36,3077.94,489313.38,1086909.38,1058232.38,1618774.5,738644.31,0,1.5,11854218,567200960
2019-04-14T10:00:00,11829380,9.9,799318.56,795204.94,861171.38,509438.56,133261.36,10078.11,476125.19,518768.81,814424.62,908289.31,721479.94,5297049.5,426.4,201401.12,2497123.25,44831.67,1908359.5,18872.35,0,0,36250.92,0,117045.92,205717.23,55166.56,225309.95,8.92,840023.56,1199551.75,235912.69,3373.6,0,919834.62,1446275.75,1367409.62,58659.76,0,7813.56,8810.58,834250.06,2453.36,3078.06,489326.72,1086931.88,1058258.38,1618816.62,738658,0,1.5,11854512,567200960
2019-04-14T11:00:00,11829647,9.9,799339.62,795223.69,861191.38,509452.31,133263.28,10078.32,476132.16,518773.69,814439.62,908305.19,721498.25,5297178.5,426.4,201405.59,2497187.5,44833.03,1908401,18872.75,0,0,36250.92,0,117047.68,205725.64,55168.04,225315.64,8.92,840039.12,1199570.75,235914.56,3373.6,0,919846.19,1446313.25,1367471.88,58659.76,0,7813.68,8810.65,834287.69,2453.36,3078.12,489340.03,1086956.12,1058284.5,1618859.25,738672,0,1.5,11854815,567200960
2019-04-14T12:00:00,11829910,9.9,799360.62,795242.31,861210.75,509466.25,133265.44,10078.53,476140,518778.72,814455.38,908321.88,721516.25,5297303,426.4,201409.59,2497250.25,44834.63,1908441.25,18873.16,0,0,36250.98,0,117049.48,205734.05,55169.6,225319.64,8.92,840057.62,1199588.75,235916.92,3373.6,0,919854.31,1446353.12,1367535,58659.76,0,7813.76,8810.88,834317.25,2453.36,3078.18,489353.31,1086980.5,1058310.5,1618900,738686.19,0,1.5,11855111,567200960
2019-04-14T13:00:00,11830164,9.9,799381.44,795260.25,861228.31,509480.16,133267.52,10078.77,476146.25,518784,814469.75,908337.44,721532.5,5297427,426.4,201413.69,2497313,44835.87,1908479.62,18873.57,0,0,36250.98,0,117051.24,205742.44,55171.16,225325.36,8.92,840076.06,1199605.62,235918.92,3373.6,0,919862.12,1446389.25,1367589.25,58659.76,0,7813.84,8811.45,834347.5,2453.36,3078.3,489366.62,1087005.5,1058335.88,1618941,738700.88,0,1.5,11855394,567200960
2019-04-14T14:00:00,11830412,9.9,799402.31,795276.94,861243.62,509493.91,133269.69,10078.98,476152.72,518789.28,814482.56,908353.19,721544.56,5297553.5,426.4,201418.23,2497375.75,44837.42,1908519.38,18873.97,0,0,36251.04,0,117053.04,205750.88,55172.84,225330.92,8.92,840094.19,1199620.75,235920.56,3373.6,0,919870.5,1446429.5,1367647.88,58659.76,0,7813.88,8811.7,834377.94,2453.36,3078.36,489379.91,1087030.62,1058359,1618986.25,738715.19,0,1.5,11855686,567200960
2019-04-14T15:00:00,11830652,9.9,799422.94,795295.44,861256.81,509507.75,133271.84,10079.19,476158.56,518792.16,814495.38,908368.62,721556,5297676.5,426.4,201422.72,2497438.5,44838.69,1908558.12,18874.38,0,0,36251.04,0,117054.8,205759.28,55174.08,225334.84,8.92,840111.31,1199636,235922.41,3373.6,0,919877.38,1446455.38,1367703.38,58659.76,0,7814.08,8811.8,834405.94,2453.36,3078.42,489393.19,1087055.25,1058380.75,1619030.75,738728.19,0,1.5,11855952,567200960
2019-04-14T16:00:00,11830885,9.9,799444.19,795313.81,861267.25,509521.38,133274.08,10079.4,476164.97,518796.25,814508,908384.12,721561.75,5297796,426.4,201426.31,2497500.25,44839.89,1908596.5,18874.78,0,0,36251.1,0,117056.6,205767.56,55175.36,225338.72,8.92,840129.12,1199650.62,235924.12,3373.6,0,919883.62,1446481.5,1367754.88,58659.76,0,7814.28,8811.88,834433.94,2453.36,3078.54,489406.47,1087079.38,1058402.75,1619076,738742.56,0,1.5,11856216,567200960
2019-04-14T17:00:00,11831125,9.9,799464.38,795331.31,861277.75,509535.28,133276.31,10079.64,476171.38,518799.59,814520.5,908399.69,721577.44,5297920,426.4,201430.48,2497563,44841.05,1908635.38,18875.18,0,0,36251.1,0,117058.36,205776.05,55176.6,225342.69,8.92,840143.69,1199666.38,235926,3373.6,0,919895.12,1446512.88,1367807,58659.76,0,7814.52,8811.98,834462,2453.36,3078.6,489419.81,1087104.88,1058423.25,1619120,738757.06,0,1.5,11856488,567200960
2019-04-14T18:00:00,11831355,9.9,799484.5,795343.62,861288.06,509548.88,133278.56,10079.85,476178.09,518802.72,814534,908417.88,721586.31,5298041,426.4,201434.8,2497626,44842.26,1908674.5,18875.58,0,0,36251.16,0,117060.12,205784.44,55177.92,225344.56,8.92,840151.5,1199679.25,235927.88,3373.6,0,919908.38,1446540.12,1367858.88,58659.76,0,7814.72,8812.03,834487.38,2453.36,3078.72,489433.09,1087129.62,1058442.5,1619165.12,738771.81,0,1.5,11856744,567200960
2019-04-14T19:00:00,11831580,9.9,799504.88,795355.44,861298.5,509562.62,133281.05,10080.06,476184.41,518806.09,814546.31,908434.38,721588.81,5298166,426.4,201438.64,2497688.75,44843.46,1908714.12,18875.99,0,0,36251.16,0,117061.88,205792.84,55178.96,225350.48,8.92,840157.38,1199692,235929.88,3373.6,0,919921.38,1446573.5,1367910.25,58659.76,0,7814.92,8812.2,834514.75,2453.36,3078.78,489446.44,1087153,1058462.38,1619212.5,738787.44,0,1.5,11857006,567200960
2019-04-14T20:00:00,11831810,9.9,799525.44,795367.12,861308.81,509576.41,133283.52,10080.3,476190.72,518809.53,814559.25,908451,721591.06,5298295,426.4,201442.08,2497751.25,44844.61,1908753,18876.39,0,0,36251.22,0,117063.68,205801.28,55179.76,225362.31,8.92,840163.19,1199705.12,235931.69,3373.6,0,919929.5,1446604,1367948.12,58659.76,0,7815.2,8812.44,834534.94,2453.36,3078.84,489459.81,1087176.12,1058482.12,1619257.25,738803.19,0,1.5,11857239,567200960
2019-04-14T21:00:00,11832036,9.9,799545.81,795378.94,861318.81,509590.16,133286.16,10080.51,476197.84,518812.62,814571.94,908465.69,721593.38,5298423,426.4,201445.52,2497814,44845.84,1908792.12,18876.8,0,0,36251.22,0,117065.44,205809.69,55180.64,225372.48,8.92,840170.25,1199717.75,235933.8,3373.6,0,919942.38,1446623.88,1367955.25,58659.76,0,7815.6,8812.53,834544.19,2453.36,3078.96,489473.16,1087199.5,1058501.62,1619304,738818.94,0,1.5,11857428,567200960
2019-04-14T22:00:00,11832260,9.9,799566.38,795390.69,861328.25,509603.91,133288.72,10080.78,476204,518816,814584.06,908479.06,721595.69,5298551,426.4,201448.72,2497877,44846.99,1908831,18877.2,0,0,36251.28,0,117067.24,205818.12,55181.4,225382.64,8.92,840178.62,1199731.38,235935.77,3373.6,0,919952.5,1446644.5,1367961,58659.76,0,7815.96,8812.6,834550.81,2453.36,3079.02,489486.53,1087222.5,1058521.38,1619351,738834.94,0,1.5,11857613,567200960
2019-04-14T23:00:00,11832481,9.9,799586.81,795402.38,861337.75,509617.75,133291.2,10081.05,476210.25,518819.44,814595.81,908492.38,721597.94,5298677,426.4,201452,2497939.75,44848.18,1908870.75,18877.61,0,0,36251.28,0,117069.04,205826.56,55182.08,225390.72,8.92,840184.38,1199745.5,235937.88,3373.6,0,919960.31,1446662,1367967.38,58659.76,0,7816.24,8812.77,834557.62,2453.36,3079.08,489499.88,1087245,1058541.25,1619398.75,738851.12,0,1.5,11857792,567200960
2019-04-15T00:00:00,11832694,9.9,799602.5,795413.19,861347.19,509631.53,133293.52,10081.26,476216.97,518822.81,814607.75,908505,721600.5,5298803,426.4,201454.64,2498003.25,44849.46,1908910.88,18878.02,0,0,36251.28,0,117070.8,205834.95,55182.72,225398.8,8.92,840190.38,1199759.12,235939.64,3373.6,0,919973.69,1446674.38,1367973.12,58659.76,0,7816.64,8812.91,834564.31,2453.36,3079.2,489513.25,1087264.12,1058560,1619440.62,738867.19,0,1.5,11857961,567200960
2019-04-15T01:00:00,11832902,9.9,799617.25,795424.38,861356.06,509644.62,133295.77,10081.47,476223.28,518825.59,814619.38,908516.56,721602.31,5298925.5,426.4,201456.64,2498066,44850.59,1908950.12,18878.41,0,0,36251.34,0,117072.52,205843.16,55183.32,225406.59,8.92,840196.19,1199772.88,235941.64,3373.6,0,919984.81,1446690.25,1367978.75,58659.76,0,7816.92,8813,834571.5,2453.36,3079.26,489526.69,1087282.5,1058576.12,1619482.5,738882.94,0,1.5,11858126,567200960
2019-04-15T02:00:00,11833126,9.9,799633.44,795436.19,861366,509658.81,133298,10081.74,476230.09,518828.62,814630.56,908529.31,721604.56,5299056,426.4,201458.88,2498131.5,44851.82,1908992.38,18878.83,0,0,36251.34,0,117074.36,205851.59,55184.04,225414.59,8.92,840204.12,1199785.5,235943.77,3373.6,0,919996.5,1446713.25,1367985,58659.76,0,7817.2,8813.15,834578.06,2453.36,3079.32,489540.47,1087301.5,1058591.88,1619525.12,738898.94,0,1.5,11858302,567200960
2019-04-15T03:00:00,11833338,9.9,799648.81,795446.94,861375.5,509672.72,133300,10081.95,476236.16,518831.69,814639.75,908541.31,721606.56,5299185,426.4,201461.05,2498196.75,44853.06,1909033.75,18879.25,0,0,36251.4,0,117076.16,205860.2,55184.56,225422.08,8.92,840212.12,1199798.12,235945.64,3373.6,0,920007.19,1446734.88,1367990.75,58659.76,0,7817.44,8813.22,834584.62,2453.36,3079.44,489554.69,1087320.38,1058608,1619566.12,738914.38,0,1.5,11858474,567200960
2019-04-15T04:00:00,11833548,9.9,799664.25,795457.62,861385.12,509686.56,133301.77,10082.19,476242.47,518834.62,814649.5,908552.69,721608.56,5299311,426.4,201462.72,2498261,44854.2,1909075.25,18879.66,0,0,36251.4,0,117078,205868.59,55185.04,225428.84,8.92,840220.06,1199810.75,235947.59,3373.6,0,920017.31,1446753.5,1367996.75,58659.76,0,7817.64,8813.31,834591.19,2453.36,3079.5,489568.47,1087339,1058623.88,1619605.12,738927.62,0,1.5,11858638,567200960
2019-04-15T05:00:00,11833758,9.9,799679.69,795468.69,861394.75,509700.31,133303.52,10082.43,476249.03,518837.69,814658.81,908563.94,721610.75,5299437,426.4,201464.23,2498325.5,44855.44,1909115.88,18880.07,0,0,36251.46,0,117079.8,205877,55185.48,225435.64,8.92,840227.88,1199823.25,235949.41,3373.6,0,920027.81,1446771,1368002.88,58659.76,0,7817.84,8813.4,834598.38,2453.36,3079.56,489582.28,1087357.5,1058639.75,1619643.88,738941.62,0,1.5,11858802,567200960
2019-04-15T06:00:00,11833968,9.9,799695.19,795479.62,861404.31,509714.25,133305.28,10082.67,476255.12,518840.47,814668.56,908575.06,721612.75,5299562.5,426.4,201465.69,2498389.75,44856.6,1909157.12,18880.49,0,0,36251.46,0,117081.6,205885.36,55186.04,225442.41,8.92,840235.94,1199836,235951.12,3373.6,0,920039.19,1446790,1368009.25,58659.76,0,7818,8813.49,834605.12,2453.36,3079.68,489596.09,1087376.12,1058655.88,1619682.38,738956.38,0,1.5,11858970,567200960
2019-04-15T07:00:00,11834192,9.9,799711.81,795496.06,861413.38,509728,133307.12,10082.88,476265.03,518846,814679.38,908586.31,721618.75,5299684,426.4,201467.28,2498452.5,44857.86,1909197.5,18880.9,0,0,36251.52,0,117083.4,205893.77,55186.56,225446.88,8.92,840256.81,1199848.75,235952.92,3373.6,0,920050.19,1446808.75,1368014.75,58659.76,0,7818.16,8813.58,834611.69,2453.36,3079.74,489609.84,1087395.62,1058681.25,1619723.25,738970.5,0,1.5,11859159,567200960
2019-04-15T08:00:00,11834425,9.9,799732.19,795515.5,861426.06,509741.84,133308.8,10083.24,476275.19,518851.84,814690.56,908597.12,721624.56,5299805.5,426.4,201470.56,2498515.25,44859.05,1909236,18881.3,0,0,36251.52,0,117085.16,205902.08,55187.84,225451.05,8.92,840278.69,1199861.5,235958.36,3373.6,0,920059.5,1446827.5,1368057.25,58659.76,0,7818.28,8813.82,834630.06,2453.36,3079.8,489623.09,1087418.75,1058713,1619762.88,738982.75,0,1.5,11859406,567200960
2019-04-15T09:00:00,11834714,9.9,799760.5,795540.69,861442.56,509755.53,133312.08,10084.11,476292.25,518861.53,814703.75,908611.38,721642.06,5299935.5,426.4,201477.84,2498577.75,44860.22,1909275.38,18881.71,0,0,36251.58,0,117086.96,205910.48,55190.84,225456.92,8.92,840302.88,1199881.38,235962.59,3373.6,0,920067.12,1446850.25,1368108,58659.76,0,7818.44,8814.06,834656.06,2453.36,3079.92,489636.31,1087450.25,1058750.75,1619805.5,738999.44,0,1.5,11859701,567200960
2019-04-15T10:00:00,11835020,9.9,799790.06,795572.31,861460.81,509769.44,133316.64,10084.95,476308.97,518875.53,814720.25,908629.5,721654.94,5300063,426.4,201484.08,2498640,44861.56,1909314.5,18882.11,0,0,36251.58,0,117088.84,205918.77,55193.2,225462.69,8.92,840328.06,1199901.25,235966.88,3373.6,0,920074.81,1446890.88,1368158.75,58659.76,0,7818.6,8814.18,834682.25,2453.36,3080.04,489649.41,1087484.38,1058790.38,1619852.62,739019.38,0,1.5,11860028,567200960
2019-04-15T11:00:00,11835338,9.9,799820.19,795605.44,861487.94,509783.19,133320,10085.19,476326.88,518886.81,814736.88,908647.38,721673.06,5300193.5,426.4,201489.92,2498704,44863.02,1909354.88,18882.52,0,0,36251.64,0,117090.92,205927.28,55195.68,225468.41,8.92,840352.81,1199922.12,235971.05,3373.6,0,920081.5,1446925.38,1368214.12,58659.76,0,7818.88,8814.35,834722.19,2453.36,3080.16,489662.84,1087523.12,1058833.62,1619900.12,739040.06,0,1.5,11860374,567200960
2019-04-15T12:00:00,11835644,9.9,799850.38,795639.88,861515.5,509796.97,133324.31,10085.49,476342,518896.16,814751.81,908664,721683.12,5300322.5,426.4,201497.59,2498767.25,44864.23,1909393.88,18882.93,0,0,36251.64,0,117092.88,205935.69,55198.52,225472.41,8.92,840375.12,1199938.5,235975.16,3373.6,0,920087,1446956.88,1368277.12,58659.76,0,7819.4,8814.6,834756.75,2453.36,3080.22,489676.09,1087560,1058874.75,1619949.75,739062.62,0,1.5,11860713,567200960
2019-04-15T13:00:00,11835946,9.9,799882.06,795673.31,861542.38,509810.72,133328.64,10085.88,476359.75,518905.59,814766.25,908679.12,721688.62,5300453.5,426.4,201504.48,2498830.5,44865.44,1909434.5,18883.34,0,0,36251.7,0,117094.88,205944.05,55201.36,225478.12,8.92,840395.69,1199954,235978.69,3373.6,0,920096.81,1446987.12,1368332.75,58659.76,0,7819.84,8815.18,834789.38,2453.36,3080.34,489689.41,1087596.62,1058915.5,1620000.38,739085.62,0,1.5,11861043,567200960
2019-04-15T14:00:00,11836252,9.9,799915.12,795704.56,861569.75,509824.25,133334.31,10086.21,476374.88,518916.88,814778.31,908699.69,721693.75,5300583,426.4,201511.44,2498894,44866.62,1909474.5,18883.74,0,0,36251.7,0,117096.76,205952.41,55204,225483.72,8.92,840414.75,1199972.12,235983.69,3373.6,0,920104.69,1447014,1368393,58659.76,0,7820.36,8815.47,834820,2453.36,3080.4,489702.75,1087632.5,1058952.75,1620053.75,739110.94,0,1.5,11861374,567200960
2019-04-15T15:00:00,11836562,9.9,799944.62,795737.19,861592.31,509837.69,133339.69,10086.45,476390.47,518932.72,814791.62,908720.12,721701.5,5300717,426.4,201519.92,2498958,44867.86,1909516.5,18884.14,0,0,36251.76,0,117098.96,205960.8,55206.76,225487.64,8.92,840432.31,1199989.38,235990.41,3373.6,0,920113.62,1447045,1368448,58659.76,0,7820.88,8815.6,834848.62,2453.36,3080.46,489716.03,1087669.38,1058993.88,1620106.75,739136.25,0,1.5,11861708,567200960
2019-04-15T16:00:00,11836858,9.9,799973.25,795771.62,861612.56,509850.47,133344.8,10086.72,476405.91,518948.47,814804.31,908739.62,721708.06,5300841.5,426.4,201526.16,2499019.75,44869.08,1909554.88,18884.54,0,0,36251.76,0,117101.8,205969.05,55209.16,225491.52,8.92,840449.56,1200005.88,235996.92,3373.6,0,920121.19,1447071.5,1368494.12,58659.76,0,7821.28,8815.69,834875.19,2453.36,3080.58,489729.31,1087709.25,1059037.38,1620157.62,739160.56,0,1.5,11862027,567200960
2019-04-15T17:00:00,11837158,9.9,800003.5,795806.62,861633.75,509864.09,133349.44,10087.62,476418,518961.19,814815.06,908759.25,721713.44,5300975,426.4,201532.48,2499085.75,44870.76,1909596.75,18884.95,0,0,36251.82,0,117104.56,205977.56,55211,225495.52,8.92,840463.5,1200020.75,236003.72,3373.6,0,920132.5,1447095.75,1368546.75,58659.76,0,7821.72,8815.78,834903.38,2453.36,3080.82,489742.62,1087747.5,1059075.88,1620210.5,739185.69,0,1.5,11862342,567200960
2019-04-15T18:00:00,11837439,9.9,800031.62,795835.94,861654.88,509877.28,133353.77,10088.1,476429.12,518971.03,814825.25,908776.81,721718.19,5301106.5,426.4,201540.08,2499150.75,44872.01,1909638.12,18885.36,0,0,36251.82,0,117107.16,205986,55213.6,225497.41,8.92,840474.44,1200035.75,236009.36,3373.6,0,920140.19,1447119.25,1368597.5,58659.76,0,7822.2,8816.04,834929.12,2453.36,3081,489755.97,1087783.75,1059110.5,1620263.38,739207.38,0,1.5,11862638,567200960
2019-04-15T19:00:00,11837688,9.9,800055.75,795854.5,861672.94,509887.91,133357.69,10088.34,476436.25,518980.97,814833.12,908790.31,721722.88,5301236.5,426.4,201546.48,2499215.75,44873.25,1909679.5,18885.76,0,0,36251.88,0,117109.32,205994.41,55215.56,225500.95,8.92,840482.56,1200044.38,236014.56,3373.6,0,920146.88,1447141.25,1368647.5,58659.76,0,7822.68,8816.15,834955.75,2453.36,3081.06,489769.38,1087817,1059139.62,1620312.62,739226.38,0,1.5,11862908,567200960
2019-04-15T20:00:00,11837917,9.9,800078.25,795867.44,861689.75,509892.97,133361.77,10088.55,476442.16,518989.38,814841.12,908800.38,721726.75,5301368,426.4,201552.08,2499280.25,44874.5,1909721.62,18886.17,0,0,36251.88,0,117111.4,206002.92,55216.6,225507,8.92,840490.38,1200050.5,236018.64,3373.6,0,920153.62,1447161.12,1368687.5,58659.76,0,7823.12,8816.24,834978.38,2453.36,3081.12,489782.81,1087843.62,1059166.75,1620360.62,739242.75,0,1.5,11863146,567200960
2019-04-15T21:00:00,11838138,9.9,800100.88,795880.12,861705.69,509897.84,133365.69,10088.79,476447.91,518997.75,814847.94,908808.88,721730.38,5301495,426.4,201556.88,2499344.25,44875.7,1909762.12,18886.58,0,0,36251.94,0,117113.48,206011.31,55217.6,225512.31,8.92,840498.12,1200056.75,236023.59,3373.6,0,920160.81,1447172.88,1368693.75,58659.76,0,7823.52,8816.35,834985.44,2453.36,3081.24,489796.25,1087867.5,1059193,1620413.12,739258.5,0,1.5,11863328,567200960
2019-04-15T22:00:00,11838347,9.9,800122,795892.69,861716.56,509903.03,133369.36,10089,476452.72,519004.62,814855.12,908817,721733.5,5301620,426.4,201561.12,2499407.25,44876.95,1909801,18886.98,0,0,36251.94,0,117115.6,206019.8,55218.36,225517.95,8.92,840505.38,1200061.75,236025.41,3373.6,0,920169.31,1447184.38,1368699.62,58659.76,0,7824.08,8816.44,834992.25,2453.36,3081.3,489809.69,1087890.75,1059216,1620462.38,739274.06,0,1.5,11863500,567200960
2019-04-15T23:00:00,11838544,9.9,800142.5,795905.31,861727.19,509908,133373.05,10089.21,476454.88,519008.72,814861.19,908825.25,721735.19,5301742.5,426.4,201565.05,2499470.25,44878.1,1909839.5,18887.38,0,0,36252,0,117117.64,206028.23,55219.08,225521.48,8.92,840512.38,1200066.5,236027.2,3373.6,0,920175.31,1447199.12,1368705.62,58659.76,0,7824.6,8816.51,834999.19,2453.36,3081.36,489823.12,1087911.5,1059231,1620512.38,739289.62,0,1.5,11863661,567200960
2019-04-16T00:00:00,11838732,9.9,800156.5,795916.38,861737.94,509912.72,133376,10089.45,476456.88,519011.38,814868.31,908833.06,721736.88,5301865,426.4,201568.16,2499533.75,44879.35,1909879.25,18887.79,0,0,36252,0,117119.68,206036.69,55219.64,225524.95,8.92,840518.25,1200071.25,236028.72,3373.6,0,920181.19,1447215.5,1368711,58659.76,0,7825.12,8816.6,835005.5,2453.36,3081.48,489836.53,1087928.5,1059244.75,1620558.88,739304.62,0,1.5,11863813,567200960
2019-04-16T01:00:00,11838918,9.9,800169.62,795927.25,861748.25,509917.53,133378.72,10089.66,476458.81,519013.59,814874.94,908840.69,721738.56,5301987,426.4,201570.64,2499597.75,44880.5,1909919.5,18888.2,0,0,36252.06,0,117121.72,206045.12,55220.28,225528.48,8.92,840523.94,1200076.25,236030.48,3373.6,0,920187.31,1447231.38,1368716.5,58659.76,0,7825.6,8816.68,835011.81,2453.36,3081.54,489850.41,1087945.25,1059258,1620603.5,739319.44,0,1.5,11863962,567200960
2019-04-16T02:00:00,11839102,9.9,800183.06,795938.12,861758.25,509922.16,133381.12,10089.9,476460.62,519015.84,814881.19,908847.88,721740.19,5302110.5,426.4,201572.88,2499662,44881.6,1909960,18888.6,0,0,36252.06,0,117123.72,206053.52,55220.72,225531.95,8.92,840529.5,1200080.75,236032.23,3373.6,0,920193.38,1447247.75,1368722.25,58659.76,0,7826.08,8816.83,835018.38,2453.36,3081.6,489864.28,1087961.75,1059270.75,1620644.75,739333.25,0,1.5,11864107,567200960
2019-04-16T03:00:00,11839282,9.9,800196.38,795948.75,861767.69,509926.72,133383.05,10090.14,476462.72,519018.16,814886.94,908853,721741.81,5302233.5,426.4,201574.8,2499726.5,44882.86,1910001,18889.01,0,0,36252.12,0,117125.72,206061.92,55221.24,225535.48,8.92,840535.19,1200085.25,236033.84,3373.6,0,920200.5,1447263.75,1368727.62,58659.76,0,7826.44,8816.92,835025.38,2453.36,3081.72,489878.16,1087979,1059283.62,1620684.5,739346.38,0,1.5,11864250,567200960
2019-04-16T04:00:00,11839461,9.9,800210.06,795959.5,861777.25,509931.53,133384.95,10090.44,476464.56,519020.47,814892.5,908857.62,721743.5,5302354.5,426.4,201576.72,2499789.75,44883.98,1910040.5,18889.42,0,0,36252.12,0,117127.72,206070.31,55221.8,225539,8.92,840540.88,1200090.12,236035.59,3373.6,0,920206.12,1447279.5,1368733.12,58659.76,0,7826.56,8817,835031.69,2453.36,3081.78,489892,1087995.88,1059296.62,1620722.5,739357.81,0,1.5,11864389,567200960
2019-04-16T05:00:00,11839639,9.9,800223.62,795970.25,861786.75,509936.31,133386.8,10090.68,476466.47,519022.81,814897.81,908860.81,721745.19,5302477,426.4,201578.56,2499854.5,44885.26,1910080.62,18889.82,0,0,36252.18,0,117129.68,206078.77,55222.2,225542.52,8.92,840546.44,1200094.75,236037.23,3373.6,0,920211.62,1447293.25,1368738.38,58659.76,0,7826.64,8817.12,835037.69,2453.36,3081.84,489905.88,1088012.75,1059309.62,1620758.75,739367.75,0,1.5,11864521,567200960
2019-04-16T06:00:00,11839814,9.9,800236.94,795981.12,861796.31,509940.97,133388.64,10090.92,476468.16,519025.03,814903.25,908864.38,721746.88,5302597,426.4,201579.92,2499917,44886.43,1910120,18890.23,0,0,36252.18,0,117131.68,206087.16,55222.64,225546,8.92,840552,1200099.5,236038.8,3373.6,0,920217,1447306.75,1368744,58659.76,0,7826.72,8817.27,835044.31,2453.36,3081.96,489919.75,1088029,1059323,1620795.5,739378.06,0,1.5,11864654,567200960
2019-04-16T07:00:00,11839996,9.9,800252.75,795993.06,861805.44,509945.53,133390.48,10091.13,476473.38,519029.03,814908.5,908867.88,721749.19,5302713.5,426.4,201581.52,2499980,44887.65,1910159.38,18890.64,0,0,36252.24,0,117133.64,206095.56,55223.16,225546.72,8.92,840560.12,1200105.88,236040.44,3373.6,0,920222.19,1447320.12,1368749.25,58659.76,0,7826.8,8817.36,835051.19,2453.36,3082.02,489933.59,1088044.88,1059342.38,1620833,739388.62,0,1.5,11864798,567200960
2019-04-16T08:00:00,11840189,9.9,800274.88,796005.5,861815.44,509950.72,133392.31,10091.37,476479.75,519034.16,814914.62,908871,721751.38,5302832,426.4,201584.64,2500043,44888.88,1910197.75,18891.04,0,0,36252.24,0,117135.6,206104,55224.56,225547.08,8.92,840570.75,1200116.88,236041.8,3373.6,0,920227.12,1447333.62,1368782.12,58659.76,0,7826.88,8817.68,835070.25,2453.36,3082.08,489947,1088063.62,1059366.5,1620869.5,739398.19,0,1.5,11864992,567200960
2019-04-16T09:00:00,11840422,9.9,800305.44,796023.75,861829.44,509956.25,133395.52,10091.61,476489.19,519043.28,814923.44,908878.81,721754.75,5302954.5,426.4,201591.05,2500105.5,44890.1,1910236.5,18891.44,0,0,36252.3,0,117137.52,206112.16,55227.04,225549.16,8.92,840584.69,1200134.5,236045.31,3373.6,0,920232.19,1447353.12,1368833.12,58659.76,0,7827,8817.76,835096.19,2453.36,3082.2,489959.97,1088089.25,1059398.88,1620911.38,739413.69,0,1.5,11865255,567200960
2019-04-16T10:00:00,11840692,9.9,800339.44,796050,861849.19,509968.16,133400.23,10091.85,476499.12,519053.44,814932.56,908889.44,721757.62,5303084,426.4,201597.52,2500169,44891.28,1910274.5,18891.85,0,0,36252.3,0,117139.76,206120.77,55229.56,225555.12,8.92,840600,1200154.75,236047.56,3373.6,0,920238.62,1447375.38,1368886.12,58659.76,0,7827.36,8817.85,835123.06,2453.36,3082.26,489973.59,1088120.38,1059436.38,1620959.62,739435.12,0,1.5,11865552,567200960
2019-04-16T11:00:00,11840990,9.9,800375.25,796079.38,861880.38,509981.53,133407.69,10092.06,476512.56,519067.12,814942.75,908900.69,721761.19,5303212.5,426.4,201604.31,2500232,44892.44,1910313,18892.25,0,0,36252.36,0,117142.12,206129.12,55231.84,225560.8,8.92,840614.88,1200173.25,236048.92,3373.6,0,920243.5,1447393.62,1368940.62,58659.76,0,7827.72,8817.95,835160.81,2453.36,3082.32,489986.97,1088153.75,1059477.12,1621010.5,739458.62,0,1.5,11865862,567200960
2019-04-16T12:00:00,11841280,9.9,800412.38,796111,861910.88,509994.81,133412.41,10092.66,476526.56,519074.31,814952.25,908909.12,721765.69,5303341.5,426.4,201612,2500295.25,44893.69,1910352,18892.65,0,0,36252.36,0,117144.44,206137.48,55234.8,225564.84,8.92,840631.81,1200190.75,236056.52,3373.6,0,920248.5,1447413.75,1368997,58659.76,0,7828.04,8818.17,835194.75,2453.36,3082.44,490000.25,1088188.25,1059518.5,1621061.75,739482.94,0,1.5,11866181,567200960
