date_time,1A01_1,1A02_1,1A03_1,1A04_1,1A04_2,1A04_3,1A05_1,1A05_2,1A05_3,1A05_4,1A06_1,1A06_2,1A06_3,1A06_4,1A06_5,1A07_1,1A07_2,1A07_3,1A07_4,1A07_5,1A07_6,1A07_7,2A01_1,2A02_1,2A03_1,2A04_1,2A05_1,2A05_2,2A05_3,2A05_4,2A06_1,2A06_2,2A06_3,2A06_4,2A06_5,2A07_1,2A07_2,2A08_1,2A08_2,2A08_3,2A08_4,2A08_5,2A08_6,2A08_7,2A08_8,2A08_9,2A09_1,2A09_2,2A09_3,2A09_4,2A09_5,2A09_6,2A09_7,2A09_8,2A09_9,2A10_1,2A10_2,2A10_3,2A10_4,2A10_5,2A10_6,2A10_7,2A10_8,2A10_9
2019-06-20T08:00:00,6118788,0,0,1549430.25,492841.88,98.94,879722.06,554924.94,409392,0,373738.03,411654.53,55745.84,0,0,153687.59,133903.58,231968.48,421388.47,0,0,0,0,7091107.5,1.35,0.3,1612494.38,1064328.88,677199.38,282426.62,425783.38,379088.22,606317.81,400744.47,0,1685192,216.4,164.47,178.81,59339.07,74662.15,43997.76,59284.76,21599.61,0,0,19894.53,14803.59,27633.74,10918.35,11403.75,11101.6,8891.8,0,0,830.09,755.14,68318.87,82744.87,13773.48,5620.81,1133459.25,10964.35,6633.51
2019-06-20T09:00:00,6118885.5,0,0,1549455.88,492853.19,98.94,879736.81,554932.19,409395.03,0,373742.88,411658.75,55746.8,0,0,153691.62,133907.38,231968.52,421400.47,0,0,0,0,7091229,1.35,0.3,1612521.88,1064349.75,677209.44,282427.81,425788,379094.66,606324.75,400752.62,0,1685228.38,216.4,164.47,178.81,59340.28,74663.59,43998.4,59285.6,21600,0,0,19894.89,14803.82,27635.94,10918.55,11403.8,11101.72,8891.85,0,0,830.1,755.15,68319.86,82745.83,13773.52,5622.13,1133484.62,10964.36,6633.68
2019-06-20T10:00:00,6119026,0,0,1549487.88,492867.28,98.94,879759.06,554945.94,409408.25,0,373747.31,411671.75,55748.08,0,0,153696.12,133911.16,231968.58,421412.47,0,0,0,0,7091392.5,1.35,0.3,1612555.62,1064374.38,677219.75,282430.75,425795.84,379106.5,606344,400768.25,0,1685266.38,216.4,164.47,178.81,59341.49,74665.03,43999.84,59287,21600.63,0,0,19895.58,14804.02,27638.09,10918.7,11403.85,11101.8,8891.85,0,0,830.12,755.17,68320.85,82746.79,13773.62,5623.46,1133509.88,10964.37,6633.86
2019-06-20T11:00:00,6119199,0,0,1549522.38,492884.28,98.94,879788.94,554963.06,409427.53,0,373752.47,411690.19,55749.36,0,0,153700.41,133915.09,231968.64,421423.97,0,0,0,0,7091568.5,1.35,0.3,1612590.75,1064401.25,677229.62,282434.53,425808.25,379120.62,606366.88,400783.44,0,1685302.38,216.4,164.48,178.81,59342.65,74666.41,44000.92,59287.76,21601.11,0,0,19896.15,14804.22,27640.09,10918.9,11404.05,11101.92,8891.9,0,0,830.14,755.18,68321.8,82747.71,13773.74,5624.74,1133534.75,10964.38,6634.02
2019-06-20T12:00:00,6119372.5,0,0,1549558.25,492902,98.94,879817.75,554979.19,409448.16,0,373758.66,411710.28,55751.12,0,0,153705.12,133919.19,231968.67,421436.41,0,0,0,0,7091770.5,1.35,0.3,1612629.88,1064431.38,677242.94,282439,425824.47,379139.25,606393.75,400800.09,0,1685341.62,216.4,164.48,178.81,59343.92,74667.93,44002.08,59289,21601.62,0,0,19896.63,14804.38,27642.23,10919.1,11404.05,11102.04,8891.9,0,0,830.16,755.2,68322.83,82748.71,13773.79,5626.11,1133561,10964.38,6634.18
2019-06-20T13:00:00,6119541,0,0,1549593.25,492918.31,98.94,879848.19,554995.69,409464.31,0,373764.53,411726.78,55753.36,0,0,153709.5,133923.19,231968.73,421448.31,0,0,0,0,7091951.5,1.35,0.3,1612664.62,1064459.38,677255.75,282443.34,425837.59,379153.81,606416.56,400814.25,0,1685379.62,216.4,164.48,178.81,59345.13,74669.37,44003.52,59290.28,21602.1,0,0,19897.11,14804.62,27644.39,10919.3,11404.05,11102.12,8891.95,0,0,830.17,755.21,68323.82,82749.67,13773.98,5627.44,1133586.62,10964.38,6634.36
2019-06-20T14:00:00,6119691,0,0,1549625.75,492931.12,98.94,879876.19,555009.12,409475.75,0,373769.88,411742.19,55755.28,0,0,153714.06,133927.19,231968.8,421460.25,0,0,0,0,7092135.5,1.35,0.3,1612695.62,1064485.12,677291.19,282447.19,425849.75,379163.75,606434.19,400826.88,0,1685417.25,216.4,164.48,178.81,59346.34,74670.8,44004.64,59291.2,21602.67,0,0,19897.68,14804.79,27646.41,10919.5,11404.1,11102.24,8891.95,0,0,830.19,755.23,68324.82,82750.63,13774.01,5628.75,1133612.25,10964.39,6634.53
2019-06-20T15:00:00,6119856.5,0,0,1549661.25,492945.03,98.94,879905.44,555026.56,409491.03,0,373775.16,411757.88,55757.44,0,0,153718.89,133931.28,231968.81,421472.16,0,0,0,0,7092330,1.35,0.3,1612730.75,1064511.75,677321.19,282451.53,425860.56,379176.56,606458.19,400840.31,0,1685455.62,216.4,164.49,178.81,59347.55,74672.24,44006.28,59292.64,21603.33,0,0,19898.31,14804.97,27648.46,10919.7,11404.1,11102.36,8892,0,0,830.21,755.24,68325.8,82751.59,13774.12,5630.07,1133637.75,10964.4,6634.69
2019-06-20T16:00:00,6120042,0,0,1549699.75,492959.53,98.94,879941.75,555047.19,409511.03,0,373781.28,411774.84,55759.84,0,0,153723.48,133935.44,231968.88,421484.03,0,0,0,0,7092527,1.35,0.3,1612768.38,1064538.88,677347.69,282455.66,425872.25,379189.72,606483.38,400855.59,0,1685492.38,216.4,164.49,178.81,59348.76,74673.68,44007.32,59293.8,21603.84,0,0,19898.79,14805.17,27650.53,10919.85,11404.1,11102.44,8892,0,0,830.22,755.25,68326.78,82752.54,13774.16,5631.39,1133662.88,10964.42,6634.86
2019-06-20T17:00:00,6120224.5,0,0,1549737.88,492973.88,98.94,879972.94,555067.38,409532.47,0,373787.53,411792.53,55762.24,0,0,153728.12,133939.58,231968.91,421495.97,0,0,0,0,7092721,1.35,0.3,1612806.12,1064566.75,677374.56,282460.28,425884.56,379202.75,606506.38,400868.47,0,1685529.62,216.4,164.49,178.81,59349.96,74675.12,44008.2,59295.36,21604.32,0,0,19899.24,14805.4,27652.61,10920.05,11404.15,11102.56,8892.05,0,0,830.24,755.27,68327.77,82753.5,13774.2,5632.7,1133688.25,10964.43,6635.04
2019-06-20T18:00:00,6120449,0,0,1549777.5,492989.5,98.94,880018.38,555093.12,409555.53,0,373802.09,411821.03,55764.24,0,0,153732.91,133943.59,231968.97,421507.88,0,0,0,0,7092952.5,1.35,0.3,1612845.88,1064595.88,677405.5,282464.34,425903.19,379222.34,606533.19,400895.59,0,1685566.75,216.4,164.49,178.81,59351.18,74676.57,44009.2,59296.56,21604.95,0,0,19899.57,14805.6,27654.7,10920.25,11404.15,11102.68,8892.05,0,0,830.26,755.28,68328.76,82754.46,13774.24,5634.03,1133713.5,10964.44,6635.2
2019-06-20T19:00:00,6120641,0,0,1549813.62,493003.5,98.94,880060,555111.81,409575.03,0,373812.06,411841.44,55766.24,0,0,153737.48,133947.73,231969.03,421519.84,0,0,0,0,7093159,1.35,0.3,1612884.75,1064623,677431.56,282467.72,425918.41,379238.03,606555.38,400918,0,1685603.62,216.4,164.5,178.81,59352.4,74678.01,44010.32,59297.72,21605.4,0,0,19900.02,14805.78,27656.7,10920.45,11404.3,11102.76,8892.1,0,0,830.27,755.3,68329.75,82755.42,13774.28,5635.35,1133738.62,10964.45,6635.37
2019-06-20T20:00:00,6120822.5,0,0,1549848,493016.03,98.94,880098.06,555131.19,409591.28,0,373821.84,411858.84,55768.24,0,0,153743.45,133951.72,231969.06,421531.81,0,0,0,0,7093353.5,1.35,0.3,1612922.38,1064647.88,677457.25,282470.59,425932.31,379251.94,606575.44,400939.12,0,1685640.38,216.4,164.5,178.81,59353.61,74679.46,44011.08,59298.8,21605.73,0,0,19900.47,14805.97,27658.87,10920.65,11404.35,11102.88,8892.15,0,0,830.29,755.31,68330.74,82756.39,13774.31,5636.67,1133763.62,10964.45,6635.55
2019-06-20T21:00:00,6120983,0,0,1549876,493025.34,98.94,880132.62,555148.31,409606.31,0,373831.03,411875.69,55770.32,0,0,153745.92,133955.64,231969.12,421543.75,0,0,0,0,7093535.5,1.35,0.3,1612956.5,1064669.25,677483.5,282473.44,425944.62,379264.28,606593.75,400959.03,0,1685676,216.4,164.5,178.81,59354.82,74680.91,44011.8,59299.6,21605.91,0,0,19900.89,14806.18,27660.89,10920.85,11404.4,11103,8892.15,0,0,830.31,755.33,68331.56,82757.21,13774.43,5638.14,1133788.75,10964.46,6635.71
2019-06-20T22:00:00,6121119,0,0,1549902.12,493033.03,98.94,880160,555164.81,409617.28,0,373840.03,411888.41,55771.44,0,0,153748.31,133959.28,231969.19,421555.75,0,0,0,0,7093689.5,1.35,0.3,1612988,1064689.25,677502.25,282474.62,425956.72,379267.91,606609.06,400977.59,0,1685710.38,216.4,164.5,178.81,59356.03,74682.35,44012.24,59300.32,21606.06,0,0,19901.07,14806.34,27662.88,10921.05,11404.4,11103.08,8892.2,0,0,830.32,755.34,68332.19,82757.88,13774.46,5639.46,1133813.62,10964.46,6635.88
2019-06-20T23:00:00,6121252.5,0,0,1549927,493041.38,98.94,880185.44,555180,409628.25,0,373848.97,411901.31,55772.72,0,0,153750.75,133963.12,231969.2,421567.75,0,0,0,0,7093847,1.35,0.3,1613016.62,1064708.88,677519.88,282475.84,425968.56,379280.78,606624.31,400995.03,0,1685745.25,216.4,164.51,178.81,59357.24,74683.8,44012.6,59300.92,21606.27,0,0,19901.37,14806.49,27664.86,10921.2,11404.6,11103.2,8892.2,0,0,830.34,755.36,68333.01,82758.74,13774.51,5640.78,1133838.5,10964.47,6636.05
2019-06-21T00:00:00,6121373,0,0,1549950.25,493048.84,98.94,880202.88,555193.12,409639.28,0,373857.78,411914.28,55773.92,0,0,153753.3,133966.77,231969.27,421579.81,0,0,0,0,7094001,1.35,0.3,1613041.12,1064727.88,677538.62,282476.94,425980.47,379291,606639.94,401013.28,0,1685781.25,216.4,164.51,178.81,59358.46,74685.25,44013.16,59301.36,21606.51,0,0,19901.61,14806.63,27666.85,10921.4,11404.6,11103.32,8892.25,0,0,830.36,755.37,68333.99,82759.7,13774.54,5642.12,1133864.38,10964.47,6636.23
2019-06-21T01:00:00,6121491.5,0,0,1549972.5,493056.28,98.94,880219.19,555206.06,409650.41,0,373866.31,411927.72,55775.2,0,0,153755.84,133970.44,231969.33,421591.81,0,0,0,0,7094151,1.35,0.3,1613063.5,1064746.5,677556.62,282478.12,425992.47,379300.94,606655.62,401030.97,0,1685817.25,216.4,164.51,178.81,59359.67,74686.69,44013.52,59301.88,21606.69,0,0,19901.73,14806.77,27668.97,10921.6,11404.65,11103.44,8892.25,0,0,830.37,755.38,68334.98,82760.66,13774.58,5643.42,1133890.25,10964.48,6636.39
2019-06-21T02:00:00,6121610.5,0,0,1549994.5,493063.69,98.94,880236,555218.25,409661.59,0,373874.94,411941.03,55776.56,0,0,153758.41,133974.27,231969.36,421603.84,0,0,0,0,7094299,1.35,0.3,1613085.25,1064765.25,677574.81,282479.25,426004.47,379310.75,606670.5,401048.47,0,1685852.38,216.4,164.51,178.81,59360.89,74688.14,44013.8,59302.24,21606.84,0,0,19901.88,14806.91,27670.96,10921.8,11404.65,11103.52,8892.3,0,0,830.39,755.4,68335.96,82761.63,13774.62,5644.74,1133916,10964.49,6636.56
2019-06-21T03:00:00,6121707.5,0,0,1550015.38,493070.91,98.94,880249.62,555226.06,409668.31,0,373881.53,411950.62,55777.6,0,0,153760.95,133977.95,231969.42,421615.84,0,0,0,0,7094425.5,1.35,0.3,1613105.75,1064782.75,677588.88,282480.44,426014.31,379319.62,606679.25,401060.16,0,1685887.62,216.4,164.52,178.81,59362.09,74689.58,44014.08,59302.68,21607.02,0,0,19902.03,14807.05,27672.94,10922,11404.65,11103.64,8892.3,0,0,830.41,755.41,68336.95,82762.59,13774.66,5646.06,1133941.75,10964.5,6636.72
2019-06-21T04:00:00,6121783,0,0,1550034.88,493077.91,98.94,880259.69,555228.81,409670.09,0,373885.56,411956.62,55778.48,0,0,153763.47,133981.48,231969.48,421627.88,0,0,0,0,7094532,1.35,0.3,1613125.25,1064799.38,677598.94,282481.56,426021.84,379327.62,606681.81,401066.47,0,1685923.25,216.4,164.52,178.81,59363.3,74691.02,44014.36,59303.08,21607.38,0,0,19902.24,14807.2,27674.93,10922.2,11404.7,11103.76,8892.35,0,0,830.42,755.43,68337.93,82763.55,13774.7,5647.38,1133967.38,10964.5,6636.89
2019-06-21T05:00:00,6121860,0,0,1550054.38,493084.91,98.94,880269.94,555231.69,409671.84,0,373891.03,411962.94,55779.2,0,0,153766.02,133984.95,231969.52,421639.91,0,0,0,0,7094637.5,1.35,0.3,1613144.62,1064815.88,677607.94,282482.75,426029.38,379335.66,606684.5,401073.19,0,1685958.38,216.4,164.52,178.81,59364.51,74692.47,44014.64,59303.44,21607.53,0,0,19902.36,14807.34,27677.07,10922.4,11404.75,11103.84,8892.4,0,0,830.44,755.44,68338.91,82764.51,13774.74,5648.7,1133993,10964.5,6637.07
2019-06-21T06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7094744.5,1.35,0.3,1613163.88,1064832.38,677618.25,282483.88,426036.88,379343.72,606687.06,401080.16,0,1685993.62,216.4,164.52,178.81,59365.72,74693.91,44014.88,59303.8,21607.71,0,0,19902.63,14807.48,27679.05,10922.6,11404.75,11103.96,8892.4,0,0,830.46,755.46,68339.89,82765.47,13774.93,5650.17,1134018.75,10964.51,6637.23
2019-06-21T07:00:00,6122010,0,0,1550093.5,493098.62,98.94,880288.5,555237.12,409675.28,0,373899.25,411973.75,55781.2,0,0,153771.12,133992.73,231969.62,421663.97,0,0,0,0,7094843,1.35,0.3,1613181.5,1064848,677627.06,282485.06,426043.53,379348.69,606689.75,401086.88,0,1686028.75,216.4,164.53,178.81,59366.93,74695.35,44015.32,59304.28,21607.89,0,0,19902.78,14807.62,27681.03,10922.8,11404.8,11104.08,8892.45,0,0,830.48,755.47,68340.86,82766.43,13774.96,5651.48,1134044.38,10964.52,6637.39
2019-06-21T08:00:00,6122083.5,0,0,1550114,493105.28,98.94,880296,555241.25,409677.03,0,373903.56,411977.59,55782.16,0,0,153773.8,133996.45,231969.66,421675.97,0,0,0,0,7094939.5,1.35,0.3,1613201,1064863.62,677634.94,282486.19,426049.12,379351.34,606693.44,401093.53,0,1686064.38,216.4,164.53,178.81,59368.12,74696.77,44015.68,59304.88,21608.04,0,0,19902.93,14807.76,27683.22,10923,11404.95,11104.16,8892.45,0,0,830.49,755.49,68341.84,82767.39,13775,5652.79,1134069.62,10964.52,6637.57
2019-06-21T09:00:00,6122182.5,0,0,1550139.25,493115,98.94,880311.69,555249.25,409680.88,0,373908.12,411983.09,55783.12,0,0,153777.16,134000.42,231969.72,421687.97,0,0,0,0,7095057.5,1.35,0.3,1613226.38,1064883.25,677643.5,282487.38,426054.72,379357.88,606702.19,401101.38,0,1686100,216.4,164.53,178.81,59369.33,74698.21,44016.2,59305.84,21608.37,0,0,19903.29,14807.99,27685.36,10923.2,11404.95,11104.28,8892.5,0,0,830.51,755.5,68342.82,82768.35,13775.04,5654.1,1134094.25,10964.53,6637.74
2019-06-21T10:00:00,6122320.5,0,0,1550169.75,493127.19,98.94,880329.94,555265.62,409693.59,0,373913.34,411996.97,55784.64,0,0,153781.59,134004.5,231969.78,421699.91,0,0,0,0,7095210.5,1.35,0.3,1613258.25,1064907.5,677651.19,282489.19,426062.09,379369,606721.12,401115.69,0,1686137.25,216.4,164.53,178.81,59370.53,74699.64,44017.36,59306.92,21608.91,0,0,19903.8,14808.19,27687.36,10923.4,11405,11104.4,8892.5,0,0,830.53,755.51,68343.8,82769.31,13775.08,5655.4,1134119.25,10964.54,6637.9
2019-06-21T11:00:00,6122496,0,0,1550204.38,493141.19,98.94,880363.69,555285.12,409713.91,0,373919.16,412012.62,55786.48,0,0,153786.33,134008.38,231969.81,421711.84,0,0,0,0,7095381,1.35,0.3,1613294.88,1064933.25,677661.38,282493.47,426074.56,379379.97,606740.56,401131.44,0,1686174,216.4,164.54,178.81,59371.74,74701.08,44018.56,59307.96,21609.39,0,0,19904.25,14808.42,27689.45,10923.6,11405,11104.48,8892.55,0,0,830.54,755.53,68344.78,82770.27,13775.12,5656.7,1134144.25,10964.62,6638.09
2019-06-21T12:00:00,6122672,0,0,1550240.12,493155.12,98.94,880394.56,555306.88,409733.91,0,373925.03,412030.44,55788.24,0,0,153791.06,134012.62,231969.88,421723.75,0,0,0,0,7095560,1.35,0.3,1613331.5,1064959.62,677670.25,282497.66,426089.44,379390.97,606762.75,401150.16,0,1686211.62,216.4,164.54,178.81,59372.94,74702.51,44019.84,59309.2,21610.02,0,0,19904.67,14808.6,27691.44,10923.75,11405.1,11104.6,8892.55,0,0,830.56,755.54,68345.76,82771.23,13775.15,5658.01,1134169.38,10964.78,6638.25
2019-06-21T13:00:00,6122844,0,0,1550274.62,493168.75,98.94,880428,555328.19,409752.41,0,373930.62,412046.69,55789.76,0,0,153795.42,134016.77,231969.91,421735.69,0,0,0,0,7095734,1.35,0.3,1613368.75,1064985.25,677682.12,282501.53,426101.91,379400.28,606783.81,401166.72,0,1686248.75,216.4,164.54,178.81,59374.15,74703.95,44020.84,59310.56,21610.56,0,0,19905.12,14808.8,27693.43,10923.95,11405.15,11104.72,8892.6,0,0,830.58,755.56,68346.74,82772.19,13775.2,5659.3,1134195,10964.94,6638.41
2019-06-21T14:00:00,6123009.5,0,0,1550310.5,493180.59,98.94,880459.06,555344.31,409771.44,0,373935.91,412060.91,55791.76,0,0,153799.8,134021.05,231969.95,421747.44,0,0,0,0,7095925.5,1.35,0.3,1613402.25,1065009.88,677718,282505.44,426113.38,379408.81,606806.38,401182.62,0,1686285.25,216.4,164.54,178.81,59375.36,74705.38,44021.96,59311.6,21611.07,0,0,19905.63,14808.98,27695.46,10924.15,11405.15,11104.8,8892.65,0,0,830.59,755.57,68347.72,82773.15,13775.23,5660.6,1134219.38,10965.1,6638.58
2019-06-21T15:00:00,6123195,0,0,1550348.12,493192.41,98.94,880492.94,555365.75,409795.59,0,373941.91,412078.19,55793.92,0,0,153804.75,134025.34,231970.02,421759.38,0,0,0,0,7096116,1.35,0.3,1613438.88,1065036.25,677743.19,282509.28,426124.16,379417.09,606830.38,401202.41,0,1686322.38,216.4,164.55,178.81,59376.57,74706.82,44023.24,59312.76,21611.52,0,0,19906.11,14809.17,27697.64,10924.35,11405.15,11104.92,8892.65,0,0,830.61,755.59,68348.7,82774.1,13775.34,5661.9,1134244.25,10965.26,6638.76
2019-06-21T16:00:00,6123381.5,0,0,1550387.25,493205.44,98.94,880525.94,555385.94,409819.28,0,373947.97,412096.88,55796.24,0,0,153809.16,134029.59,231970.05,421771.19,0,0,0,0,7096312,1.35,0.3,1613477.12,1065064.25,677768.19,282513.78,426137.75,379425.62,606855.94,401219.38,0,1686358.75,216.4,164.55,178.81,59377.77,74708.26,44024.24,59314.04,21612.06,0,0,19906.65,14809.35,27699.66,10924.55,11405.2,11105.04,8892.7,0,0,830.63,755.6,68349.68,82775.06,13775.38,5663.19,1134269.25,10965.41,6638.93
2019-06-21T17:00:00,6123564,0,0,1550426,493219.94,98.94,880556.31,555405.25,409839.12,0,373953.84,412116.06,55798.88,0,0,153813.78,134033.88,231970.11,421783.12,0,0,0,0,7096506,1.35,0.3,1613515,1065092.12,677794.19,282517.69,426151.03,379435.84,606878.88,401236,0,1686395.62,216.4,164.55,178.81,59378.98,74709.69,44025.28,59315.2,21612.66,0,0,19907.19,14809.55,27701.63,10924.7,11405.35,11105.12,8892.7,0,0,830.64,755.61,68350.66,82776.02,13775.42,5664.49,1134294,10965.57,6639.09
2019-06-21T18:00:00,6123793.5,0,0,1550466.62,493236.16,98.94,880600.5,555432.31,409864.31,0,373968.31,412142.34,55801.76,0,0,153818.48,134038.08,231970.17,421795.03,0,0,0,0,7096742.5,1.35,0.3,1613553.62,1065120,677826.38,282521.34,426171.03,379459.44,606906,401264.09,0,1686432.38,216.4,164.55,178.81,59380.19,74711.14,44026.52,59316.44,21613.2,0,0,19907.61,14809.76,27703.65,10924.9,11405.35,11105.24,8892.75,0,0,830.66,755.63,68351.63,82776.98,13775.45,5665.79,1134318.75,10965.73,6639.27
2019-06-21T19:00:00,6123991.5,0,0,1550505.12,493250.53,98.94,880642.75,555451.69,409885.75,0,373978.62,412161.84,55804.08,0,0,153821.94,134041.86,231970.2,421806.97,0,0,0,0,7096950.5,1.35,0.3,1613590.88,1065145.75,677853.5,282524.47,426188.25,379475.75,606928.25,401288.09,0,1686469.25,216.4,164.56,178.81,59381.41,74712.59,44027.6,59317.6,21613.8,0,0,19908.06,14809.97,27705.61,10925.1,11405.4,11105.36,8892.75,0,0,830.68,755.64,68352.62,82777.95,13775.5,5667.1,1134343.38,10965.89,6639.44
2019-06-21T20:00:00,6124176,0,0,1550541,493262.62,98.94,880680.62,555472,409904,0,373988.41,412179.78,55806.24,0,0,153825.72,134045.77,231970.27,421818.91,0,0,0,0,7097148.5,1.35,0.3,1613627.88,1065171,677879.25,282527.41,426202.47,379489.47,606950.25,401311.19,0,1686505.25,216.4,164.56,178.81,59382.62,74714.04,44028.4,59318.64,21614.28,0,0,19908.36,14810.13,27707.56,10925.3,11405.4,11105.44,8892.8,0,0,830.69,755.66,68353.6,82778.91,13775.53,5668.39,1134368,10966.04,6639.6
2019-06-21T21:00:00,6124338.5,0,0,1550572.62,493271.88,98.94,880710.75,555489.94,409921.53,0,373997.75,412196.75,55808.24,0,0,153828.19,134049.27,231970.31,421830.88,0,0,0,0,7097333,1.35,0.3,1613660.5,1065192,677904.62,282530.44,426216.62,379502.84,606970.06,401332.88,0,1686540,216.4,164.56,178.81,59383.83,74715.49,44028.84,59319.32,21614.52,0,0,19908.78,14810.31,27709.48,10925.5,11405.45,11105.56,8892.8,0,0,830.71,755.67,68354.41,82779.73,13775.57,5669.7,1134392.75,10966.2,6639.77
2019-06-21T22:00:00,6124484.5,0,0,1550600.75,493279.44,98.94,880740.81,555507.81,409934.81,0,374006.62,412210.31,55809.6,0,0,153830.45,134052.77,231970.34,421842.88,0,0,0,0,7097488,1.35,0.3,1613690.25,1065212.25,677923.19,282531.62,426228.81,379507.16,606986.38,401351.44,0,1686574.75,216.4,164.56,178.81,59385.05,74716.94,44029.44,59320.36,21614.82,0,0,19909.05,14810.49,27711.55,10925.7,11405.45,11105.68,8892.85,0,0,830.73,755.69,68355.05,82780.4,13775.61,5671,1134417.25,10966.36,6639.94
2019-06-21T23:00:00,6124628,0,0,1550626.75,493287.62,98.94,880770.38,555523.81,409949.59,0,374015.81,412223.28,55810.96,0,0,153832.98,134056,231970.41,421854.84,0,0,0,0,7097649,1.35,0.3,1613718.38,1065231.75,677941.94,282532.75,426240.81,379521.88,607002.19,401369.12,0,1686609.25,216.4,164.57,178.81,59386.25,74718.37,44029.92,59320.84,21615.21,0,0,19909.2,14810.64,27713.45,10925.9,11405.55,11105.76,8892.85,0,0,830.74,755.7,68355.92,82781.11,13775.72,5672.3,1134441.75,10966.51,6640.11
2019-06-22T00:00:00,6124758.5,0,0,1550649.75,493295.12,98.94,880790.88,555539.69,409964.09,0,374024.94,412236.31,55812.4,0,0,153835.53,134059.08,231970.47,421866.84,0,0,0,0,7097802,1.35,0.3,1613742.75,1065250.75,677960.25,282533.88,426252.88,379532.72,607017.12,401387.44,0,1686644.38,216.4,164.57,178.81,59387.44,74719.82,44030.32,59321.32,21615.48,0,0,19909.35,14810.78,27715.53,10926.05,11405.55,11105.88,8892.9,0,0,830.76,755.72,68356.9,82781.78,13775.75,5673.59,1134467.25,10966.67,6640.27
2019-06-22T01:00:00,6124887.5,0,0,1550672,493302.38,98.94,880810.88,555555.5,409977.69,0,374033.88,412249.91,55813.92,0,0,153838.11,134062.31,231970.5,421878.81,0,0,0,0,7097952.5,1.35,0.3,1613765.62,1065269.25,677978.75,282534.97,426264.72,379543.91,607032.19,401405.03,0,1686679.62,216.4,164.57,178.81,59388.62,74721.25,44030.56,59321.8,21615.75,0,0,19909.47,14810.92,27717.43,10926.25,11405.65,11106,8892.95,0,0,830.78,755.73,68357.87,82782.46,13775.79,5674.89,1134492.75,10966.83,6640.44
2019-06-22T02:00:00,6125012,0,0,1550693.88,493309.53,98.94,880828.94,555570.06,409990.88,0,374042.88,412263.06,55815.44,0,0,153840.69,134065.72,231970.56,421890.75,0,0,0,0,7098101.5,1.35,0.3,1613787.25,1065287.75,677996.5,282536.09,426276.72,379554.97,607046.88,401422.97,0,1686714.38,216.4,164.57,178.81,59389.8,74722.69,44030.92,59322.24,21615.93,0,0,19909.62,14811.06,27719.47,10926.45,11405.65,11106.08,8892.95,0,0,830.79,755.74,68358.85,82783.13,13775.83,5676.34,1134518.12,10966.98,6640.6
2019-06-22T03:00:00,6125116,0,0,1550714.75,493316.59,98.94,880844.81,555579.81,409998.31,0,374049.59,412272.66,55816.88,0,0,153843.27,134068.86,231970.59,421902.75,0,0,0,0,7098228.5,1.35,0.3,1613807.5,1065305.38,678010.56,282537.28,426286.62,379564.78,607055.69,401434.81,0,1686749.25,216.4,164.57,178.81,59390.98,74724.13,44031.2,59322.64,21616.08,0,0,19909.77,14811.2,27721.37,10926.65,11405.65,11106.2,8893,0,0,830.81,755.76,68359.83,82783.79,13775.87,5677.64,1134543.38,10967.14,6640.78
2019-06-22T04:00:00,6125195,0,0,1550733.5,493323.38,98.94,880856.62,555584.94,410001.03,0,374053.88,412278.78,55817.84,0,0,153845.81,134071.81,231970.66,421914.59,0,0,0,0,7098333.5,1.35,0.3,1613826.5,1065321.75,678020.62,282538.41,426294.09,379573.03,607058.38,401441.12,0,1686784,216.4,164.58,178.81,59392.15,74725.56,44031.48,59323.28,21616.26,0,0,19909.92,14811.33,27723.25,10926.85,11405.7,11106.32,8893,0,0,830.83,755.77,68360.79,82784.46,13775.97,5678.94,1134568.75,10967.3,6640.93
2019-06-22T05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830.85,755.79,68361.78,82785.13,13776.03,5680.25,1134594.12,10967.46,6641.11
2019-06-22T06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830.86,755.8,68362.76,82785.8,13776.07,5681.56,1134619.38,10967.62,6641.3
2019-06-22T07:00:00,6125445,0,0,1550792.25,493344.12,98.94,880893.12,555603.81,410012.47,0,374067.19,412296.47,55820.24,0,0,153853.62,134081.44,231970.8,421950.84,0,0,0,0,7098653,1.35,0.3,1613884.62,1065372,678048.81,282541.91,426315.69,379598.88,607066.62,401461.59,0,1686888,216.4,164.58,178.81,59395.71,74729.9,44032.36,59324.72,21616.83,0,0,19910.4,14811.75,27729.15,10927.45,11405.85,11106.64,8893.1,0,0,830.88,755.82,68363.74,82786.47,13776.11,5682.88,1134644.62,10967.78,6641.46
